	Country or Area	Year	Value
1048	France	1999	58966834.0
1049	France	1998	58397788.0
1050	France	1997	58207490.0
1051	France	1997	58493880.0
1052	France	1996	58025989.0
1053	France	1996	58265352.0
1054	France	1995	57844247.0
1055	France	1995	58020080.0
1056	France	1994	57658772.0
1057	France	1993	57467085.0
1058	France	1993	57526521.0
1059	France	1992	57239847.0
1060	France	1991	56975597.0
1061	France	1991	56536175.0
1062	France	1990	56634299.0
1063	France	1990	56303175.0
1064	France	1990	56708831.0
1065	France	1989	56423405.0
1066	France	1988	56117976.0
1067	France	1987	55823961.0
1068	France	1987	55509955.0
1069	France	1986	55546509.0
1070	France	1986	55278413.0
1071	France	1985	55284271.0
1072	France	1985	55062478.0
1073	France	1984	55026079.0
1074	France	1984	54832000.0
1075	France	1983	54772419.0
1076	France	1982	54273200.0
1077	France	1982	54492492.0
1078	France	1982	54085000.0
1079	France	1981	54181815.0
1080	France	1981	54028630.0
1081	France	1980	53880009.0
1082	France	1980	53583000.0
1083	France	1979	53606230.0
1084	France	1979	53373000.0
1085	France	1978	53376320.0
1086	France	1978	53183000.0
1087	France	1977	53145286.0
1088	France	1977	52972993.0
1089	France	1976	52908672.0
1090	France	1976	52809712.0
1091	France	1975	52655802.0
1092	France	1975	52699169.0
1093	France	1975	52643471.0
1094	France	1974	52460363.0
1095	France	1974	52339804.0
1096	France	1973	52118299.0
1097	France	1973	51921400.0
1098	France	1972	51700913.0
1099	France	1971	51251094.0
1100	France	1970	50772227.0
1101	France	1969	50317977.0
1102	France	1968	49778540.0
1103	France	1968	49915404.0
1104	France	1967	49548305.0
1105	France	1966	49163665.0
1106	France	1965	48757796.0
1107	France	1964	48310415.0
1108	France	1963	47816218.0
1109	France	1962	46520271.0
1110	France	1962	46997703.0
1111	France	1961	46162828.0
1112	France	1960	45684227.0
1113	France	1959	45239730.0
1114	France	1958	44788853.0
1115	France	1957	44310863.0
1116	France	1956	43843075.0
1117	France	1955	43427670.0
1118	France	1954	42843520.0
1119	France	1954	43056505.0
1120	France	1953	42751746.0
1121	France	1952	42459668.0
1122	France	1951	42155535.0
1123	France	1950	41828673.0
1124	France	1949	41400000.0
1125	France	1948	41044000.0
1126	Germany	2017	82521653.0
1127	Germany	2016	82175684.0
1128	Germany	2016	82348668.5
1129	Germany	2015	81197537.0
1130	Germany	2015	81686663.0
1131	Germany	2014	80767463.0
1132	Germany	2014	80982500.0
1133	Germany	2013	80645605.0
1134	Germany	2012	81843743.0
1135	Germany	2012	80425823.0
1136	Germany	2011	80219695.0
1137	Germany	2011	80274983.0
1138	Germany	2011	81751602.0
1139	Germany	2010	81757471.0
1140	Germany	2009	81874770.0
1141	Germany	2008	82119776.0
1142	Germany	2007	82262642.0
1143	Germany	2006	82365810.0
1144	Germany	2005	82464344.0
1145	Germany	2004	82491000.0
1146	Germany	2004	82501274.0
1147	Germany	2003	82520176.0
1148	Germany	2002	82482309.0
1149	Germany	2001	82339777.0
1150	Germany	2000	82187614.0
1151	Germany	1999	82086582.0
1152	Germany	1998	82028947.0
1153	Germany	1997	82051698.0
1154	Germany	1997	82057379.0
1155	Germany	1996	81895637.0
1156	Germany	1996	82012162.0
1157	Germany	1996	81895637.0
1158	Germany	1995	81660965.0
1159	Germany	1994	81421960.0
1160	Germany	1993	81179232.0
1161	Germany	1992	80594371.0
1162	Germany	1991	79984244.0
1163	Germany	1990	79364504.0
1164	Germany	1989	78672205.0
1165	Germany	1988	78106054.0
1166	Germany	1987	77719200.0
1167	Germany	1986	77694475.0
1168	Germany	1985	77670513.0
1169	Germany	1984	77851688.0
1170	Germany	1983	78127502.0
1171	Germany	1982	78338449.0
1172	Germany	1981	78419144.0
1173	Germany	1980	78305430.0
1174	Germany	1979	78105171.0
1175	Germany	1978	78081309.0
1176	Germany	1977	78164334.0
1177	Germany	1976	78321240.0
1178	Germany	1975	78680780.0
1179	Germany	1974	78977990.0
1180	Germany	1973	78955826.0
1181	Germany	1972	78700322.0
1182	Germany	1971	78352347.0
1183	Germany	1970	77710951.0
1184	Germany	1969	77928922.0
1185	Germany	1968	77271106.0
1186	Germany	1967	76961788.0
1187	Germany	1966	76703670.0
1188	Germany	1965	75647090.0
1189	Germany	1964	74963000.0
1190	Germany	1963	74544025.0
1191	Germany	1962	73938447.0
1192	Germany	1961	73199671.0
1193	Germany	1960	72673602.0
1194	Gibraltar	2015	33573.0
1195	Gibraltar	2014	33140.0
1196	Gibraltar	2013	32734.0
1197	Gibraltar	2012	32194.0
1198	Gibraltar	2012	32577.0
1199	Gibraltar	2011	32003.0
1200	Gibraltar	2010	31465.0
1201	Gibraltar	2009	30963.0
1202	Gibraltar	2008	30496.0
1203	Gibraltar	2007	30066.0
1204	Gibraltar	2006	29672.0
1205	Gibraltar	2005	29313.0
1206	Gibraltar	2004	28991.0
1207	Gibraltar	2003	28705.0
1208	Gibraltar	2002	28454.0
1209	Gibraltar	2001	27495.0
1210	Gibraltar	2001	28240.0
1211	Gibraltar	2000	27033.0
1212	Gibraltar	1999	27204.0
1213	Gibraltar	1998	27025.0
1214	Gibraltar	1997	27192.0
1215	Gibraltar	1996	27086.0
1216	Gibraltar	1995	27170.0
1217	Gibraltar	1994	27107.0
1218	Gibraltar	1993	28051.0
1219	Gibraltar	1992	28848.0
1220	Gibraltar	1991	26703.0
1221	Gibraltar	1990	30775.0
1222	Gibraltar	1990	30861.0
1223	Gibraltar	1989	30383.0
1224	Gibraltar	1989	30689.0
1225	Gibraltar	1988	29884.0
1226	Gibraltar	1988	30077.0
1227	Gibraltar	1987	29429.0
1228	Gibraltar	1987	29692.0
1229	Gibraltar	1986	29004.0
1230	Gibraltar	1986	29166.0
1231	Gibraltar	1985	28591.0
1232	Gibraltar	1985	28843.0
1233	Gibraltar	1984	28706.0
1234	Gibraltar	1984	28339.0
1235	Gibraltar	1983	29208.0
1236	Gibraltar	1983	29073.0
1237	Gibraltar	1982	29344.0
1238	Gibraltar	1981	26479.0
1239	Gibraltar	1980	29773.0
1240	Gibraltar	1979	29587.0
1241	Gibraltar	1978	29346.0
1242	Gibraltar	1977	29697.0
1243	Gibraltar	1976	30025.0
1244	Gibraltar	1975	29648.0
1245	Gibraltar	1974	29644.0
1246	Gibraltar	1973	29590.0
1247	Gibraltar	1972	28970.0
1248	Gibraltar	1971	27950.0
1249	Gibraltar	1970	24672.0
1250	Gibraltar	1969	26244.0
1251	Gibraltar	1968	25966.0
1252	Gibraltar	1967	25731.0
1253	Gibraltar	1966	25392.0
1254	Gibraltar	1965	25173.0
1255	Gibraltar	1964	24996.0
1256	Gibraltar	1963	24581.0
1257	Gibraltar	1962	24273.0
1258	Gibraltar	1961	21785.0
1259	Gibraltar	1961	23926.0
1260	Gibraltar	1960	26053.0
1261	Gibraltar	1959	25679.0
1262	Gibraltar	1958	25520.0
1263	Gibraltar	1957	25233.0
1264	Gibraltar	1956	24946.0
1265	Gibraltar	1955	24875.0
1266	Gibraltar	1954	24829.0
1267	Gibraltar	1953	24410.0
1268	Gibraltar	1952	23557.0
1269	Gibraltar	1951	21314.0
1270	Gibraltar	1951	23907.0
1271	Gibraltar	1950	24735.0
1272	Gibraltar	1949	23000.0
1273	Gibraltar	1948	23000.0
1274	Greece	2017	10768193.0
1275	Greece	2016	10775989.0
1276	Greece	2016	10783748.0
1277	Greece	2015	10858018.0
1278	Greece	2015	10820964.0
1279	Greece	2014	10903704.0
1280	Greece	2014	10892369.0
1281	Greece	2013	11062508.0
1282	Greece	2013	10965241.0
1283	Greece	2012	11123034.0
1284	Greece	2012	11045040.0
1285	Greece	2011	10816286.0
1286	Greece	2011	9904286.0
1287	Greece	2011	11104995.0
1288	Greece	2011	11123392.0
1289	Greece	2010	11183516.0
1290	Greece	2010	11121383.0
1291	Greece	2009	11190654.0
1292	Greece	2009	11107024.0
1293	Greece	2008	11182224.0
1294	Greece	2008	11077863.0
1295	Greece	2007	11143780.0
1296	Greece	2007	11048499.0
1297	Greece	2006	11112113.0
1298	Greece	2006	11020393.0
1299	Greece	2005	11073713.0
1300	Greece	2005	10987352.0
1301	Greece	2004	11037745.0
1302	Greece	2004	10955163.0
1303	Greece	2003	10998903.0
1304	Greece	2003	10928091.0
1305	Greece	2002	10968542.0
1306	Greece	2002	10902005.0
1307	Greece	2001	10964020.0
1308	Greece	2001	10934097.0
1309	Greece	2001	10934985.0
1310	Greece	2001	10862146.0
1311	Greece	2000	10805796.0
1312	Greece	1999	10761705.0
1313	Greece	1998	10720566.0
1314	Greece	1997	10661312.0
1315	Greece	1996	10608821.0
1316	Greece	1995	10562164.0
1317	Greece	1994	10512931.0
1318	Greece	1993	10460459.0
1319	Greece	1992	10399103.0
1320	Greece	1991	10259900.0
1321	Greece	1991	10319950.0
1322	Greece	1990	10160551.0
1323	Greece	1989	10089550.0
1324	Greece	1988	10037037.0
1325	Greece	1987	10000644.0
1326	Greece	1986	9967264.0
1327	Greece	1985	9934294.0
1328	Greece	1984	9895801.0
1329	Greece	1983	9846627.0
1330	Greece	1982	9789513.0
1331	Greece	1981	9739589.0
1332	Greece	1981	9729350.0
1333	Greece	1980	9642505.0
1334	Greece	1979	9548262.0
1335	Greece	1978	9429959.0
1336	Greece	1977	9308479.0
1337	Greece	1976	9167190.0
1338	Greece	1975	9046542.0
1339	Greece	1974	8962023.0
1340	Greece	1973	8929086.0
1341	Greece	1972	8888628.0
1342	Greece	1971	8768640.0
1343	Greece	1971	8831036.0
1344	Greece	1970	8792806.0
1345	Greece	1969	8772764.0
1346	Greece	1968	8740765.0
1347	Greece	1967	8716441.0
1348	Greece	1966	8613651.0
1349	Greece	1965	8550333.0
1350	Greece	1964	8510429.0
1351	Greece	1963	8479625.0
1352	Greece	1962	8448233.0
1353	Greece	1961	8388553.0
1354	Greece	1961	8398050.0
1355	Greece	1960	8327405.0
1356	Greece	1959	8258162.0
1357	Greece	1958	8173129.0
1358	Greece	1957	8096218.0
1359	Greece	1956	8031013.0
1360	Greece	1955	7965538.0
1361	Greece	1954	7893412.0
1362	Greece	1953	7817095.0
1363	Greece	1952	7733250.0
1364	Greece	1951	7632801.0
1365	Greece	1951	7646402.0
1366	Greece	1950	7566028.0
1367	Greece	1949	7856000.0
1368	Greece	1949	7910000.0
1369	Greece	1948	7749100.0
1370	Greenland	2017	56171.0
1371	Greenland	2016	56186.0
1372	Greenland	2015	56114.0
1373	Greenland	2014	56295.0
1374	Greenland	2013	56483.0
1375	Greenland	2012	56810.0
1376	Greenland	2011	56615.0
1377	Greenland	2011	56682.0
1378	Greenland	2010	56534.0
1379	Greenland	2010	56452.0
1380	Greenland	2009	56323.0
1381	Greenland	2008	56462.0
1382	Greenland	2008	56328.0
1383	Greenland	2007	56648.0
1384	Greenland	2007	56555.0
1385	Greenland	2006	56775.0
1386	Greenland	2005	56935.0
1387	Greenland	2005	56969.0
1388	Greenland	2004	56912.0
1389	Greenland	2003	56766.0
1390	Greenland	2002	56609.0
1391	Greenland	2001	56394.0
1392	Greenland	2000	56124.0
1393	Greenland	2000	56184.5
1394	Greenland	1999	56087.0
1395	Greenland	1999	56087.0
1396	Greenland	1998	56076.0
1397	Greenland	1998	56076.0
1398	Greenland	1997	56024.0
1399	Greenland	1997	55971.0
1400	Greenland	1996	55917.0
1401	Greenland	1995	55798.0
1402	Greenland	1994	55576.0
1403	Greenland	1994	55419.0
1404	Greenland	1993	55268.0
1405	Greenland	1993	55117.0
1406	Greenland	1992	55251.0
1407	Greenland	1992	55385.0
1408	Greenland	1991	55503.0
1409	Greenland	1991	55533.0
1410	Greenland	1990	55589.0
1411	Greenland	1989	55365.0
1412	Greenland	1988	54848.0
1413	Greenland	1987	54129.0
1414	Greenland	1986	53570.0
1415	Greenland	1985	53173.0
1416	Greenland	1984	52644.0
1417	Greenland	1983	52125.0
1418	Greenland	1982	51669.0
1419	Greenland	1981	51039.0
1420	Greenland	1980	50208.0
1421	Greenland	1979	49556.0
1422	Greenland	1978	49243.0
1423	Greenland	1977	49434.0
1424	Greenland	1976	49630.0
1425	Greenland	1976	49693.0
1426	Greenland	1975	49584.0
1427	Greenland	1974	49485.0
1428	Greenland	1974	49468.0
1429	Greenland	1973	49025.0
1430	Greenland	1972	48258.0
1431	Greenland	1971	47234.0
1432	Greenland	1970	46531.0
1433	Greenland	1970	46432.0
1434	Greenland	1969	45985.0
1435	Greenland	1968	44716.0
1436	Greenland	1967	42947.0
1437	Greenland	1966	40859.0
1438	Greenland	1965	39600.0
1439	Greenland	1965	39215.0
1440	Greenland	1964	37891.0
1441	Greenland	1963	36233.0
1442	Greenland	1962	34906.0
1443	Greenland	1961	33726.0
1444	Greenland	1960	33140.0
1445	Greenland	1960	32651.0
1446	Greenland	1959	31310.0
1447	Greenland	1958	29931.0
1448	Greenland	1957	28630.0
1449	Greenland	1956	27416.0
1450	Greenland	1955	26933.0
1451	Greenland	1955	26507.0
1452	Greenland	1954	25747.0
1453	Greenland	1953	25035.0
1454	Greenland	1952	24443.0
1455	Greenland	1951	24118.0
1456	Greenland	1951	23000.0
1457	Greenland	1950	23000.0
1458	Greenland	1949	22113.0
1459	Greenland	1948	22000.0
1460	Hungary	2017	9797561.0
1461	Hungary	2017	9787966.0
1462	Hungary	2016	9814023.0
1463	Hungary	2016	9830485.0
1464	Hungary	2015	9843028.0
1465	Hungary	2014	9877365.0
1466	Hungary	2014	9866468.0
1467	Hungary	2013	9908798.0
1468	Hungary	2013	9893081.5
1469	Hungary	2012	9920361.5
1470	Hungary	2012	9931925.0
1471	Hungary	2011	9937628.0
1472	Hungary	2011	9982000.0
1473	Hungary	2011	9971726.5
1474	Hungary	2010	10000023.0
1475	Hungary	2009	10022649.5
1476	Hungary	2008	10038188.0
1477	Hungary	2008	10038188.0
1478	Hungary	2007	10055779.5
1479	Hungary	2006	10071369.5
1480	Hungary	2005	10087065.0
1481	Hungary	2004	10107145.5
1482	Hungary	2003	10129552.0
1483	Hungary	2002	10158607.5
1484	Hungary	2001	10198315.0
1485	Hungary	2001	10078138.0
1486	Hungary	2001	10187575.5
1487	Hungary	2000	10024222.0
1488	Hungary	1999	10067506.5
1489	Hungary	1998	10113573.5
1490	Hungary	1997	10154900.0
1491	Hungary	1996	10193371.0
1492	Hungary	1995	10228988.5
1493	Hungary	1994	10261322.5
1494	Hungary	1993	10293573.5
1495	Hungary	1992	10323707.5
1496	Hungary	1991	10346039.0
1497	Hungary	1990	10374823.0
1498	Hungary	1990	10364832.5
1499	Hungary	1989	10577918.5
1500	Hungary	1988	10596487.0
1501	Hungary	1987	10612740.5
1502	Hungary	1986	10630563.5
1503	Hungary	1985	10648713.0
1504	Hungary	1984	10668095.0
1505	Hungary	1983	10689462.5
1506	Hungary	1982	10705534.5
1507	Hungary	1981	10711847.5
1508	Hungary	1980	10709463.0
1509	Hungary	1980	10711122.0
1510	Hungary	1979	10710608.5
1511	Hungary	1978	10684821.5
1512	Hungary	1977	10648030.5
1513	Hungary	1976	10598676.5
1514	Hungary	1975	10540525.0
1515	Hungary	1974	10478720.0
1516	Hungary	1973	10432055.0
1517	Hungary	1972	10398489.0
1518	Hungary	1971	10367536.5
1519	Hungary	1970	10322099.0
1520	Hungary	1970	10300996.0
1521	Hungary	1970	10337910.0
1522	Hungary	1969	10302814.0
1523	Hungary	1968	10263542.0
1524	Hungary	1967	10223422.0
1525	Hungary	1966	10184561.0
1526	Hungary	1965	10152934.0
1527	Hungary	1964	10123925.0
1528	Hungary	1963	10091128.0
1529	Hungary	1962	10063097.0
1530	Hungary	1961	10029321.0
1531	Hungary	1960	9961044.0
1532	Hungary	1960	9983966.0
1533	Hungary	1959	9937000.0
1534	Hungary	1958	9881500.0
1535	Hungary	1957	9839500.0
1536	Hungary	1956	9911000.0
1537	Hungary	1955	9825000.0
1538	Hungary	1954	9717000.0
1539	Hungary	1953	9604000.0
1540	Hungary	1952	9511000.0
1541	Hungary	1951	9428000.0
1542	Hungary	1950	9341000.0
1543	Hungary	1949	9204799.0
1544	Hungary	1949	9249000.0
1545	Hungary	1948	9157620.0
1546	Iceland	2017	338349.0
1547	Iceland	2017	343400.0
1548	Iceland	2016	332529.0
1549	Iceland	2016	335439.0
1550	Iceland	2015	329100.0
1551	Iceland	2015	330814.5
1552	Iceland	2014	325671.0
1553	Iceland	2014	327385.5
1554	Iceland	2013	321857.0
1555	Iceland	2013	323764.0
1556	Iceland	2012	319575.0
1557	Iceland	2012	320716.0
1558	Iceland	2011	315556.0
1559	Iceland	2011	319013.5
1560	Iceland	2010	318006.0
1561	Iceland	2009	319246.0
1562	Iceland	2008	319355.0
1563	Iceland	2007	311396.0
1564	Iceland	2006	304334.0
1565	Iceland	2005	295864.0
1566	Iceland	2004	292587.0
1567	Iceland	2003	289272.0
1568	Iceland	2002	287559.0
1569	Iceland	2001	285054.0
1570	Iceland	2000	281154.0
1571	Iceland	2000	281154.0
1572	Iceland	1999	277184.0
1573	Iceland	1998	273794.0
1574	Iceland	1997	270915.0
1575	Iceland	1996	268927.0
1576	Iceland	1995	267380.0
1577	Iceland	1994	266006.0
1578	Iceland	1993	263783.0
1579	Iceland	1992	261103.0
1580	Iceland	1991	257965.0
1581	Iceland	1990	254788.0
1582	Iceland	1989	252746.0
1583	Iceland	1988	249885.0
1584	Iceland	1987	245962.0
1585	Iceland	1986	243209.0
1586	Iceland	1985	241403.0
1587	Iceland	1984	239498.0
1588	Iceland	1983	237041.0
1589	Iceland	1982	233997.0
1590	Iceland	1981	230803.0
1591	Iceland	1980	228161.0
1592	Iceland	1979	225749.0
1593	Iceland	1978	223587.0
1594	Iceland	1977	221823.0
1595	Iceland	1976	220133.0
1596	Iceland	1975	218031.0
1597	Iceland	1975	219262.0
1598	Iceland	1974	215324.0
1599	Iceland	1974	216695.0
1600	Iceland	1973	212364.0
1601	Iceland	1973	213924.0
1602	Iceland	1972	209275.0
1603	Iceland	1972	211118.0
1604	Iceland	1971	206092.0
1605	Iceland	1971	207527.0
1606	Iceland	1970	204930.0
1607	Iceland	1970	204104.0
1608	Iceland	1969	202920.75
1609	Iceland	1968	201245.0
1610	Iceland	1967	198675.41600000003
1611	Iceland	1966	195610.0
1612	Iceland	1965	192288.0
1613	Iceland	1964	188847.5
1614	Iceland	1963	185481.0
1615	Iceland	1962	182053.0
1616	Iceland	1961	178905.5
1617	Iceland	1960	175680.0
1618	Iceland	1960	175860.0
1619	Iceland	1959	172314.0
1620	Iceland	1959	173855.0
1621	Iceland	1958	168771.0
1622	Iceland	1957	165110.0
1623	Iceland	1956	161358.0
1624	Iceland	1955	158044.0
1625	Iceland	1955	159480.0
1626	Iceland	1954	154563.0
1627	Iceland	1953	151036.0
1628	Iceland	1952	147962.0
1629	Iceland	1951	145604.0
1630	Iceland	1950	143973.0
1631	Iceland	1950	142938.0
1632	Iceland	1949	139772.0
1633	Iceland	1948	137219.0
1634	Ireland	2017	4784383.0
1635	Ireland	2017	4792488.0
1636	Ireland	2016	4761865.0
1637	Ireland	2016	4726286.0
1638	Ireland	2016	4755334.5
1639	Ireland	2016	4739597.0
1640	Ireland	2015	4677627.0
1641	Ireland	2015	4701956.5
1642	Ireland	2015	4687787.0
1643	Ireland	2014	4637852.0
1644	Ireland	2014	4657739.5
1645	Ireland	2014	4645440.0
1646	Ireland	2013	4609779.0
1647	Ireland	2013	4623815.5
1648	Ireland	2013	4614669.0
1649	Ireland	2012	4589287.0
1650	Ireland	2012	4599533.0
1651	Ireland	2012	4593697.0
1652	Ireland	2011	4588252.0
1653	Ireland	2011	4525281.0
1654	Ireland	2011	4570881.0
1655	Ireland	2011	4580084.0
1656	Ireland	2011	4574888.0
1657	Ireland	2010	4549428.0
1658	Ireland	2010	4560155.0
1659	Ireland	2010	4554763.0
1660	Ireland	2009	4458942.0
1661	Ireland	2009	4521322.0
1662	Ireland	2009	4533395.0
1663	Ireland	2008	4425683.0
1664	Ireland	2008	4457765.0
1665	Ireland	2008	4485070.0
1666	Ireland	2007	4356931.0
1667	Ireland	2007	4340118.0
1668	Ireland	2007	4375842.0
1669	Ireland	2006	4239848.0
1670	Ireland	2006	4172013.0
1671	Ireland	2006	4260341.0
1672	Ireland	2005	4159914.0
1673	Ireland	2005	4133800.0
1674	Ireland	2004	4070262.0
1675	Ireland	2004	4045200.0
1676	Ireland	2003	3996521.0
1677	Ireland	2003	3979800.0
1678	Ireland	2002	3917203.0
1679	Ireland	2002	3931947.0
1680	Ireland	2001	3847200.0
1681	Ireland	2000	3789500.0
1682	Ireland	1999	3741600.0
1683	Ireland	1998	3703100.0
1684	Ireland	1997	3664300.0
1685	Ireland	1996	3626087.0
1686	Ireland	1995	3601300.0
1687	Ireland	1994	3585900.0
1688	Ireland	1993	3576261.0
1689	Ireland	1993	3574100.0
1690	Ireland	1992	3558430.0
1691	Ireland	1992	3554500.0
1692	Ireland	1991	3525719.0
1693	Ireland	1991	3524100.0
1694	Ireland	1990	3505900.0
1695	Ireland	1989	3509600.0
1696	Ireland	1988	3530700.0
1697	Ireland	1987	3540057.0
1698	Ireland	1987	3546500.0
1699	Ireland	1986	3540643.0
1700	Ireland	1985	3540000.0
1701	Ireland	1984	3529000.0
1702	Ireland	1983	3504000.0
1703	Ireland	1982	3483000.0
1704	Ireland	1982	3480000.0
1705	Ireland	1981	3443405.0
1706	Ireland	1980	3401000.0
1707	Ireland	1979	3368217.0
1708	Ireland	1979	3368217.0
1709	Ireland	1978	3314000.0
1710	Ireland	1977	3271900.0
1711	Ireland	1976	3162000.0
1712	Ireland	1976	3227900.0
1713	Ireland	1975	3127300.0
1714	Ireland	1975	3177300.0
1715	Ireland	1974	3085600.0
1716	Ireland	1974	3123900.0
1717	Ireland	1973	3051000.0
1718	Ireland	1973	3073000.0
1719	Ireland	1972	3013600.0
1720	Ireland	1972	3024400.0
1721	Ireland	1971	2978248.0
1722	Ireland	1970	2944400.0
1723	Ireland	1970	2949900.0
1724	Ireland	1969	2920600.0
1725	Ireland	1969	2925200.0
1726	Ireland	1968	2909900.0
1727	Ireland	1968	2912200.0
1728	Ireland	1967	2899700.0
1729	Ireland	1966	2884002.0
1730	Ireland	1965	2875800.0
1731	Ireland	1964	2863800.0
1732	Ireland	1963	2850000.0
1733	Ireland	1962	2830100.0
1734	Ireland	1961	2818341.0
1735	Ireland	1960	2832100.0
1736	Ireland	1959	2845600.0
1737	Ireland	1958	2852700.0
1738	Ireland	1957	2885300.0
1739	Ireland	1956	2898264.0
1740	Ireland	1955	2920900.0
1741	Ireland	1954	2941200.0
1742	Ireland	1953	2949000.0
1743	Ireland	1952	2952900.0
1744	Ireland	1951	2960593.0
1745	Ireland	1950	2969000.0
1746	Isle of Man	2017	83733.0
1747	Isle of Man	2016	78560.0
1748	Isle of Man	2016	83314.0
1749	Isle of Man	2016	85619.308425258
1750	Isle of Man	2015	86963.2838339427
1751	Isle of Man	2014	86322.4117332048
1752	Isle of Man	2013	85682.0890421853
1753	Isle of Man	2012	85047.305825016
1754	Isle of Man	2011	84497.0
1755	Isle of Man	2010	82691.2354862317
1756	Isle of Man	2009	82371.0
1757	Isle of Man	2008	81722.0
1758	Isle of Man	2007	80885.0
1759	Isle of Man	2006	76657.0
1760	Isle of Man	2006	80058.0
1761	Isle of Man	2005	78800.0
1762	Isle of Man	2004	77581.0
1763	Isle of Man	2003	77464.0
1764	Isle of Man	2002	77156.0
1765	Isle of Man	2001	76315.0
1766	Isle of Man	2000	74911.0
1767	Isle of Man	1999	74060.0
1768	Isle of Man	1998	73274.0
1769	Isle of Man	1997	72452.0
1770	Isle of Man	1996	71714.0
1771	Isle of Man	1995	71812.0
1772	Isle of Man	1994	71114.0
1773	Isle of Man	1993	70581.0
1774	Isle of Man	1992	70489.0
1775	Isle of Man	1991	69788.0
1776	Isle of Man	1989	67788.0
1777	Isle of Man	1988	66662.0
1778	Isle of Man	1987	64191.0
1779	Isle of Man	1986	64282.0
1780	Isle of Man	1985	62829.0
1781	Isle of Man	1984	63798.0
1782	Isle of Man	1983	63719.0
1783	Isle of Man	1982	63758.0
1784	Isle of Man	1981	64679.0
1785	Isle of Man	1980	63306.0
1786	Isle of Man	1979	62911.0
1787	Isle of Man	1978	62515.0
1788	Isle of Man	1977	62119.0
1789	Isle of Man	1976	60496.0
1790	Isle of Man	1975	60295.0
1791	Isle of Man	1974	58866.0
1792	Isle of Man	1973	57438.0
1793	Isle of Man	1972	56009.0
1794	Isle of Man	1971	56289.0
1795	Isle of Man	1970	53749.0
1796	Isle of Man	1969	52917.0
1797	Isle of Man	1968	52086.0
1798	Isle of Man	1967	51254.0
1799	Isle of Man	1966	50423.0
1800	Isle of Man	1966	49312.0
1801	Isle of Man	1965	49965.0
1802	Isle of Man	1964	49507.0
1803	Isle of Man	1963	49059.0
1804	Isle of Man	1962	48591.0
1805	Isle of Man	1961	48133.0
1806	Isle of Man	1961	47166.0
1807	Isle of Man	1960	48336.0
1808	Isle of Man	1958	54578.0
1809	Isle of Man	1951	55253.0
1810	Isle of Man	1949	54000.0
1811	Isle of Man	1948	54000.0
1812	Italy	2017	60589445.0
1813	Italy	2017	60536709.0
1814	Italy	2016	60665551.0
1815	Italy	2016	60627498.0
1816	Italy	2015	60795612.0
1817	Italy	2015	60730581.5
1818	Italy	2014	60782668.0
1819	Italy	2014	60789140.0
1820	Italy	2013	59685227.0
1821	Italy	2013	60233947.5
1822	Italy	2012	59394207.0
1823	Italy	2012	59539717.0
1824	Italy	2011	59433744.0
1825	Italy	2011	59379448.5
1826	Italy	2011	59364690.0
1827	Italy	2010	59190143.0
1828	Italy	2010	59277416.5
1829	Italy	2009	59000586.0
1830	Italy	2009	59095364.5
1831	Italy	2008	58652875.0
1832	Italy	2008	58826730.5
1833	Italy	2007	58223744.0
1834	Italy	2007	58438309.5
1835	Italy	2006	58064214.0
1836	Italy	2006	58143979.0
1837	Italy	2005	57874753.0
1838	Italy	2005	57969483.5
1839	Italy	2004	57495900.0
1840	Italy	2004	57685326.5
1841	Italy	2003	57130506.0
1842	Italy	2003	57313203.0
1843	Italy	2002	56987507.0
1844	Italy	2002	57059006.5
1845	Italy	2001	57110144.0
1846	Italy	2001	56995744.0
1847	Italy	2001	56960692.0
1848	Italy	2001	56974099.5
1849	Italy	2000	57679895.0
1850	Italy	2000	56942108.0
1851	Italy	1999	56916316.5
1852	Italy	1998	57563354.0
1853	Italy	1998	56906744.0
1854	Italy	1997	56890371.5
1855	Italy	1996	56860280.5
1856	Italy	1995	56844302.5
1857	Italy	1994	56843400.0
1858	Italy	1993	56831821.0
1859	Italy	1992	56797086.5
1860	Italy	1991	56411290.0
1861	Italy	1991	56758521.0
1862	Italy	1990	57576429.0
1863	Italy	1990	56719239.5
1864	Italy	1989	56671780.5
1865	Italy	1988	57399108.0
1866	Italy	1988	56629288.0
1867	Italy	1987	57290519.0
1868	Italy	1987	56601931.0
1869	Italy	1986	56596155.0
1870	Italy	1985	56593071.0
1871	Italy	1984	56576718.0
1872	Italy	1983	56564074.0
1873	Italy	1982	56536499.0
1874	Italy	1982	56543547.5
1875	Italy	1981	56556911.0
1876	Italy	1981	56221833.0
1877	Italy	1981	57195531.0
1878	Italy	1981	56501674.5
1879	Italy	1980	56433882.5
1880	Italy	1979	56317748.5
1881	Italy	1978	56600354.0
1882	Italy	1978	56155143.0
1883	Italy	1977	56322605.0
1884	Italy	1977	55955411.0
1885	Italy	1976	56014166.0
1886	Italy	1976	55718259.5
1887	Italy	1975	55645468.0
1888	Italy	1975	55441001.0
1889	Italy	1974	55179995.0
1890	Italy	1974	55110868.0
1891	Italy	1973	54751405.5
1892	Italy	1972	54177297.0
1893	Italy	1972	54381345.0
1894	Italy	1971	54136547.0
1895	Italy	1971	54073526.5
1896	Italy	1970	53821796.0
1897	Italy	1969	53537800.0
1898	Italy	1968	53235694.5
1899	Italy	1967	52900442.0
