"","ID89","oblast_center","CityStatus","RaionCenter","year","mp","pop","smp","spop","Soviet","pop_log_lag","pop_log","log_mp","soviet_true"
"4188",986,0,1,1,"1939",76028.60805,4500,126.3120858,70.75892896,TRUE,8.12266802334641,8.41183267575841,11.2388649701501,11.2388649701501
"4189",986,0,1,1,"1959",105491.6159,4900,133.7813027,72.19884729,TRUE,8.41183267575841,8.49699048409872,11.5663867585982,11.5663867585982
"4190",986,0,1,1,"1970",134906.9342,6200,139.5313867,76.25314312,TRUE,8.49699048409872,8.73230457103318,11.8123404433952,11.8123404433952
"4191",986,0,1,1,"1979",158368.5091,7500,143.3450648,79.61383113,TRUE,8.73230457103318,8.9226582995244,11.972679932411,11.972679932411
"4192",986,0,1,1,"1989",196825.0627,9120,148.5978214,83.14202867,TRUE,8.9226582995244,9.11822508306838,12.1900706066097,12.1900706066097
"4193",986,0,1,1,"2002",198765.686,9125,148.8371197,83.15202428,FALSE,9.11822508306838,9.11877317845069,12.1998819526727,0
"4194",986,0,1,1,"2010",183361.5007,8610,146.8753697,82.09591477,FALSE,9.11877317845069,9.06067959742178,12.1192148969209,0
"4195",989,0,1,1,"1897",15857.98392,7368,93.53652671,79.29727211,TRUE,NA,8.90490157793514,9.67142836983259,9.67142836983259
"4196",989,0,1,1,"1926",26046.46333,9726,103.3808477,84.31937126,TRUE,8.90490157793514,9.18255799096373,10.1676372732814,10.1676372732814
"4197",989,0,1,1,"1939",53639.64062,12924,118.5930504,89.62108471,TRUE,9.18255799096373,9.46684132694439,10.8900436375223,10.8900436375223
"4198",989,0,1,1,"1959",73695.70651,15154,125.6125353,92.66025724,TRUE,9.46684132694439,9.62601980249132,11.2076998201711,11.2076998201711
"4199",989,0,1,1,"1970",94496.7925,16900,131.2472948,94.77156651,TRUE,9.62601980249132,9.73506890091116,11.4563211711069,11.4563211711069
"4200",989,0,1,1,"1979",111317.2345,17300,135.027639,95.22757632,TRUE,9.73506890091116,9.75846178048587,11.6201393725357,11.6201393725357
"4201",989,0,1,1,"1989",140644.7214,17510,140.5171331,95.46320617,TRUE,9.75846178048587,9.7705274252799,11.8539922831746,11.8539922831746
"4202",989,0,1,1,"2002",139918.0498,14600,140.3943499,91.94464067,FALSE,9.7705274252799,9.58877680769643,11.8488121716308,0
"4203",989,0,1,1,"2010",129615.4277,13018,138.5876853,89.75834901,FALSE,9.58877680769643,9.47408829413233,11.7723270967106,0
"4204",992,0,0,1,"1897",18159.34989,NA,96.17608888,0,TRUE,NA,NA,9.80694085250567,9.80694085250567
"4205",992,0,0,1,"1926",30170.01009,NA,106.3910488,0,TRUE,NA,NA,10.3146036665912,10.3146036665912
"4206",992,0,0,1,"1939",62512.15626,NA,121.950418,0,TRUE,NA,NA,11.0431163169718,11.0431163169718
"4207",992,0,0,1,"1959",85559.14753,NA,128.9806131,0,TRUE,NA,NA,11.3569631997292,11.3569631997292
"4208",992,0,0,1,"1970",108925.7419,NA,134.523385,0,TRUE,NA,NA,11.598421662071,11.598421662071
"4209",992,0,0,1,"1979",127745.6561,NA,138.2457786,0,TRUE,NA,NA,11.7577965043567,11.7577965043567
"4210",992,0,0,1,"1989",160922.8306,3070,143.7284533,64.47179174,TRUE,NA,8.02943284058124,11.9886802160159,11.9886802160159
"4211",992,0,0,1,"2002",159801.1996,2837,143.5607951,63.21048897,FALSE,8.02943284058124,7.95050243480885,11.9816858191697,0
"4212",992,0,0,1,"2010",147929.5565,2433,141.7169172,60.79134308,FALSE,7.95050243480885,7.79688034278352,11.9044914698422,0
"4213",993,0,0,0,"1897",18272.04036,NA,96.29746783,0,TRUE,NA,NA,9.81312732129743,9.81312732129743
"4214",993,0,0,0,"1926",30454.48046,NA,106.5847366,0,TRUE,NA,NA,10.3239884038573,10.3239884038573
"4215",993,0,0,0,"1939",63197.80543,NA,122.1914655,0,TRUE,NA,NA,11.0540248553232,11.0540248553232
"4216",993,0,0,0,"1959",86571.73892,NA,129.2479923,0,TRUE,NA,NA,11.3687287008742,11.3687287008742
"4217",993,0,0,0,"1970",110222.5093,NA,134.798054,0,TRUE,NA,NA,11.6102564134637,11.6102564134637
"4218",993,0,0,0,"1979",129232.826,NA,138.5180916,0,TRUE,NA,NA,11.7693709092674,11.7693709092674
"4219",993,0,0,0,"1989",162621.3077,3019,143.9803089,64.20305568,TRUE,NA,8.01268092970684,11.9991795111758,11.9991795111758
"4220",993,0,0,0,"2002",161676.1605,2659,143.8404587,62.18434952,FALSE,8.01268092970684,7.88570539124302,11.9933506042695,0
"4221",993,0,0,0,"2010",149631.1746,2272,141.989357,59.72841047,FALSE,7.88570539124302,7.72841577984104,11.9159287091767,0
"4222",997,1,1,0,"1897",22700.59663,49513,100.6038385,116.8558955,TRUE,NA,10.8099905403392,10.030146486384,10.030146486384
"4223",997,1,1,0,"1926",38375.9517,49357,111.4119575,116.7876801,TRUE,10.8099905403392,10.8068348787744,10.555186284582,10.555186284582
"4224",997,1,1,0,"1939",81190.30356,89396,127.7928757,129.9789524,TRUE,10.8068348787744,11.4008312174313,11.3045511047336,11.3045511047336
"4225",997,1,1,0,"1959",115887.6025,134235,135.9643698,139.4134497,TRUE,11.4008312174313,11.8073472742851,11.6603760563933,11.6603760563933
"4226",997,1,1,0,"1970",149466.5394,211000,141.9631222,150.298121,TRUE,11.8073472742851,12.2596134124582,11.9148278300398,11.9148278300398
"4227",997,1,1,0,"1979",175529.6808,264300,145.8192321,155.8712323,TRUE,12.2596134124582,12.4848401005924,12.0755634289562,12.0755634289562
"4228",997,1,1,0,"1989",220771.7401,311399,151.4101849,159.9929086,TRUE,12.4848401005924,12.6488303270731,12.3048845965163,12.3048845965163
"4229",997,1,1,0,"2002",224262.0907,334751,151.7964622,161.8274602,FALSE,12.6488303270731,12.7211422508529,12.3205706946326,0
"4230",997,1,1,0,"2010",205676.5678,339996,149.6722279,162.22325,FALSE,12.7211422508529,12.7366891318173,12.2340601547138,0
"4231",1001,0,1,0,"1897",18608.33833,4300,96.65573887,69.99615202,TRUE,NA,8.36637030168165,9.8313650565579,9.8313650565579
"4232",1001,0,1,0,"1926",30463.93086,1223,106.591143,50.53876445,TRUE,8.36637030168165,7.10906213568717,10.3242986680244,10.3242986680244
"4233",1001,0,1,0,"1939",62685.46437,15313,122.0115726,92.8613116,TRUE,7.10906213568717,9.63645741981521,11.045884871515,11.045884871515
"4234",1001,0,1,0,"1959",87859.48716,16647,129.5839375,94.47811421,TRUE,9.63645741981521,9.71998529899401,11.3834940804993,11.3834940804993
"4235",1001,0,1,0,"1970",114550.884,29400,135.6939451,105.8583756,TRUE,9.71998529899401,10.2887499533268,11.6487744050059,11.6487744050059
"4236",1001,0,1,0,"1979",135327.7997,33500,139.604983,108.5618274,TRUE,10.2887499533268,10.4193007178132,11.8154552601635,11.8154552601635
"4237",1001,0,1,0,"1989",172449.3404,35962,145.3919587,110.0446759,TRUE,10.4193007178132,10.4902181043916,12.0578587934809,12.0578587934809
"4238",1001,0,1,0,"2002",173355.5411,38893,145.5183796,111.6946626,FALSE,10.4902181043916,10.5685695648277,12.0630999154134,0
"4239",1001,0,1,0,"2010",159655.6329,31888,143.5389571,107.5365898,FALSE,10.5685695648277,10.3699850424526,11.9807744803266,0
"4240",1002,0,1,0,"1897",18671.01287,7784,96.72186473,80.27847521,TRUE,NA,8.95982562386584,9.83472748626937,9.83472748626937
"4241",1002,0,1,0,"1926",30280.76257,9934,106.4666523,84.70843415,TRUE,8.95982562386584,9.2037184956673,10.3182678911841,10.3182678911841
"4242",1002,0,1,0,"1939",62793.58964,20858,122.0496485,98.91282796,TRUE,9.2037184956673,9.94549284668116,11.04760827145,11.04760827145
"4243",1002,0,1,0,"1959",87769.77361,26433,129.5606792,103.6806284,TRUE,9.94549284668116,10.1823685085348,11.3824724562277,11.3824724562277
"4244",1002,0,1,0,"1970",115133.0338,33900,135.8120696,108.8093137,TRUE,10.1823685085348,10.4311702933685,11.6538435544019,11.6538435544019
"4245",1002,0,1,0,"1979",136103.7354,39800,139.7401224,112.1824606,TRUE,10.4311702933685,10.5916221912725,11.8211726342585,11.8211726342585
"4246",1002,0,1,0,"1989",173800.1801,43696,145.5801881,114.1694781,TRUE,10.5916221912725,10.6850118437135,12.0656615280615,12.0656615280615
"4247",1002,0,1,0,"2002",174750.6859,41829,145.7118315,113.2382268,FALSE,10.6850118437135,10.6413451578631,12.0711155851241,0
"4248",1002,0,1,0,"2010",160707.0248,40550,143.6962787,112.5782764,FALSE,10.6413451578631,10.6102910595436,11.9873382645225,0
"4249",1003,0,1,0,"1897",28528.12025,NA,105.2398086,0,TRUE,NA,NA,10.2586455552511,10.2586455552511
"4250",1003,0,1,0,"1926",49854.05064,NA,117.0043527,0,TRUE,NA,NA,10.8168550286586,10.8168550286586
"4251",1003,0,1,0,"1939",107654.4264,NA,134.251191,0,TRUE,NA,NA,11.5866816203866,11.5866816203866
"4252",1003,0,1,0,"1959",153450.6217,16334,142.5906839,94.10948062,TRUE,NA,9.70100410391822,11.9411341115222,11.9411341115222
"4253",1003,0,1,0,"1970",196751.9196,48600,148.5887598,116.4538566,TRUE,9.70100410391822,10.7913788098886,12.1896989227759,12.1896989227759
"4254",1003,0,1,0,"1979",230700.6996,73400,152.4947502,125.5224279,TRUE,10.7913788098886,11.2036792146026,12.348876476667,12.348876476667
"4255",1003,0,1,0,"1989",287478.2541,100178,157.97731,132.5884055,TRUE,11.2036792146026,11.5147038826476,12.5689024984458,12.5689024984458
"4256",1003,0,1,0,"2002",296991.3977,105706,158.7967551,133.8282704,FALSE,11.5147038826476,11.5684169346749,12.6014584533923,0
"4257",1003,0,1,0,"2010",273264.212,104798,156.7051914,133.6287441,FALSE,11.5684169346749,11.5597899667175,12.5181944156652,0
"4258",1005,0,0,1,"1897",22629.34937,NA,100.5407889,0,TRUE,NA,NA,10.027002987441,10.027002987441
"4259",1005,0,0,1,"1926",36742.84784,NA,110.4958131,0,TRUE,NA,NA,10.5116988691021,10.5116988691021
"4260",1005,0,0,1,"1939",76438.80574,NA,126.433063,0,TRUE,NA,NA,11.2442457747366,11.2442457747366
"4261",1005,0,0,1,"1959",108834.2952,NA,134.5039031,0,TRUE,NA,NA,11.59758177697,11.59758177697
"4262",1005,0,0,1,"1970",141688.1477,NA,140.6924251,0,TRUE,NA,NA,11.8613837785672,11.8613837785672
"4263",1005,0,0,1,"1979",167113.4956,NA,144.6349819,0,TRUE,NA,NA,12.0264284749369,12.0264284749369
"4264",1005,0,0,1,"1989",210234.5923,4148,150.2090284,69.39525709,TRUE,NA,8.33038156934942,12.2559792923913,12.2559792923913
"4265",1005,0,0,1,"2002",213403.6315,4054,150.5759841,69.01388047,FALSE,8.33038156934942,8.30745932701195,12.2709406350433,0
"4266",1005,0,0,1,"2010",196839.0294,NA,148.5995514,0,FALSE,8.30745932701195,NA,12.1901415640594,0
"4267",1008,0,0,1,"1897",19232.39371,NA,97.30542674,0,TRUE,NA,NA,9.86435130873521,9.86435130873521
"4268",1008,0,0,1,"1926",31420.17614,NA,107.2302813,0,TRUE,NA,NA,10.3552055177773,10.3552055177773
"4269",1008,0,0,1,"1939",65314.37123,NA,122.9208455,0,TRUE,NA,NA,11.0869673711423,11.0869673711423
"4270",1008,0,0,1,"1959",91730.08673,NA,130.5673179,0,TRUE,NA,NA,11.4266057039955,11.4266057039955
"4271",1008,0,0,1,"1970",119491.3855,NA,136.6794707,0,TRUE,NA,NA,11.6909995598891,11.6909995598891
"4272",1008,0,0,1,"1979",140948.8542,NA,140.568349,0,TRUE,NA,NA,11.8561523673854,11.8561523673854
"4273",1008,0,0,1,"1989",178419.4728,2926,146.2138678,63.70261158,TRUE,NA,7.98139158158007,12.0918926456377,12.0918926456377
"4274",1008,0,0,1,"2002",179947.119,2675,146.4201231,62.27900243,FALSE,7.98139158158007,7.89170465933011,12.1004183033762,0
"4275",1008,0,0,1,"2010",165713.9869,NA,144.4327713,0,FALSE,7.89170465933011,NA,12.018018610836,0
"4276",1011,0,1,1,"1897",27757.18309,8414,104.6784753,81.67915845,TRUE,NA,9.03765226415047,10.2312499357688,10.2312499357688
"4277",1011,0,1,1,"1926",49307.67931,5822,116.7660725,75.15848118,TRUE,9.03765226415047,8.66939912430557,10.8058351148375,10.8058351148375
"4278",1011,0,1,1,"1939",107532.1818,NA,134.2248633,0,TRUE,8.66939912430557,NA,11.5855454473303,11.5855454473303
"4279",1011,0,1,1,"1959",153233.7774,10900,142.5569135,86.42524819,TRUE,NA,9.29651806821724,11.939719991099,11.939719991099
"4280",1011,0,1,1,"1970",198196.7431,12300,148.7671863,88.68656656,TRUE,9.29651806821724,9.41735454136051,12.1970154683515,12.1970154683515
"4281",1011,0,1,1,"1979",233610.4854,13600,152.8044674,90.5889941,TRUE,9.41735454136051,9.51782507172414,12.361410415059,12.361410415059
"4282",1011,0,1,1,"1989",290007.7098,13405,158.1976012,90.31428941,TRUE,9.51782507172414,9.50338305067006,12.5776627871265,12.5776627871265
"4283",1011,0,1,1,"2002",300667.9446,11917,159.1069858,88.09176303,FALSE,9.50338305067006,9.38572123109081,12.6137617607002,0
"4284",1011,0,1,1,"2010",276753.2662,12283,157.022995,88.66051875,FALSE,9.38572123109081,9.41597147153909,12.5308816524886,0
"4285",1012,0,1,0,"1897",29364.85137,NA,105.8337613,0,TRUE,NA,NA,10.2875537064761,10.2875537064761
"4286",1012,0,1,0,"1926",51583.66215,NA,117.7433389,0,TRUE,NA,NA,10.8509602763334,10.8509602763334
"4287",1012,0,1,0,"1939",111574.7325,NA,135.0813415,0,TRUE,NA,NA,11.6224498920041,11.6224498920041
"4288",1012,0,1,0,"1959",160659.1927,3400,143.689142,66.1217917,TRUE,NA,8.13153071060425,11.9870405848179,11.9870405848179
"4289",1012,0,1,0,"1970",208378.3193,10900,149.9917168,86.42524819,TRUE,8.13153071060425,9.29651806821724,12.2471105493803,12.2471105493803
"4290",1012,0,1,0,"1979",246058.6574,15400,154.0906433,92.97053187,TRUE,9.29651806821724,9.64212278840172,12.4133252312065,12.4133252312065
"4291",1012,0,1,0,"1989",307245.3319,19139,159.6533795,97.20941325,TRUE,9.64212278840172,9.85948341703807,12.6354018341477,12.6354018341477
"4292",1012,0,1,0,"2002",318195.2292,23312,160.5395532,101.1376881,FALSE,9.85948341703807,10.056723528435,12.6704204016873,0
"4293",1012,0,1,0,"2010",293095.5053,26337,158.4641335,103.6065459,FALSE,10.056723528435,10.1787300735943,12.5882537915422,0
"4294",1013,0,0,0,"1897",29644.39352,NA,106.0287918,0,TRUE,NA,NA,10.2970282978448,10.2970282978448
"4295",1013,0,0,0,"1926",51951.62439,NA,117.8976464,0,TRUE,NA,NA,10.8580682643735,10.8580682643735
"4296",1013,0,0,0,"1939",112116.8873,NA,135.1940412,0,TRUE,NA,NA,11.6272972426743,11.6272972426743
"4297",1013,0,0,0,"1959",161902.4787,NA,143.8740144,0,TRUE,NA,NA,11.9947494496165,11.9947494496165
"4298",1013,0,0,0,"1970",210553.144,NA,150.2461436,0,TRUE,NA,NA,12.2574933657987,12.2574933657987
"4299",1013,0,0,0,"1979",248667.9584,NA,154.3526398,0,TRUE,NA,NA,12.4238737851424,12.4238737851424
"4300",1013,0,0,0,"1989",306972.2273,10573,159.6309076,85.85984681,TRUE,NA,9.26605886073253,12.6345125576563,12.6345125576563
"4301",1013,0,0,0,"2002",319355.3777,9454,160.6317918,83.79925335,FALSE,9.26605886073253,9.15419321135318,12.6740597983657,0
"4302",1013,0,0,0,"2010",294693.6374,10409,158.6010676,85.57038295,FALSE,9.15419321135318,9.25042609551547,12.5936915784011,0
"4303",1015,0,1,1,"1897",24063.81893,NA,101.77712,0,TRUE,NA,NA,10.0884647022033,10.0884647022033
"4304",1015,0,1,1,"1926",40165.73432,3142,112.3763146,64.84460542,TRUE,NA,8.05261481881557,10.6007695310251,10.6007695310251
"4305",1015,0,1,1,"1939",84835.65821,8121,128.7877993,81.03975929,TRUE,8.05261481881557,9.00220857828241,11.348471231155,11.348471231155
"4306",1015,0,1,1,"1959",120612.1695,13100,136.89785,89.87736811,TRUE,9.00220857828241,9.48036750918924,11.7003354661446,11.7003354661446
"4307",1015,0,1,1,"1970",156257.7679,15700,143.0239543,93.34295896,TRUE,9.48036750918924,9.6614159913364,11.9592622809229,11.9592622809229
"4308",1015,0,1,1,"1979",184085.8808,15100,146.9709519,92.59154444,TRUE,9.6614159913364,9.62245002280302,12.1231576711785,12.1231576711785
"4309",1015,0,1,1,"1989",230934.4739,17212,152.5197654,95.12807214,TRUE,9.62245002280302,9.75336209395849,12.3498892864935,12.3498892864935
"4310",1015,0,1,1,"2002",236150.2153,17177,153.0719115,95.08836965,FALSE,9.75336209395849,9.75132655863703,12.3722233870325,0
"4311",1015,0,1,1,"2010",217645.0312,16672,151.0593576,94.50728897,FALSE,9.75132655863703,9.72148594455309,12.2906207174067,0
"4312",1016,0,0,0,"1897",25458.33929,NA,102.9169395,0,TRUE,NA,NA,10.1447986417828,10.1447986417828
"4313",1016,0,0,0,"1926",40703.55086,NA,112.658495,0,TRUE,NA,NA,10.6140706123425,10.6140706123425
"4314",1016,0,0,0,"1939",84923.31093,NA,128.8112389,0,TRUE,NA,NA,11.3495039038701,11.3495039038701
"4315",1016,0,0,0,"1959",121404.6612,NA,137.0511459,0,TRUE,NA,NA,11.7068845522576,11.7068845522576
"4316",1016,0,0,0,"1970",159125.593,NA,143.4592861,0,TRUE,NA,NA,11.9774490624828,11.9774490624828
"4317",1016,0,0,0,"1979",188053.0579,NA,147.4883805,0,TRUE,NA,NA,12.144479424867,12.144479424867
"4318",1016,0,0,0,"1989",235387.0446,4151,152.9918255,69.40730299,TRUE,NA,8.33110454805304,12.3689864366099,12.3689864366099
"4319",1016,0,0,0,"2002",240376.9821,3689,153.5112012,67.45518733,FALSE,8.33110454805304,8.21311069759668,12.3899637287229,0
"4320",1016,0,0,0,"2010",222713.196,3207,151.6257327,65.17480152,FALSE,8.21311069759668,8.07309119969315,12.3136401060926,0
"4321",1017,0,0,0,"1897",24280.74059,NA,101.9582692,0,TRUE,NA,NA,10.0974387467676,10.0974387467676
"4322",1017,0,0,0,"1926",40591.94722,NA,112.6002179,0,TRUE,NA,NA,10.611324981582,10.611324981582
"4323",1017,0,0,0,"1939",85790.21773,NA,129.0418814,0,TRUE,NA,NA,11.3596602665053,11.3596602665053
"4324",1017,0,0,0,"1959",122321.718,NA,137.227399,0,TRUE,NA,NA,11.7144098856318,11.7144098856318
"4325",1017,0,0,0,"1970",158659.5132,NA,143.3890277,0,TRUE,NA,NA,11.9745157586551,11.9745157586551
"4326",1017,0,0,0,"1979",186635.4323,NA,147.3046434,0,TRUE,NA,NA,12.1369124330782,12.1369124330782
"4327",1017,0,0,0,"1989",234860.9257,5441,152.9364762,73.98955507,TRUE,NA,8.60171814648593,12.3667488124084,12.3667488124084
"4328",1017,0,0,0,"2002",240143.2683,5742,153.4870974,74.91876844,FALSE,8.60171814648593,8.65556286068101,12.3889909754696,0
"4329",1017,0,0,0,"2010",221734.9981,5224,151.5173462,73.29104068,FALSE,8.65556286068101,8.56101867095627,12.3092382455721,0
"4330",1018,0,0,0,"1897",24879.19046,NA,102.4505722,0,TRUE,NA,NA,10.1217870085424,10.1217870085424
"4331",1018,0,0,0,"1926",41034.04489,NA,112.8302271,0,TRUE,NA,NA,10.6221573642964,10.6221573642964
"4332",1018,0,0,0,"1939",86501.82416,NA,129.2296229,0,TRUE,NA,NA,11.3679207812525,11.3679207812525
"4333",1018,0,0,0,"1959",123453.8885,NA,137.4433361,0,TRUE,NA,NA,11.7236229928597,11.7236229928597
"4334",1018,0,0,0,"1970",160628.5026,NA,143.6845619,0,TRUE,NA,NA,11.9868495404639,11.9868495404639
"4335",1018,0,0,0,"1979",189285.5851,NA,147.6470971,0,TRUE,NA,NA,12.1510121858563,12.1510121858563
"4336",1018,0,0,0,"1989",238011.6013,2992,153.2662495,64.0591711,TRUE,NA,8.00369733909437,12.3800746964236,12.3800746964236
"4337",1018,0,0,0,"2002",243414.1577,3019,153.822493,64.20305568,FALSE,8.00369733909437,8.01268092970684,12.4025196242367,0
"4338",1018,0,0,0,"2010",224919.6926,2984,151.8686201,64.01632042,FALSE,8.01268092970684,8.00101996132365,12.323498695697,0
"4339",1019,0,0,0,"1897",24178.79873,NA,101.873321,0,TRUE,NA,NA,10.0932314426204,10.0932314426204
"4340",1019,0,0,0,"1926",40052.30824,NA,112.3163658,0,TRUE,NA,NA,10.5979415847933,10.5979415847933
"4341",1019,0,0,0,"1939",84395.85757,NA,128.6698559,0,TRUE,NA,NA,11.3432735984554,11.3432735984554
"4342",1019,0,0,0,"1959",120304.9214,NA,136.8381695,0,TRUE,NA,NA,11.6977848105192,11.6977848105192
"4343",1019,0,0,0,"1970",156301.7742,NA,143.0306895,0,TRUE,NA,NA,11.9595438675927,11.9595438675927
"4344",1019,0,0,0,"1979",184073.8014,NA,146.9693609,0,TRUE,NA,NA,12.1230920507394,12.1230920507394
"4345",1019,0,0,0,"1989",230743.2752,12736,152.4993078,89.34385625,TRUE,NA,9.45218790808416,12.3490610087118,12.3490610087118
"4346",1019,0,0,0,"2002",235557.5748,14454,153.0097414,91.75200082,FALSE,9.45218790808416,9.57872647184293,12.3697106415394,0
"4347",1019,0,0,0,"2010",217362.3006,14494,151.0274064,91.80495157,FALSE,9.57872647184293,9.58149004966923,12.2893208283284,0
"4348",1021,0,0,1,"1897",20097.33566,NA,98.17525172,0,TRUE,NA,NA,9.90834253103222,9.90834253103222
"4349",1021,0,0,1,"1926",32294.2449,NA,107.799303,0,TRUE,NA,NA,10.3826443168648,10.3826443168648
"4350",1021,0,0,1,"1939",66441.22766,NA,123.3004381,0,TRUE,NA,NA,11.1040730412808,11.1040730412808
"4351",1021,0,0,1,"1959",93752.68357,NA,131.066219,0,TRUE,NA,NA,11.4484155681696,11.4484155681696
"4352",1021,0,0,1,"1970",122469.1077,NA,137.2556136,0,TRUE,NA,NA,11.7156140951229,11.7156140951229
"4353",1021,0,0,1,"1979",144660.1023,NA,141.185302,0,TRUE,NA,NA,11.8821421475785,11.8821421475785
"4354",1021,0,0,1,"1989",183546.8576,7418,146.8998606,79.41776876,TRUE,NA,8.91166475804954,12.1202252686477,12.1202252686477
"4355",1021,0,0,1,"2002",184859.2767,7866,147.0726216,80.46637095,FALSE,8.91166475804954,8.97030495299176,12.1273501481204,0
"4356",1021,0,0,1,"2010",170197.575,6326,145.0751654,76.60491544,FALSE,8.97030495299176,8.75242340386559,12.0447152470763,0
"4357",1023,0,1,1,"1897",19110.94199,6004,97.18048595,75.69315279,TRUE,NA,8.70018119275335,9.85801632905975,9.85801632905975
"4358",1023,0,1,1,"1926",30774.52192,6605,106.8007001,77.36226654,TRUE,8.70018119275335,8.79558221695643,10.3344424162447,10.3344424162447
"4359",1023,0,1,1,"1939",64037.59952,8100,122.4834843,80.99314828,TRUE,8.79558221695643,8.99961934066053,11.0672256823357,11.0672256823357
"4360",1023,0,1,1,"1959",89895.64615,5100,130.1060702,72.88029761,TRUE,8.99961934066053,8.53699581871242,11.4064047893648,11.4064047893648
"4361",1023,0,1,1,"1970",117988.0182,5800,136.3835868,75.09285207,TRUE,8.53699581871242,8.66561319653451,11.6783383576142,11.6783383576142
"4362",1023,0,1,1,"1979",139668.3775,5500,140.3520288,74.17521432,TRUE,8.66561319653451,8.61250337122056,11.8470261595645,11.8470261595645
"4363",1023,0,1,1,"1989",178169.919,5439,146.1800204,73.98323041,TRUE,8.61250337122056,8.60135049942296,12.0904929750559,12.0904929750559
"4364",1023,0,1,1,"2002",178972.3291,5719,146.2886981,74.84930432,FALSE,8.60135049942296,8.65154924391532,12.0949864868397,0
"4365",1023,0,1,1,"2010",164722.2185,5585,144.2885238,74.43961809,FALSE,8.65154924391532,8.6278397115033,12.0120158099208,0
"4366",1025,0,0,0,"1897",28738.73326,NA,105.3907782,0,TRUE,NA,NA,10.2660010828092,10.2660010828092
"4367",1025,0,0,0,"1926",50427.38723,NA,117.2518579,0,TRUE,NA,NA,10.8282897038932,10.8282897038932
"4368",1025,0,0,0,"1939",109142.1582,NA,134.5694313,0,TRUE,NA,NA,11.6004065151461,11.6004065151461
"4369",1025,0,0,0,"1959",159518.7455,NA,143.5184046,0,TRUE,NA,NA,11.9799167209471,11.9799167209471
"4370",1025,0,0,0,"1970",211309.1787,NA,150.3340249,0,TRUE,NA,NA,12.2610776418467,12.2610776418467
"4371",1025,0,0,0,"1979",251775.2499,NA,154.6613613,0,TRUE,NA,NA,12.4362921030687,12.4362921030687
"4372",1025,0,0,0,"1989",312640.1305,11886,160.0935519,88.04287555,TRUE,NA,9.38311651592661,12.6528080652495,12.6528080652495
"4373",1025,0,0,0,"2002",324663.4319,8515,161.0499154,81.89498131,FALSE,9.38311651592661,9.04958459309679,12.6905443305599,0
"4374",1025,0,0,0,"2010",300321.9911,8432,159.0779432,81.71779006,FALSE,9.04958459309679,9.03978927078114,12.6126104817264,0
"4375",1031,0,0,1,"1897",22015.38584,NA,99.98993714,0,TRUE,NA,NA,9.99949684426839,9.99949684426839
"4376",1031,0,0,1,"1926",37087.32584,NA,110.6920842,0,TRUE,NA,NA,10.5210305686662,10.5210305686662
"4377",1031,0,0,1,"1939",78216.38382,NA,126.9505714,0,TRUE,NA,NA,11.2672344163536,11.2672344163536
"4378",1031,0,0,1,"1959",110542.9521,NA,134.865472,0,TRUE,NA,NA,11.6131594312004,11.6131594312004
"4379",1031,0,0,1,"1970",142725.9725,NA,140.8656075,0,TRUE,NA,NA,11.868681794612,11.868681794612
"4380",1031,0,0,1,"1979",167991.5735,NA,144.7610613,0,TRUE,NA,NA,12.0316690993894,12.0316690993894
"4381",1031,0,0,1,"1989",210030.5238,1131,150.1852248,49.43295685,TRUE,NA,7.03085747611612,12.2550081505657,12.2550081505657
"4382",1031,0,0,1,"2002",213997.3113,1926,150.6441715,57.2020032,FALSE,7.03085747611612,7.56320059235807,12.2737187299064,0
"4383",1031,0,0,1,"2010",196975.4793,NA,148.6164465,0,FALSE,7.56320059235807,NA,12.1908345294146,0
"4384",1035,0,1,1,"1897",21480.06409,5619,99.49824163,74.54438447,TRUE,NA,8.6339089911122,9.97488053232412,9.97488053232412
"4385",1035,0,1,1,"1926",34655.09065,5336,109.2693884,73.65469902,TRUE,8.6339089911122,8.58223158759546,10.4531999101328,10.4531999101328
"4386",1035,0,1,1,"1939",71313.83988,8718,124.8771763,82.3219626,TRUE,8.58223158759546,9.07314513279834,11.1748456952798,11.1748456952798
"4387",1035,0,1,1,"1959",101491.8347,12100,132.8886426,88.37806268,TRUE,9.07314513279834,9.40096073158483,11.5277336279226,11.5277336279226
"4388",1035,0,1,1,"1970",132312.9201,13000,139.0730801,89.73213313,TRUE,9.40096073158483,9.47270463644367,11.7929250029312,11.7929250029312
"4389",1035,0,1,1,"1979",155977.5712,19800,142.9810291,97.88009996,TRUE,9.47270463644367,9.89343721668263,11.9574675015362,11.9574675015362
"4390",1035,0,1,1,"1989",198209.1554,19735,148.768714,97.81504701,TRUE,9.89343721668263,9.89014898809695,12.1970780925458,12.1970780925458
"4391",1035,0,1,1,"2002",200119.3157,19907,149.0027692,97.98677019,FALSE,9.89014898809695,9.89882670765393,12.206669046148,0
"4392",1035,0,1,1,"2010",184214.7986,18203,146.9879265,96.22318448,FALSE,9.89882670765393,9.8093416946459,12.1238577394243,0
"4393",1036,0,0,0,"1897",22416.08085,NA,100.3509849,0,TRUE,NA,NA,10.017533875369,10.017533875369
"4394",1036,0,0,0,"1926",35828.85165,NA,109.966866,0,TRUE,NA,NA,10.4865087598273,10.4865087598273
"4395",1036,0,0,0,"1939",73572.27837,NA,125.5749645,0,TRUE,NA,NA,11.206023581184,11.206023581184
