,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,mp1926,mp1939,mp1959,mp1970,spop1926,spop1939,spop1959,spop1970,smp1926,smp1939,smp1959,smp1970,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1830,4248,Kargapol'e,Kurganskaia oblast',Uralskii,0,0,1,28.0,55.86,64.22,3120.3396,4124.2084,3587.3292,0,0,NA,NA,14210.76228,33418.227289999995,58348.953879999994,75313.61306,0.0,0.0,NA,NA,91.42715608,108.5109047,120.43299340000002,126.0997878,1,0,0,0,0,0,0,0,0
1831,4249,Krasnyi Oktiabr',Kurganskaia oblast',Uralskii,0,0,0,28.0,55.65,64.81,3096.9225,4200.3361,3606.6765,0,0,NA,NA,13796.204780000002,32213.574889999996,56708.96762,74077.66226,0.0,0.0,NA,NA,90.86186107,107.7473733,119.80807779999999,125.7284382,1,0,0,0,0,0,0,0,0
1833,4253,Ketovo,Kurganskaia oblast',Uralskii,0,0,1,69.0,55.35,65.34,3063.6225,4269.3156,3616.5690000000004,0,0,NA,NA,15038.63709,34256.39062,63552.79315,86629.01353,0.0,0.0,NA,NA,92.51319485,109.02760390000002,122.31533229999998,129.26303049999999,1,0,0,0,0,0,0,0,0
1835,4258,Lebiazh'e,Kurganskaia oblast',Uralskii,0,0,1,69.0,55.28,66.51,3055.8784,4423.5801,3676.6728,0,0,NA,NA,12155.89147,28421.087919999998,49157.884000000005,63844.96743,0.0,0.0,NA,NA,88.46473247,105.1627008,116.7003262,122.4168102,1,0,0,0,0,0,0,0,0
1837,4262,Mishkino,Kurganskaia oblast',Uralskii,0,0,1,28.0,55.33,63.9,3061.4089,4083.21,3535.587,0,0,NA,NA,14037.60005,33422.751489999995,58560.6107,75224.98902000001,0.0,0.0,NA,NA,91.19284952,108.513725,120.5124788,126.0733456,1,0,0,0,0,0,0,0,0
1838,4264,Mokrousovo,Kurganskaia oblast',Uralskii,0,0,1,69.0,55.81,66.77,3114.7561,4458.2329,3726.4337,0,0,NA,NA,12162.042790000001,28297.23212,48704.082010000006,63319.698560000004,0.0,0.0,NA,NA,88.47424943,105.07314540000002,116.5000335,122.23406920000001,1,0,0,0,0,0,0,0,0
1839,4267,Petukhovo,Kurganskaia oblast',Uralskii,0,1,1,69.0,55.1,67.97,3036.01,4619.9209,3745.147,0,0,13000,12100,11269.84323,26476.9063,45207.304860000004,58424.391189999995,0.0,0.0,89.73213313,88.37806268,87.04676711,103.71442979999999,114.89726040000001,120.4613531,1,0,0,0,0,0,0,0,0
1840,4269,Polovinnoe,Kurganskaia oblast',Uralskii,0,0,1,69.0,54.78,65.99,3000.8484,4354.6801,3614.9322,0,0,NA,NA,12166.30895,28445.334130000003,49167.42171,63738.03698,0.0,0.0,NA,NA,88.48084725,105.18019109999999,116.7045178,122.37972020000001,1,0,0,0,0,0,0,0,0
1841,4272,Gliadianskoe,Kurganskaia oblast',Uralskii,0,0,1,69.0,54.9,65.09,3014.01,4236.7081,3573.441,0,0,NA,NA,12882.87894,30237.373939999998,52648.320360000005,68338.4547,0.0,0.0,NA,NA,89.56075639,106.43706350000001,118.1871122,123.9264983,1,0,0,0,0,0,0,0,0
1842,4275,Safakulevo,Kurganskaia oblast',Uralskii,0,0,1,28.0,54.99,62.56,3023.9001,3913.7536,3440.1744,0,0,NA,NA,15203.796180000001,37596.64553,68009.36669,85941.88678,0.0,0.0,NA,NA,92.72342666,110.9792743,123.81904679999998,129.0820147,1,0,0,0,0,0,0,0,0
1843,4278,Tselinnoe,Kurganskaia oblast',Uralskii,0,0,1,28.0,54.5,63.67,2970.25,4053.8689,3470.015,0,0,NA,NA,13450.96366,31801.234969999998,55468.188420000006,71108.70848,0.0,0.0,NA,NA,90.37936090000001,107.48008829999999,119.32427129999999,124.812804,1,0,0,0,0,0,0,0,0
1844,4281,Chastoozer'e,Kurganskaia oblast',Uralskii,0,0,1,69.0,55.57,67.92,3088.0249,4613.1264,3774.3144,0,0,NA,NA,11454.10678,26734.758990000002,45850.78879,59264.646029999996,0.0,0.0,NA,NA,87.34965279,103.911924,115.2004591,120.77500549999999,1,0,0,0,0,0,0,0,0
1845,4285,Shatrovo,Kurganskaia oblast',Uralskii,0,0,1,28.0,56.52,64.64,3194.5104,4178.3296,3653.4528,0,0,NA,NA,13966.02879,32610.841139999997,56412.62987999999,73033.75073,0.0,0.0,NA,NA,91.09524961,108.0019791,119.69341000000001,125.4103655,1,0,0,0,0,0,0,0,0
1846,4288,Shumikha,Kurganskaia oblast',Uralskii,0,1,1,28.0,55.23,63.29,3050.3529,4005.6241,3495.5067,3946,13083,19421,20600,14389.00604,34668.60505,61316.17102,78309.79961,68.5659795,89.85274828,97.49805291,98.66540989,91.66568333,109.2775398,121.5241419,126.9774702,1,0,0,0,0,0,0,0,0
1848,4292,Iurgamysh,Kurganskaia oblast',Uralskii,0,0,1,28.0,55.37,64.47,3065.8369,4156.3809,3569.7039,0,0,NA,NA,13710.47281,32292.846589999997,56623.8073,73412.15746,0.0,0.0,NA,NA,90.74306151,107.79840390000001,119.77518090000001,125.52613909999998,1,0,0,0,0,0,0,0,0
1850,4301,Abdulino,Orenburgskaia oblast',Privolzhskii,0,1,0,36.0,53.68,53.65,2881.5424,2878.3225,2879.9320000000002,13636,24282,29976,26000,19224.29295,40936.31913,68565.44502,90607.82677999999,90.639323,101.9593167,106.2580047,103.3445432,97.29711536,112.7795774,124.0003395,130.2861504,0,0,0,1,0,0,0,0,0
1851,4302,Buguruslan,Orenburgskaia oblast',Privolzhskii,0,1,0,36.0,53.65,52.43,2878.3225,2748.9049,2812.8695,17646,20872,42476,49400,20220.93318,43054.84945,71850.88287,95037.12431,95.61445483,98.92617487,113.56513740000001,116.80650259999999,98.29678762,113.8538115,125.0449108,131.37796840000001,0,0,0,1,0,0,0,0,0
1853,4304,Gai,Orenburgskaia oblast',Privolzhskii,0,1,0,28.0,51.47,58.44,2649.1609,3415.2336,3007.9068,0,0,1900,28300,14355.15359,32498.90721,57289.90096,74835.84597000001,0.0,0.0,56.99659855,105.0751506,91.62058602,107.9305261,120.0312987,125.95690230000001,0,0,0,1,0,0,0,0,0
1854,4305,Kuvandyk,Orenburgskaia oblast',Privolzhskii,0,1,0,28.0,51.48,57.4,2650.1904,3294.76,2954.952,11179,17863,19359,22900,14696.43572,32996.37339,55931.821879999996,72974.23051000001,86.89581163,95.85363204,97.43491766,100.7793564,92.07093882,108.2463983,119.5061919,125.3921056,0,0,0,1,0,0,0,0,0
1855,4307,Mednogorsk,Orenburgskaia oblast',Privolzhskii,0,1,0,28.0,51.4,57.58,2641.96,3315.4564,2959.612,0,19600,36303,38000,15218.467840000001,32606.86921,54696.72636,71914.79548,0.0,97.67931933,110.242769,111.2042261,92.74200318,107.99944740000002,119.01848059999999,125.06479650000001,0,0,0,1,0,0,0,0,0
1858,4318,Sorochinsk,Orenburgskaia oblast',Privolzhskii,0,1,0,28.0,52.42,53.15,2747.8564,2824.9225,2786.123,11179,17863,19359,23200,18546.33612,38834.61975,63549.812439999994,83800.80111,86.89581163,95.85363204,97.43491766,101.04084549999999,96.59012522,111.66291319999999,122.31429490000001,128.50938159999998,0,0,0,1,0,0,0,0,0
1859,4319,Iasnyi,Orenburgskaia oblast',Privolzhskii,0,1,0,28.0,51.03,59.85,2604.0609,3582.0225,3054.1455,0,0,NA,15900,12767.56008,28348.741039999997,47798.79551,62381.12546,0.0,0.0,NA,93.58771527,89.39064987,105.11043240000001,116.0953608,121.90407920000001,0,0,0,1,0,0,0,0,0
1860,4322,Adamovka,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.52,59.95,2654.3104,3594.0025,3088.6240000000003,0,0,NA,NA,13091.1542,29160.196989999997,49323.39443,64575.497760000006,0.0,0.0,NA,NA,89.86456096,105.68991270000001,116.7729595,122.66870109999999,0,0,0,1,0,0,0,0,0
1861,4326,Akbulak,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.0,55.62,2601.0,3093.5844,2836.62,0,0,NA,NA,15913.6677,33179.69944,54178.79707000001,71012.86787999999,0.0,0.0,NA,NA,93.60434061,108.3617189,118.8109791,124.7826702,0,0,0,1,0,0,0,0,0
1862,4328,Aleksandrovka,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.68,54.43,2775.1824,2962.6249,2867.3724,0,0,NA,NA,18161.3346,38206.73358,63450.91849,83574.08899,0.0,0.0,NA,NA,96.17823246,111.3186854,122.27984939999999,128.4479686,0,0,0,1,0,0,0,0,0
1863,4331,Asekeevo,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,53.57,52.82,2869.7449,2789.9524,2829.5674,0,0,NA,NA,20464.7061,42885.806489999995,71449.16283,94141.63743999999,0.0,0.0,NA,NA,98.53454913,113.76987460000001,124.91954979999998,131.1610323,0,0,0,1,0,0,0,0,0
1864,4335,Beliaevka,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.39,56.43,2640.9321,3184.3449,2899.9377,0,0,NA,NA,15706.100380000002,33281.66781,55064.627739999996,72164.61482,0.0,0.0,NA,NA,93.35046572,108.4256126,119.164794,125.14237109999999,0,0,0,1,0,0,0,0,0
1865,4339,Koltubanovskii,Orenburgskaia oblast',Privolzhskii,0,0,0,36.0,52.95,52.05,2803.7025,2709.2025,2756.0475,0,0,NA,NA,21094.295319999997,43934.05932,72001.28774,95151.68085,0.0,0.0,NA,NA,99.13702826,114.2856172,125.0916821,131.4055856,0,0,0,1,0,0,0,0,0
1866,4344,Grachevka,Orenburgskaia oblast',Privolzhskii,0,0,1,36.0,52.65,53.39,2772.0225,2850.4921,2810.9835,0,0,NA,NA,18978.90879,39676.73934,64925.11328,85519.63398,0.0,0.0,NA,NA,97.04384766,112.1167639,122.78833449999999,128.970121,0,0,0,1,0,0,0,0,0
1867,4347,Dombarovskii,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,50.75,59.53,2575.5625,3543.8209,3021.1475,0,0,NA,NA,12730.87844,28180.89062,47441.33425,62394.495460000006,0.0,0.0,NA,NA,89.33625281,104.9887004,115.9336544,121.9088115,0,0,0,1,0,0,0,0,0
1868,4349,Ilek,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.52,53.39,2654.3104,2850.4921,2750.6528,0,0,NA,NA,17436.714030000003,36213.722760000004,58558.21992999999,77098.14256000001,0.0,0.0,NA,NA,95.38126542,110.19106940000002,120.51158240000001,126.6262836,0,0,0,1,0,0,0,0,0
1869,4353,Krasnoiarskii,Orenburgskaia oblast',Privolzhskii,0,0,0,28.0,51.95,59.91,2698.8025,3589.2081,3112.3245,0,0,NA,NA,13459.65857,30030.855089999997,50887.38534,66364.40687,0.0,0.0,NA,NA,90.39164803,106.2957007,117.4485959,123.27474699999999,0,0,0,1,0,0,0,0,0
1870,4354,Kvarkeno,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.09,59.73,2713.3681,3567.6729,3111.3357,0,0,NA,NA,13697.52361,30555.65535,51848.35945,67582.87387000001,0.0,0.0,NA,NA,90.72505992,106.65322990000001,117.85444199999999,123.67908510000001,0,0,0,1,0,0,0,0,0
1871,4357,Pleshanovo,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.84,53.5,2792.0656,2862.25,2826.94,0,0,NA,NA,18918.560390000002,39733.73575,65397.44067999999,86167.67531,0.0,0.0,NA,NA,96.9811098,112.1471654,122.94903090000001,129.1416413,0,0,0,1,0,0,0,0,0
1872,4360,Kurmanaevka,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.51,52.08,2757.3001,2712.3264,2734.7208,0,0,NA,NA,20130.63396,41885.579560000006,68083.7461,89917.60835,0.0,0.0,NA,NA,98.20806058,113.266997,123.843374,130.1116429,0,0,0,1,0,0,0,0,0
1873,4363,Matveevka,Orenburgskaia oblast',Privolzhskii,0,0,1,36.0,52.15,53.29,2719.6225,2839.8241,2779.0735,0,0,NA,NA,18486.079830000002,38443.561239999995,62431.663239999994,82215.92212999999,0.0,0.0,NA,NA,96.52617013,111.44911950000001,121.92196229999999,128.07684890000002,0,0,0,1,0,0,0,0,0
1874,4366,Novoorsk,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.36,59.04,2637.8496,3485.7216,3032.2944,0,0,NA,NA,13780.417109999999,31192.84984,54324.88076,71504.99768,0.0,0.0,NA,NA,90.84003369,107.0799487,118.8696874,124.93701200000001,0,0,0,1,0,0,0,0,0
1875,4367,Energetik,Orenburgskaia oblast',Privolzhskii,0,0,0,28.0,51.74,58.79,2677.0276,3456.2641,3041.7946,0,0,NA,NA,14125.92749,31473.14338,53946.89607,70975.19621000001,0.0,0.0,NA,NA,91.31268711,107.2651678,118.71748649999999,124.77081559999999,0,0,0,1,0,0,0,0,0
1876,4369,Novosergievka,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.09,53.64,2713.3681,2877.2496,2794.1076,0,0,NA,NA,18192.75821,37820.5801,61618.696529999994,81111.90059,0.0,0.0,NA,NA,96.21214337,111.1044314,121.6326785,127.77103319999999,0,0,0,1,0,0,0,0,0
1877,4371,Oktiabr'skoe,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.36,55.51,2741.5696,3081.3601,2906.5036,0,0,NA,NA,17681.21701,36984.05938,61963.05994,81500.83456,0.0,0.0,NA,NA,95.65344986,110.63342050000001,121.75563700000001,127.879199,0,0,0,1,0,0,0,0,0
1878,4374,Pervomaiskii,Orenburgskaia oblast',Privolzhskii,0,0,0,28.0,51.54,55.02,2656.3716,3027.2004,2835.7308,0,0,NA,NA,20193.41303,39696.3906,64588.944079999994,84559.0405,0.0,0.0,NA,NA,98.26978442,112.1272502,122.6733131,128.7136827,0,0,0,1,0,0,0,0,0
1879,4376,Pervomaiskii,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.91,51.65,2694.6481,2667.7225,2681.1515,0,0,NA,NA,19047.99171,39591.278,63813.84782,84360.86706,0.0,0.0,NA,NA,97.11544623,112.07110530000001,122.4060219,128.6604483,0,0,0,1,0,0,0,0,0
1880,4379,Perevolotskii,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.88,54.2,2691.5344,2937.64,2811.8959999999997,0,0,NA,NA,18229.670869999998,37474.17477,61151.70258,80381.29675,0.0,0.0,NA,NA,96.25191071,110.91053980000001,121.4649314,127.5665615,0,0,0,1,0,0,0,0,0
1881,4381,Ponomarevka,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,53.32,54.14,2843.0224,2931.1396,2886.7448,0,0,NA,NA,18826.93147,39986.85667,66782.85031000001,87958.2853,0.0,0.0,NA,NA,96.88550827,112.28170290000001,123.4143601,129.6095259,0,0,0,1,0,0,0,0,0
1882,4385,Sakmara,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.98,55.35,2701.9204,3063.6225,2877.093,0,0,NA,NA,19878.49178,39655.63811,65235.19186,85530.60381,0.0,0.0,NA,NA,97.95840029,112.1054987,122.8939496,128.9730343,0,0,0,1,0,0,0,0,0
1883,4388,Saraktash,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.8,56.35,2683.24,3175.3225,2918.93,0,0,NA,NA,16343.97479,34492.724330000005,57338.03546,75178.8268,0.0,0.0,NA,NA,94.12132573,109.1712294,120.0497017,126.05956119999999,0,0,0,1,0,0,0,0,0
1884,4390,Svetlyi,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,50.81,60.85,2581.6561,3702.7225,3091.7885,0,0,NA,NA,12036.52593,26676.23813,44514.28005,58176.21035,0.0,0.0,NA,NA,88.27919979,103.867253,114.5663105,120.36792709999999,0,0,0,1,0,0,0,0,0
1885,4392,Severnoe,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,54.1,52.55,2926.81,2761.5025,2842.955,0,0,NA,NA,20634.4752,43735.84289,73421.18088,97136.57702000001,0.0,0.0,NA,NA,98.69863186,114.18895570000001,125.52889309999999,131.8793455,0,0,0,1,0,0,0,0,0
1886,4395,Sol'-Iletsk,Orenburgskaia oblast',Privolzhskii,0,1,1,28.0,51.15,54.99,2616.3225,3023.9001,2812.7385,11768,15019,21614,22300,16599.873730000003,34367.23506,55957.27785,73514.1626,87.85573963,92.48806126,99.62228798,100.24699150000001,94.42301127,109.0950779,119.5161406,125.5572545,0,0,0,1,0,0,0,0,0
1887,4398,Tashla,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.42,56.25,2747.8564,3164.0625,2948.625,0,0,NA,NA,16778.59129,35694.918789999996,60317.19412000001,79286.2871,0.0,0.0,NA,NA,94.63124121,109.88833329999999,121.162249,127.25691040000001,0,0,0,1,0,0,0,0,0
1888,4401,Totskoe,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.53,52.75,2759.4009,2782.5625,2770.9575,0,0,NA,NA,19538.39246,40668.45743,66101.81405,87133.6835,0.0,0.0,NA,NA,97.61710029,112.6401855,123.1867237,129.395148,0,0,0,1,0,0,0,0,0
1889,4404,Tiul'gan,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.35,56.18,2740.5225,3156.1924,2941.0229999999997,0,0,NA,NA,16831.710619999998,35699.13373,60141.79351,79034.61978,0.0,0.0,NA,NA,94.69274874,109.8908088,121.098146,127.1851924,0,0,0,1,0,0,0,0,0
1890,4406,Sharlyk,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.93,54.77,2801.5849,2999.7529,2898.9761,0,0,NA,NA,18075.14025,38338.15154,64427.1531,84976.37048,0.0,0.0,NA,NA,96.08494426,111.39115459999998,122.6177615,128.825417,0,0,0,1,0,0,0,0,0
1894,4429,Gremiachinsk,Permskaia oblast',Privolzhskii,0,1,0,31.0,58.57,57.83,3430.4449,3344.3089,3387.1031,0,0,38014,30000,18198.73319,42978.51122,72431.3125,90441.68237000001,0.0,0.0,111.211995,106.274505,96.21858535,113.81594340000001,125.22491740000001,130.24425530000002,0,0,0,1,0,0,0,0,0
1895,4434,Gubakha,Permskaia oblast',Privolzhskii,0,1,0,31.0,58.86,57.6,3464.4996,3317.76,3390.336,6805,27234,47094,33200,17729.88979,41611.27397,71059.17436,88407.72141,77.88791312,104.2894674,115.77546699999999,108.3744534,95.70722954,113.1271852,124.79723429999999,129.72559850000002,0,0,0,1,0,0,0,0,0
1896,4440,Kizel,Permskaia oblast',Privolzhskii,0,1,0,31.0,59.04,57.65,3485.7216,3323.5225,3403.656,13949,39365,60687,46300,17159.772109999998,40456.89848,69326.55961,86369.40536,91.07196195,111.9497815,121.2968471,115.40984109999998,95.06880041,112.5295038,124.24632079999999,129.1947941,0,0,0,1,0,0,0,0,0
1897,4447,Krasnokamsk,Permskaia oblast',Privolzhskii,0,1,0,31.0,58.08,55.73,3373.2864,3105.8329,3236.7984,0,29745,54715,55100,20412.26415,49316.08859,85447.13195,110509.3159,0.0,106.09857659999999,119.02576909999999,119.17881470000002,98.48361621,116.7697581,128.95085790000002,134.85840359999997,0,0,0,1,0,0,0,0,0
1898,4448,Maiskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.11,55.57,3376.7721,3088.0249,3229.1727,0,0,NA,NA,19749.56509,49824.32306,85772.77662,109085.0865,0.0,0.0,NA,NA,97.82964069,116.9914492,129.0372621,134.5572964,0,0,0,1,0,0,0,0,0
1899,4449,Overiata,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.09,55.86,3374.4481,3120.3396,3244.9074,0,0,NA,NA,21165.605209999998,55997.48555,98420.5338,125569.4332,0.0,0.0,NA,NA,99.20424434,119.5318462,132.1811179,137.84202030000003,0,0,0,1,0,0,0,0,0
1900,4450,Kungur,Permskaia oblast',Privolzhskii,0,1,0,31.0,57.43,56.95,3298.2049,3243.3025,3270.6385,20585,36296,64796,74500,18430.837330000002,43425.00836,73990.96768,94891.75249,98.65093955,110.2387195,122.74422220000001,125.8559629,96.46737185,114.0365726,125.7021789,131.34287859999998,0,0,0,1,0,0,0,0,0
1902,4453,Solikamsk,Permskaia oblast',Privolzhskii,0,1,0,31.0,59.64,56.76,3556.9296,3221.6976,3385.1664,3685,38071,82874,88600,16667.149840000002,38087.96518,63665.5605,81050.89342000001,67.43736782,111.2435991,128.2573614,129.7750925,94.50163195,111.25299720000001,122.35454879999999,127.75402369999999,0,0,0,1,0,0,0,0,0
1903,4454,Chaikovskii,Permskaia oblast',Privolzhskii,0,1,0,31.0,56.76,54.1,3221.6976,2926.81,3070.716,0,0,12800,48000,20754.24006,46667.7369,76670.58883,100819.4611,0.0,0.0,89.43864035,116.1858987,98.81365645,115.5798801,126.5011602,132.73543840000002,0,0,0,1,0,0,0,0,0
1905,4457,Barda,Permskaia oblast',Privolzhskii,0,0,1,31.0,56.93,55.6,3241.0249,3091.36,3165.308,0,0,NA,NA,18932.6626,43196.69205,72481.54975,94193.77239,0.0,0.0,NA,NA,96.99578646,113.9240121,125.2404355,131.1737137,0,0,0,1,0,0,0,0,0
1906,4460,Berezovka,Permskaia oblast',Privolzhskii,0,0,1,31.0,58.94,54.14,3473.9236,2931.1396,3191.0116,0,0,NA,NA,17277.62079,39651.26698,65063.58969,83736.26866,0.0,0.0,NA,NA,95.20231464,112.10316440000001,122.8355572,128.4919162,0,0,0,1,0,0,0,0,0
1907,4463,Bol'shaia Sosnova,Permskaia oblast',Privolzhskii,0,0,1,31.0,57.67,54.6,3325.8289,2981.16,3148.782,0,0,NA,NA,19202.23556,44069.607789999995,73373.5981,94957.41792,0.0,0.0,NA,NA,97.27446852,114.351491,125.51436670000001,131.358735,0,0,0,1,0,0,0,0,0
1908,4466,Vereshchagino,Permskaia oblast',Privolzhskii,0,1,1,31.0,58.08,54.66,3373.2864,2987.7156,3174.6528,3695,12366,22860,23600,18701.10285,43155.7801,71938.01314,92753.79948,67.48188481,88.78738931,100.7442584,101.38480109999999,96.75354086,113.9037854,125.0720165,130.82107150000002,0,0,0,1,0,0,0,0,0
1909,4467,Ziukaika,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.21,54.71,3388.4041,2993.1841,3184.6691,0,0,NA,NA,18701.05935,43515.61748,72716.65589,93301.3901,0.0,0.0,NA,NA,96.75349511,114.0810945,125.3129288,130.9557586,0,0,0,1,0,0,0,0,0
1910,4469,Gornozavodsk,Permskaia oblast',Privolzhskii,0,1,1,31.0,58.38,58.32,3408.2244,3401.2224,3404.7216,0,0,10100,10400,18182.34631,42906.70862,73217.87026,91250.11278,0.0,0.0,85.01376064,85.55438027,96.20091317,113.7802696,125.4667649,130.447453,0,0,0,1,0,0,0,0,0
1911,4470,Biser,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.42,58.9,3412.8964,3469.21,3440.938,0,0,NA,NA,17541.925,41661.2422,71422.57315,89448.61465,0.0,0.0,NA,NA,95.49880515,113.15271570000002,124.91122959999998,129.9923689,0,0,0,1,0,0,0,0,0
1912,4471,Kus'e-Aleksandrovskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.28,58.38,3396.5584,3408.2244,3402.3864,0,0,NA,NA,18295.47161,43193.24715,74397.99895,92693.96217,0.0,0.0,NA,NA,96.32262118,113.92230959999999,125.82522420000001,130.8063098,0,0,0,1,0,0,0,0,0
1913,4472,Medvedka,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.74,59.12,3450.3876,3495.1744,3472.7088,0,0,NA,NA,16823.87312,39717.42105,68070.09327,86018.01095,0.0,0.0,NA,NA,94.68368457,112.1384673,123.8389104,129.1021336,0,0,0,1,0,0,0,0,0
1914,4473,Novovil'venskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.72,58.72,3448.0384,3448.0384,3448.0384,0,0,NA,NA,17026.55748,40171.678139999996,68805.58232,86205.65234,0.0,0.0,NA,NA,94.91688318,112.3794519,124.07821570000002,129.1516563,0,0,0,1,0,0,0,0,0
1915,4474,Pashiia,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.42,58.26,3412.8964,3394.2276,3403.5492,0,0,NA,NA,18178.38811,42883.5378,75109.92373,93087.11639,0.0,0.0,NA,NA,96.19664236,113.76874609999999,126.03897179999998,130.9031413,0,0,0,1,0,0,0,0,0
1916,4475,Promysla,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.56,59.16,3429.2736,3499.9056,3464.4096,0,0,NA,NA,17235.41038,40904.53952,70115.2462,88292.70857999999,0.0,0.0,NA,NA,95.15458744,112.76308300000001,124.49863290000002,129.6959463,0,0,0,1,0,0,0,0,0
1917,4476,Sarany,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.54,58.77,3426.9316,3453.9129,3440.3958,0,0,NA,NA,17354.976430000002,41067.52646,70444.01062999999,88230.00428,0.0,0.0,NA,NA,95.28950948,112.8475549,124.60304709999998,129.6797652,0,0,0,1,0,0,0,0,0
1918,4477,Teplaia Gora,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.53,59.07,3425.7609,3489.2649,3457.3671,0,0,NA,NA,17299.244619999998,41058.13656,70357.9086,88390.4801,0.0,0.0,NA,NA,95.22672413,112.8426966,124.57574440000002,129.72115559999997,0,0,0,1,0,0,0,0,0
1920,4481,Polazna,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.29,56.42,3397.7241,3183.2164,3288.7218,0,0,NA,NA,20019.57546,48650.58146,84216.08415,107848.1826,0.0,0.0,NA,NA,98.09844371,116.4763087,128.6214838,134.29286409999997,0,0,0,1,0,0,0,0,0
1921,4483,Elovo,Permskaia oblast',Privolzhskii,0,0,1,31.0,57.05,54.92,3254.7025,3016.2064,3133.1859999999997,0,0,NA,NA,19363.96656,44001.945360000005,73289.59614,95742.11721,0.0,0.0,NA,NA,97.43998185,114.3186314,125.488701,131.5474478,0,0,0,1,0,0,0,0,0
1922,4486,Chermoz,Permskaia oblast',Privolzhskii,0,1,0,31.0,58.77,56.16,3453.9129,3153.9456,3300.5232,8267,0,NA,NA,17743.54382,41836.359860000004,70598.85854,89858.2033,81.36088645,0.0,NA,NA,95.72229239,113.24197120000001,124.6520725,130.0965665,0,0,0,1,0,0,0,0,0
1923,4487,Il'inskii,Permskaia oblast',Privolzhskii,0,0,1,31.0,58.56,55.69,3429.2736,3101.3761,3261.2064,0,0,NA,NA,18370.949819999998,43031.02462,72654.49324,92948.60601,0.0,0.0,NA,NA,96.40345049,113.84199950000001,125.2937822,130.86906969999998,0,0,0,1,0,0,0,0,0
1924,4489,Karagai,Permskaia oblast',Privolzhskii,0,0,1,31.0,58.27,54.94,3395.3929,3018.4036,3201.3538,0,0,NA,NA,18585.78036,43443.76616,72831.53175,93473.96723,0.0,0.0,NA,NA,96.63188973,114.04579640000001,125.34827240000001,130.9980568,0,0,0,1,0,0,0,0,0
1925,4493,Ust'-Kishert',Permskaia oblast',Privolzhskii,0,0,1,31.0,57.36,57.25,3290.1696,3277.5625,3283.86,0,0,NA,NA,19276.63637,44655.08459,76186.21818,97064.23543,0.0,0.0,NA,NA,97.35076428,114.63392720000002,126.358639,131.8622346,0,0,0,1,0,0,0,0,0
1926,4496,Krasnovishersk,Permskaia oblast',Privolzhskii,0,1,1,31.0,60.4,57.08,3648.16,3258.1264,3447.632,0,15027,15207,14900,14728.4152,33616.06816,55690.6188,70883.23876000001,0.0,92.49830405,92.72748455,92.33511976,92.11265723,108.6339146,119.4117203,124.74185390000001,0,0,0,1,0,0,0,0,0
1927,4498,Kueda,Permskaia oblast',Privolzhskii,0,0,1,31.0,56.43,55.59,3184.3449,3090.2481,3136.9437,0,0,NA,NA,18840.11797,42630.17328,71508.54144,93446.36468,0.0,0.0,NA,NA,96.89929219,113.64237079999998,124.9381199,130.9912963,0,0,0,1,0,0,0,0,0
