,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1607,3653,Iablonovskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.99,38.95,2024.1001,1517.1025,1752.3605,0,0,0,0,0,47994,47834,49944.24864,68948.57985,106652.6539,149309.11800000002,179811.2243,230696.2556,242198.5688,0.0,0.0,0.0,0.0,0.0,116.1832038,116.111227,117.0434612,124.12447209999999,134.0346303,141.9380122,146.4018405,152.49427450000002,153.69833359999998,0,1,0,0,0,0,0,0,0
1610,3663,Stavropol',Stavropol'skii krai,Yuzhny,1,1,0,58.0,45.03,41.98,2027.7009,1762.3204,1890.3594,58657,85251,141023,198000,258200,318298,354867,19580.24994,37185.27544,55014.88585,74463.76974,88244.2056,121706.7218,126754.6365,120.5485902,128.8986726,140.5808198,148.7429602,155.288727,160.54773649999998,163.31557809999998,97.65939240000002,110.74759109999998,119.1450638,125.8450491,129.68343090000002,137.1093343,138.06269980000002,0,1,0,0,0,0,0,1,0
1611,3667,Budennovsk,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.78,44.15,2005.2484,1949.2225,1977.037,15776,23150,27895,35800,45500,55350,65687,17313.71394,34326.97012,50957.14967,69003.97508999999,82040.6012,109487.2235,112966.3387,93.43629389,100.99747629999999,104.77984649999999,109.94997099999999,115.0356553,119.27767560000001,123.04702409999999,95.24304214,109.07059029999999,117.47829250000001,124.14236770000001,128.02853570000002,134.64267759999998,135.369622,0,1,0,0,0,0,0,1,0
1612,3669,Georgievsk,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.14,43.47,1948.3396,1889.6409,1918.7658,22597,31578,35135,44200,53600,62926,70575,19269.96575,37279.0523,55360.019779999995,75053.9261,89935.96089,119925.4921,125124.9427,100.51210259999999,107.33407460000001,109.5571064,114.4146858,118.57694920000002,122.09619520000001,124.6445252,97.34393457,110.8006095,119.2816294,126.0222262,130.11629879999998,136.76427560000002,137.7587666,0,1,0,0,0,0,0,1,0
1613,3671,Essentuki,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.05,42.86,1940.4025,1836.9796,1887.983,23142,16382,48101,65000,77700,85082,81758,22593.21761,41542.91994,61103.48696,82296.55298,98133.47924,136470.572,144399.1058,100.99052929999999,94.16642144,116.23121689999999,122.8138835,126.8013497,128.8536185,127.9504608,100.5087461,113.0922156,121.44754579999999,128.0990368,132.1139639,139.8037665,141.1423909,0,1,0,0,0,0,0,1,0
1614,3673,Zheleznovodsk,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.14,43.01,1948.3396,1849.8601,1898.4614,2200,7400,11900,18800,23500,28460,25135,25807.55342,44520.1171,68325.39812,92322.74595,110418.1237,147028.3846,154445.2087,59.23168899,79.37447326,88.06496786,96.85732969,101.2993073,105.19076399999999,102.6577599,103.19354759999999,114.56911740000001,123.92224420000001,130.7145368,134.83923059999998,141.571469,142.74501850000001,0,1,0,0,0,0,0,1,0
1615,3676,Kislovodsk,Stavropol'skii krai,Yuzhny,0,1,0,59.0,43.92,42.72,1928.9664,1824.9984,1876.2624,31647,51315,79097,89600,100900,114414,129788,19884.22419,36572.191530000004,55137.7031,75164.37623,89875.00937,121182.5345,125730.3235,107.37930549999999,117.63004109999999,127.20298840000001,130.03093130000002,132.75383870000002,135.66609019999999,138.619014,97.96410783,110.3979618,119.19375020000001,126.0552445,130.1008327,137.00827130000002,137.8720889,0,1,0,0,0,0,0,1,0
1616,3678,Lermontov,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.12,42.98,1946.5744,1847.2804,1896.2776,0,0,10900,15100,18800,20772,22964,26978.00026,47008.29864,69354.7189,94374.76791000001,112901.8215,151074.8473,156869.1541,0.0,0.0,86.42524819,92.59154444,96.85732969,98.83066261,100.8353985,104.0966587,115.73627309999999,124.2553742,131.21769,135.35632880000003,142.21828180000003,143.11737240000002,0,1,0,0,0,0,0,1,0
1617,3680,Mineral'nye Vody,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.21,43.13,1954.5241,1860.1969,1906.7773,17576,30833,40131,55100,67400,76278,82280,21730.789819999998,39718.88871,59136.97445,80073.89357999999,95649.16906,128288.5647,133636.2313,95.53673746,106.8399416,112.35797290000001,119.17881470000002,123.6188252,126.3857082,128.0944834,99.72989104,112.13924990000001,120.7276094,127.48002290000001,131.5251685,138.34552419999997,139.3078983,0,1,0,0,0,0,0,1,0
1618,3682,Nevinnomyssk,Stavropol'skii krai,Yuzhny,0,1,0,58.0,44.63,41.93,1991.8369,1758.1249,1871.3359,16322,23600,39806,85100,103700,121355,132141,20323.93419,37959.335269999996,56489.86391,76057.37727000001,90765.2748,124318.3654,129487.9826,94.09522197,101.38480109999999,112.1856539,128.858421,133.3853464,137.0415666,139.0424157,98.39756137,111.1816455,119.7233483,126.3205899,130.3257879,137.6070002,138.56452439999998,0,1,0,0,0,0,0,1,0
1619,3684,Piatigorsk,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.05,43.06,1940.4025,1854.1636,1896.793,54672,61856,69617,93000,109900,174395,192364,20369.548730000002,38608.877660000006,59568.9548,80748.59234,96649.59495,127085.0867,132138.2797,119.00861499999999,121.71747679999999,124.3395393,130.8817173,134.7300201,145.66264669999998,148.0394099,98.44204292,111.53973799999999,120.8876023,127.66956609999998,131.7639352,138.1238915,139.0419302,0,1,0,0,0,0,0,1,0
1620,3688,Aleksandrovskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.72,43.02,1999.8784,1850.7204,1923.8544,0,0,0,0,0,26509,27512,19322.847859999998,37014.23883,54887.115979999995,74193.94542999999,88413.95300000001,117778.1256,122027.4998,0.0,0.0,0.0,0.0,0.0,103.7391052,104.49700279999999,97.39801964,110.65058020000001,119.09430929999999,125.76361580000001,129.7272041,136.342003,137.170984,0,1,0,0,0,0,0,1,0
1624,3700,Blagodarnyi,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.1,43.42,2034.01,1885.2964,1958.2420000000002,14156,16100,14900,20200,22700,27828,34500,18201.14664,35833.9051,53217.06925,71696.98457,85321.19197999999,114189.1241,117706.2939,91.35333468,93.82972653,92.33511976,98.27625067,100.6033113,104.7306212,109.1756369,96.2211869,109.96982390000001,118.4208507,124.9969608,128.91736129999998,135.6202634,136.32775619999998,0,1,0,0,0,0,0,1,0
1626,3707,Izobil'nyi,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.37,41.71,2058.4369,1739.7241,1892.3827,0,6700,11100,23200,29200,32905,38926,21372.914090000002,39763.83165,59117.87889,79476.84161,94519.95078,127685.77900000001,132419.1009,0.0,77.61368265,86.76364331,101.04084549999999,105.71796090000002,108.1887038,111.7125902,99.39850128,112.1632024,120.7205125,127.3110752,131.2529093,138.234754,139.09200080000002,0,1,0,0,0,0,0,1,0
1629,3711,Ipatovo,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.71,42.91,2089.4041,1841.2681,1961.4161,0,12400,13700,18500,22000,26425,28594,18904.5788,37015.70018,54879.900539999995,73602.40137,87475.1324,116982.95800000001,120123.7038,0.0,88.83914072,90.7285037,96.54096139,99.97595609,103.6744642,105.28713970000001,96.96654897,110.65141080000001,119.0914399,125.584139,129.4841405,136.183848,136.802904,0,1,0,0,0,0,0,1,0
1630,3713,Novopavlovsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,43.96,43.63,1932.4816,1903.5769,1917.9748,0,6400,7900,0,13500,18589,23235,19176.22753,37323.10957,55139.25852,75376.65594,89891.13451,119266.3091,124889.5405,0.0,76.80862971,80.54376894,0.0,90.44856342,96.63529525,101.071154,97.24773540000001,110.8254764,119.19436609999998,126.1185803,130.1049253,136.6353899,137.7145658,0,1,0,0,0,0,0,1,0
1631,3715,Kochubeevskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.66,41.84,1994.5156,1750.5856,1868.5744,0,0,0,0,0,22211,27988,22593.780909999998,41185.54713,61868.65232000001,87280.61828,104394.4539,137410.1898,143294.6806,0.0,0.0,0.0,0.0,0.0,100.1669284,104.84799770000001,100.50924599999999,112.90853259999999,121.72198970000001,129.4334828,133.5395605,139.96607340000003,140.9600197,0,1,0,0,0,0,0,1,0
1635,3728,Neftekumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.75,44.99,2002.5625,2024.1001,2013.3025,0,0,0,14600,20200,22092,27395,16583.158,33093.69201,49220.14821,66333.72736,78787.58775,105337.3045,108393.0148,0.0,0.0,0.0,91.94464067,98.27625067,100.05942540000001,104.40989040000001,94.40343248,108.30768810000001,116.72767649999999,123.2644794,127.1145926,133.74744180000002,134.4096811,0,1,0,0,0,0,0,1,0
1637,3731,Novoaleksandrovsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,45.5,41.21,2070.25,1698.2641,1875.055,0,0,16500,20700,22700,25759,27315,21819.21791,40466.00417,59430.48167000001,79817.48408,94571.32852000001,126526.339,130733.6405,0.0,0.0,94.30576736,98.76163736,100.6033113,103.1552918,104.3501329,99.81101769,112.53427849999999,120.836431,127.40760790000002,131.265361,138.02033899999998,138.7900113,0,1,0,0,0,0,0,1,0
1639,3736,Svetlograd,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.34,42.86,2055.7156,1836.9796,1943.2724,0,18000,24300,30900,33600,37213,39370,19165.05087,36956.21742,54753.033520000005,73707.88925,87763.97582,117620.7863,121321.0289,0.0,96.00329343,101.97428199999999,106.8848193,108.62394850000001,110.76327830000001,111.95246909999999,97.23623714,110.61757859999999,119.0409317,125.6162405,129.5591754,136.3107866,137.03501169999998,0,1,0,0,0,0,0,1,0
1641,3741,Zelenokumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.41,43.87,1972.2481,1924.5769,1948.2667,0,10700,11500,29700,32100,35140,40340,18332.45118,35642.83612,52760.24574,71128.79601,84898.89773,113140.1009,117481.2313,0.0,86.08126582,87.42441329,106.06738909999999,107.67406229999999,109.56008529999998,112.46812079999998,96.3622598,109.85772209999999,118.23329070000001,124.81911509999999,128.8047126,135.4053898,136.28306669999998,0,1,0,0,0,0,0,1,0
1645,3752,Shpakovskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.13,42.02,2036.7169,1765.6804,1896.3626,0,0,0,0,0,42993,58153,24529.35712,44543.141260000004,67167.01952,91376.87381,110310.4871,145303.3495,152107.7007,0.0,0.0,0.0,0.0,0.0,113.82313529999999,120.3591712,102.1641019,114.58018590000002,123.5418384,130.4791651,134.81658149999998,141.290758,142.38083590000002,0,1,0,0,0,0,0,1,0
1646,3755,Cherkessk,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,1,1,0,56.0,44.23,42.06,1956.2929,1769.0436,1860.3138,19352,28654,41709,67200,90800,113060,116244,19015.8796,36226.13691,54157.07445,73402.00935,87266.96553,118001.4201,122278.444,97.42777808,105.330161,113.17709099999999,123.5527513,130.33452150000002,135.38890780000003,136.0359891,97.08219382,110.1982652,118.8022369,125.52304129999999,129.4299233,136.38623969999998,137.2191092,0,1,0,0,0,0,0,1,0
1647,3757,Karachaevsk,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,0,56.0,43.77,41.91,1915.8129,1756.4481,1834.4007,0,5900,7200,14800,16900,33878,33414,17779.86782,33978.51435,50739.17759,68585.02329,81731.22385,110024.1716,113661.4766,0.0,75.38941179,78.88701615,92.2057489,94.77156651,108.79577069999999,108.5082692,95.76231368,108.85758159999999,117.38538529999998,124.006698,127.94305049999998,134.7562359,135.51241090000002,0,1,0,0,0,0,0,1,0
1650,3768,Zelenchukskaia,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.85,41.59,1922.8225,1729.7281,1823.7215,0,0,0,0,0,20455,21025,17797.74146,34148.42282,50875.52662,68919.24239,82056.86248,110038.7817,113461.8296,0.0,0.0,0.0,0.0,0.0,98.52513118,99.07151497,95.78197967,108.96169099999999,117.4435443,124.1149892,128.03302079999997,134.7593187,135.4714831,0,1,0,0,0,0,0,1,0
1658,3786,Ust'-Dzheguta,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,1,56.0,44.08,41.99,1943.0464,1763.1601,1850.9192,0,6400,11500,16700,19200,29225,32903,19597.08309,36726.52171,54707.57799,74577.48629,89281.10641000001,119966.7025,124020.9776,0.0,76.80862971,87.42441329,94.53991814,97.27217191,105.7355601,108.1874394,97.67637744,110.48646979999998,119.0228091,125.87928840000001,129.9496301,136.7723117,137.5508161,0,1,0,0,0,0,0,1,0
1660,3791,Rostov-na-Donu,Rostovskaia oblast',Yuzhny,1,1,0,12.0,47.23,39.7,2230.6729,1576.09,1875.031,308284,510212,599542,789000,934000,1019305,1068267,24992.11106,49275.08042,71377.99334,94749.93294,110583.4221,143902.2471,146889.2203,159.7386769,172.7274512,176.99432219999997,184.3762488,188.9863799,191.397031,192.69738230000002,102.5422655,116.7517801,124.8972737,131.3085988,134.87397380000002,141.0605044,141.5489353,0,1,0,0,0,0,0,0,0
1661,3800,Azov,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.1,39.43,2218.41,1554.7249,1857.1529999999998,17545,24999,39931,59000,75100,80297,82090,34610.00874,64839.66361,88252.04053,116077.6626,136115.7343,171621.6742,175673.1731,95.50223096,102.54784740000001,112.25208070000001,120.6766562,126.036005,127.5428608,128.042158,109.2421758,122.75914909999999,129.685453,136.0025881,139.74220669999997,145.2759604,145.8389678,0,1,0,0,0,0,0,0,0
1662,3801,Bataisk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.14,39.76,2222.1796,1580.8576,1874.2864,22891,48043,52242,85300,90100,91930,107438,50458.51161,90331.78242999999,119716.873,157031.4196,185387.8688,225845.9019,231916.6445,100.7714642,116.20520320000001,118.0187185,128.9117204,130.1578754,130.6170739,134.2045608,117.2652209,130.2165043,136.7235559,143.1421101,147.1418854,151.9699238,152.6246095,0,1,0,0,0,0,0,0,0
1663,3803,Belaia Kalitva,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.19,40.78,2322.2761,1663.0084,1965.1882,0,8200,23533,30900,38000,91478,81871,23591.97111,47356.598289999994,69504.59799,90470.11055,106289.5619,139323.2753,140851.0458,0.0,81.21415116,101.3275564,106.8848193,111.2042261,130.50443529999998,127.9817091,101.377949,115.89516,124.30350530000001,130.25142879999999,133.9556789,140.2934176,140.55188909999998,0,1,0,0,0,0,0,0,0
1664,3809,Volgodonsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.52,42.14,2258.1504,1775.7796,2002.4928,0,0,15710,28100,91300,175593,165994,21009.30602,42074.72683,62108.242860000006,82040.10851,96630.94227,127760.8518,129821.2526,0.0,0.0,93.35526298,104.9298015,130.4599382,145.82794280000002,144.4733545,99.05665057,113.3629216,121.8072899,128.0283998,131.7595041,138.2485757,138.6250463,0,1,0,0,0,0,0,0,0
1665,3811,Gukovo,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.05,39.95,2308.8025,1596.0025,1919.5975,0,8837,52969,65100,68100,101724,95089,25692.2379,52376.31283,76499.25353999999,98000.1852,114354.5327,148120.9149,149695.7459,0.0,82.56816653,118.3191821,122.84795849999999,123.84868689999999,132.9413276,131.3904783,103.1025828,118.07451370000001,126.4508405,132.08271979999998,135.65397959999999,141.7476977,141.9996393,0,1,0,0,0,0,0,0,0
1666,3816,Donetsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.33,39.96,2335.7889,1596.8016,1931.2668,0,0,42369,38100,44100,48673,48040,24296.06176,49120.61983,71670.14338,93192.2983,109049.9822,143201.3016,144476.9759,0.0,0.0,113.51138619999999,111.2596619,114.3662358,116.4862531,116.2038568,101.97100859999999,116.6839425,124.98858829999999,130.9289837,134.5498295,140.94454119999997,141.1552012,0,1,0,0,0,0,0,0,0
1668,3819,Kamensk-Shakhtinskii,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.32,40.26,2334.8224,1620.8676,1945.3632,17115,42711,57525,68100,71600,95978,98232,23603.98424,47465.070889999995,71030.71472999999,91924.06376,107980.6832,141963.8783,143053.5759,95.01786099,113.68276000000002,120.12105009999999,123.84868689999999,124.9666952,131.6038994,132.1370322,101.38820059999999,115.94442649999999,124.78828440000001,130.6155979,134.321323,140.7385495,140.9200355,0,1,0,0,0,0,0,0,0
1669,3823,Krasnyi Sulin,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.89,40.07,2293.4521,1605.6049,1918.9523,14345,33938,39824,41700,42600,45842,46907,26604.979919999998,56340.5188,84764.14842,107527.6562,124450.1134,161537.8556,162648.3115,91.60704112,108.83268740000001,112.195231,113.17249939999999,113.6272754,115.19634409999999,115.68986229999999,103.8127396,119.66542390000001,128.7686602,134.2238881,137.63185149999998,143.8199314,143.9842936,0,1,0,0,0,0,0,0,0
1670,3825,Millerovo,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.92,40.41,2393.1664,1632.9681,1976.8572,12822,24048,30005,34600,36200,37346,38498,22639.55795,44971.8429,66146.00494,86810.86812999999,102496.5817,135231.0066,136377.4725,89.47112452,101.7638523,106.277941,109.23612990000001,110.1831125,110.8383858,111.4789991,100.54983390000001,114.78533600000002,123.2015591,129.3107189,133.11586129999998,139.5880755,139.7876291,0,1,0,0,0,0,0,0,0
1671,3827,Novocherkassk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.42,40.09,2248.6564,1607.2081,1901.0678,62274,81220,123092,162000,183000,201146,184470,29898.15675,59410.35355,83739.07805,108597.2297,127143.7923,162847.3897,166184.2258,121.86612859999998,127.8011439,137.37451130000002,143.88846030000002,146.8275399,149.1277244,147.0214967,106.20440430000001,120.82898390000001,128.4926768,134.4533285,138.1347472,144.0136511,144.5008887,0,1,0,0,0,0,0,0,0
1672,3832,Novoshakhtinsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.76,39.94,2281.0176,1595.2036,1907.5344,6709,48035,103566,102000,104100,121814,116017,28588.31055,57903.03189,82945.95309,106610.06800000001,123966.7097,159939.6317,161794.4173,77.63733686,116.2016128,133.3554811,133.0038173,133.4742872,137.12996840000002,135.9903959,105.2830561,120.26467120000001,128.277019,134.0253831,137.54055019999998,143.5815457,143.8579977,0,1,0,0,0,0,0,0,0
1673,3836,Sal'sk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,46.47,31.53,2159.4609,994.1409,1465.1991,6902,11365,36983,50200,57000,61088,61775,13073.442809999999,26149.26769,38070.68013,50014.72259,59284.784629999995,77203.38772,77665.36884,78.13793597,87.20372991,110.6328179,117.15400359999998,119.92016399999999,121.4419588,121.6885655,89.83889475,103.46096779999999,111.2434218,117.07397309999999,120.78247320000001,126.6569865,126.7913098,0,1,0,0,0,0,0,0,0
1674,3837,Taganrog,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.22,38.89,2229.7284,1512.4321,1836.3858,86465,188781,202062,254000,276400,291622,281947,24519.154580000002,46490.99296,66887.97432000001,88077.86889,103998.7275,136018.7098,138668.9732,129.21994229999999,147.582235,149.23871519999997,154.88025380000002,156.99098569999998,158.3372676,157.4893074,102.1556922,115.4983072,123.4493094,129.6404626,133.4517986,139.7253486,140.1819269,0,1,0,0,0,0,0,0,0
1675,3842,Shakhty,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.71,40.22,2276.2441,1617.6484,1918.8962,32691,134522,196190,205000,209400,254209,251304,27021.181060000003,54745.09842,77485.46387,100558.7957,117780.258,154709.7544,156327.4837,108.05301229999999,139.4638895,148.51904130000003,149.59161880000002,150.1115427,154.90072659999998,154.6147669,104.12929609999999,119.037769,126.73908829999999,132.6757931,136.3424258,142.785916,143.0346236,0,1,0,0,0,0,0,0,0
1676,3851,Aksai,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.27,39.86,2234.4529,1588.8196,1884.1822,8700,9800,15518,22000,30000,33389,38012,48165.05955,87757.09409,117002.085,153896.1495,180367.7435,220157.1619,225821.5378,82.28446161,84.4586303,93.11778931,99.97595609,106.274505,108.49267649999999,111.21088529999999,116.25991540000001,129.55739029999998,136.1876638,142.6599315,146.4766318,151.3415892,151.9672639,0,1,0,0,0,0,0,0,0
1685,3876,Zernograd,Rostovskaia oblast',Yuzhny,0,1,1,12.0,46.85,40.31,2194.9225,1624.8961,1888.5235,0,8774,15634,20300,25300,26097,28840,25610.49714,48854.873830000004,69861.10879,92142.39031,108569.0053,142333.706,145240.1489,0.0,82.43819337,93.26157575,98.37418575,102.7903923,103.4202688,105.4630121,103.0378797,116.56677509999999,124.41761409999998,130.6698273,134.44730049999998,140.8002858,141.2804156,0,1,0,0,0,0,0,0,0
1690,3888,Konstantinovsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.58,41.11,2263.8564,1690.0321,1956.0138,9745,10222,10700,13400,16100,18392,18801,23100.14091,46264.529480000005,67900.71409,89014.33146,105159.9618,138799.6789,140614.5923,84.35521681,85.23531785,86.08126582,90.30719879,93.82972653,96.42593985,96.85837664,100.95414509999999,115.3933751,123.78346640000001,129.8814126,133.7084711,140.2042371,140.51205380000002,0,1,0,0,0,0,0,0,0
1695,3904,Morozovsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,48.35,41.82,2337.7225,1748.9124,2021.997,12418,21662,26952,27000,27200,27004,29222,21730.78661,43466.79733,64382.99717,84965.53711,100652.2907,133085.7669,134401.6418,88.8664872,99.66657544,104.07698409999999,104.1132927,104.2639543,104.1163157,105.7334489,99.72988809,114.0571166,122.6025783,128.8225229,132.69720279999999,139.2104795,139.4427487,0,1,0,0,0,0,0,0,0
1702,3922,Proletarsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,46.7,41.72,2180.89,1740.5584,1948.3239999999998,8442,11300,10700,16300,19200,19422,19572,20674.28041,40541.39186,59715.329679999995,79227.21081,94048.18546000001,126070.6814,128439.9028,81.73922039,87.09663891,86.08126582,94.06905667,97.27217191,97.49906974,97.65106323,98.73692806,112.57377109999999,120.941576,127.240094,131.1382846,137.935582,138.37325990000002,0,1,0,0,0,0,0,0,0
1706,3932,Semikarakorsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.51,40.81,2257.2001,1665.4561,1938.8831,0,5900,10700,15900,20200,22704,23473,24919.8408,49232.57208,71533.85256,93253.46045,109636.616,143902.6408,145825.0708,0.0,75.38941179,86.08126582,93.58771527,98.27625067,100.6068459,101.2761678,102.48362409999999,116.7331301,124.9460314,130.94399860000001,134.67432340000002,141.06056940000002,141.375977,0,1,0,0,0,0,0,0,0
1716,3954,Ufa,Bashkirskaia ASSR,Privolzhskii,1,1,0,45.0,54.73,55.99,2995.3729,3134.8801,3064.3327,98537,257915,546878,771000,969200,1082052,1042437,17820.9023,38898.0489,66611.65039,86409.87047000001,102355.7326,136520.2002,135804.329,132.2083133,155.2612031,174.5564425,183.75005259999998,190.00489380000002,193.053512,192.0184388,95.80743670000001,111.6974064,123.357336,129.2054424,133.08413190000002,139.8123647,139.6880606,0,0,0,1,0,0,0,0,0
1717,3963,Belebei,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,54.1,54.12,2926.81,2928.9744,2927.8920000000003,11320,15535,26172,32500,43200,76394,85836,19249.83059,41574.20894,70084.13065,92424.85562,110540.1374,145711.9466,145188.2183,87.12964844,93.13892159,103.4786457,107.9312248,113.92564679999998,126.41987759999998,129.0540027,97.32330631,113.1082294,124.4887277,130.7398142,134.8648806,141.3575228,141.2719145,0,0,0,1,0,0,0,0,0
1718,3968,Beloretsk,Bashkirskaia ASSR,Privolzhskii,0,1,0,28.0,53.97,58.41,2912.7609,3411.7281,3152.3877,28516,40566,59315,67100,71200,87725,81817,16573.92597,37282.38278,64142.999379999994,82900.68277999999,97610.44056,126998.9061,125098.8215,105.23109009999999,112.586648,120.79367309999999,123.5196473,124.841473,129.5490635,127.96678119999999,94.39261161,110.80249029999999,122.51988829999999,128.26465290000002,131.9911408,138.1079469,137.75386569999998,0,0,0,1,0,0,0,0,0
1719,3972,Birsk,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,55.42,55.54,3071.3764,3084.6916,3078.0268,12044,18825,24837,29600,30200,34881,39992,19120.03573,42762.08032,73036.55326,95845.38237,114753.8139,151315.2939,149847.2099,88.29086505,96.88348857,102.4162167,105.99793059999999,106.41154569999999,109.40527279999999,112.28442859999998,97.18986559999999,113.70824920000001,125.41122490000001,131.57217690000002,135.735184,142.2562148,142.0237424,0,0,0,1,0,0,0,0,0
1720,3973,Ishimbai,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,53.45,56.04,2856.9025,3140.4816,2995.3379999999997,0,21836,46568,54200,57000,69896,70195,18720.4805,39585.870969999996,73580.31998,100728.8337,120115.4172,153980.4811,154493.4029,0.0,99.82638068,115.53388290000001,118.8195091,119.92016399999999,124.42875320000002,124.5240033,96.77391575,112.0682135,125.57741409999998,132.71471699999998,136.80129019999998,142.67301830000002,142.7524739,0,0,0,1,0,0,0,0,0
1721,3975,Kumertau,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,52.77,55.79,2784.6729,3112.5241,2944.0383,0,0,30937,44400,51900,67661,68502,17492.72756,37249.56274,62908.884229999996,82971.81358,99037.11188,130953.5712,130739.48800000001,0.0,0.0,106.9095648,114.5112886,117.87605729999999,123.70478370000001,123.9797229,95.44392169,110.7839501,122.0901835,128.2840803,132.3247589,138.8296185,138.79106519999996,0,0,0,1,0,0,0,0,0
1722,3977,Meleuz,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,52.96,55.93,2804.7616,3128.1649,2962.0528,5724,9057,17772,24800,38400,53448,62949,17297.82388,37248.68713,64983.259079999996,86085.8603,102234.3584,134425.3693,133830.6626,74.86442621,83.01566411,95.75365126,102.3860443,111.42518259999999,118.51510929999999,122.10427140000002,95.2251212,110.78345530000001,122.8081743,129.12005190000002,133.0567577,139.4469178,139.34222019999999,0,0,0,1,0,0,0,0,0
1723,3979,Neftekamsk,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,56.09,54.26,3146.0881,2944.1476,3043.4434,0,0,2900,46500,69600,111367,127124,19845.656880000002,44483.418289999994,73489.69924,96430.32642,116072.6967,154383.7122,153046.4529,0.0,0.0,63.56021438,115.502471,124.33409280000001,135.0380267,138.1310878,97.92567935,114.55146429999999,125.5497959,131.7117972,136.00159019999998,142.7355023,142.5277051,0,0,0,1,0,0,0,0,0
1724,3981,Oktiabr'skii,Bashkirskaia ASSR,Privolzhskii,0,1,0,45.0,54.76,55.49,2998.6576,3079.1401,3038.6324,0,0,64717,77000,88000,104732,108647,21072.873209999998,47202.90495,81860.45876000001,108610.1364,130779.8451,168971.8869,167177.1018,0.0,0.0,122.7171919,126.5976182,129.620322,133.61417959999997,134.4639546,99.11679603,115.82517949999999,127.97879569999999,134.4560845,138.79833730000001,144.9011084,144.6441352,0,0,0,1,0,0,0,0,0
