,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2272,5400,Okoneshnikovo,Omskaia oblast',Sibirskii,0,0,1,69.0,54.84,75.09,3007.4256,5638.5081,4117.9356,0,0,0,0,NA,6158,10374.0717,23675.776840000002,40900.54256,52969.877739999996,62614.665460000004,83388.23513,0.0,0.0,0.0,0.0,NA,76.13447814,85.50820864,101.4493686,112.76100759999999,118.31954259999999,121.98660859999998,128.3975101,0,0,0,0,0,1,0,0,0
2273,5404,Pavlogradka,Omskaia oblast',Sibirskii,0,0,1,72.0,54.2,73.56,2937.64,5411.0736,3986.952,0,0,0,0,NA,7997,10745.617259999999,24293.1323,42066.002239999994,54837.00455,65000.920029999994,86053.27491000001,0.0,0.0,0.0,0.0,NA,80.76296517,86.16022546,101.96857340000001,113.35850559999999,119.074374,122.81419720000001,129.111448,0,0,0,0,0,1,0,0,0
2274,5406,Poltavka,Omskaia oblast',Sibirskii,0,0,1,72.0,54.36,71.76,2955.0096,5149.4976,3900.8736,0,0,0,0,NA,7405,10613.62905,24434.12302,41994.1425,54458.934779999996,64343.74364,85106.69385,0.0,0.0,0.0,0.0,NA,79.38650916,85.93093873,102.0854795,113.3221017,118.9234352,122.5890729,128.8602068,0,0,0,0,0,1,0,0,0
2275,5408,Russkaia Poliana,Omskaia oblast',Sibirskii,0,0,1,69.0,53.78,73.88,2892.2884,5458.2544,3973.2664,0,0,0,0,NA,7997,9902.254156,22685.995469999998,38957.25203,50549.039410000005,59750.73027000001,79538.63905,0.0,0.0,0.0,0.0,NA,80.76296517,84.649526,100.5909319,111.72955549999999,117.3040456,120.9546115,127.32861559999999,0,0,0,0,0,1,0,0,0
2276,5410,Sargatskoe,Omskaia oblast',Sibirskii,0,0,1,69.0,55.62,73.49,3093.5844,5400.7801,4087.5138,0,0,0,0,NA,8677,11393.40782,25534.5371,44307.52832,57845.37616,68704.13479,90848.06732,0.0,0.0,0.0,0.0,NA,82.23644308,87.25036167,102.9775853,114.4666726,120.24282190000001,124.0453466,130.3466057,0,0,0,0,0,1,0,0,0
2277,5412,Sedel'nikovo,Omskaia oblast',Sibirskii,0,0,1,69.0,56.95,75.31,3243.3025,5671.5961,4288.9045,0,0,0,0,NA,5132,9562.187281999999,22049.922619999998,37477.738560000005,48387.12793,57254.1786,77201.13112,0.0,0.0,0.0,0.0,NA,72.98713296,84.00770596,100.02128859999999,110.91254270000002,116.35913400000001,120.017632,126.65632859999998,0,0,0,0,0,1,0,0,0
2278,5418,Tevriz,Omskaia oblast',Sibirskii,0,0,1,69.0,57.51,72.41,3307.4001,5243.2081,4164.2991,0,0,0,0,NA,7732,9960.954920999999,22910.0295,38693.93193,50070.59818,59349.08281,79922.82184,0.0,0.0,0.0,0.0,NA,80.15840859,84.75832059999999,100.78814809999999,111.58622379999998,117.0981368,120.8063004,127.43738300000001,0,0,0,0,0,1,0,0,0
2279,5421,Ust'-Ishim,Omskaia oblast',Sibirskii,0,0,1,69.0,57.69,71.17,3328.1361,5065.1689,4105.7973,0,0,0,0,NA,5795,10234.73583,23538.62086,39672.16861,51335.55997,60834.67809,81818.98498,0.0,0.0,0.0,0.0,NA,75.07790566,85.25831055,101.3323645,112.11432420000001,117.6387305,121.3503892,127.9673301,0,0,0,0,0,1,0,0,0
2280,5424,Cherlak,Omskaia oblast',Sibirskii,0,0,1,72.0,54.15,74.8,2932.2225,5595.04,4050.42,0,0,0,0,NA,11840,9943.775333,22779.96357,39225.80457,50858.93722,60107.4707,80905.17875,0.0,0.0,0.0,0.0,NA,87.9701225,84.72653964,100.6738642,111.87483470000001,117.4364757,121.08558229999998,127.7133495,0,0,0,0,0,1,0,0,0
2281,5426,Sherbakul',Omskaia oblast',Sibirskii,0,0,1,72.0,54.64,72.39,2985.5296,5240.3121,3955.3896,0,0,0,0,NA,7872,11420.327879999999,25736.45968,44668.65195,58306.02677999999,69158.73539,91262.65073,0.0,0.0,0.0,0.0,NA,80.48005099,87.29445554,103.1375099,114.64043219999999,120.41684070000001,124.19229440000001,130.4505914,0,0,0,0,0,1,0,0,0
2283,5434,Asino,Tomskaia oblast',Sibirskii,0,1,0,70.0,57.0,86.14,3249.0,7420.0996,4909.98,0,0,24682,29400,31600,33471,8977.60736,22230.747219999997,39124.58843,49882.86229,58582.28996,79202.60312,0.0,0.0,102.2895474,105.8583756,107.3485058,108.54378100000001,82.85530026,100.1847176,111.8201858,117.016852,120.5206054,127.23308590000002,0,0,0,0,0,1,0,0,0
2284,5435,Kolpashevo,Tomskaia oblast',Sibirskii,0,1,0,70.0,58.32,82.91,3401.2224,6874.0681,4835.3112,1403,15182,22595,24900,28600,31319,8143.716215,19558.55144,33683.666410000005,43427.07755,51315.09024,71184.65402,52.50985035,92.69579976,100.51032790000001,102.46749809999999,105.29144550000001,107.16349450000001,81.09005908,97.63747874,108.6757946,114.03759029999999,117.6300793,124.8366562,0,0,0,0,0,1,0,0,0
2285,5437,Kedrovyi,Tomskaia oblast',Sibirskii,0,1,0,70.0,57.57,79.57,3314.3049,6331.3849,4580.8449,0,0,0,0,NA,1998,8611.075434999999,20510.60985,35182.89713,45386.812789999996,53646.695060000005,72389.93583,0.0,0.0,0.0,0.0,NA,57.75850979,82.0981781,98.57903573,109.58562659999998,114.9822331,118.59591470000001,125.21212890000001,0,0,0,0,0,1,0,0,0
2286,5438,Strezhevoi,Tomskaia oblast',Sibirskii,0,1,0,70.0,60.74,77.53,3689.3476,6010.9009,4709.1722,0,0,800,8400,23100,43348,8217.32463,19074.599140000002,31901.44596,41646.67793,51165.08816,72177.92242,0.0,0.0,44.68403395,81.64906079,100.9540225,113.99866740000002,81.25219536,97.14296033,107.5453334,113.14527720000001,117.5665874,125.1464966,0,0,0,0,0,1,0,0,0
2287,5440,Aleksandrovskoe,Tomskaia oblast',Sibirskii,0,0,1,69.0,60.43,77.87,3651.7849,6063.7369,4705.6841,0,0,0,0,NA,8399,8221.218359,19124.97435,32058.9703,41908.6852,51118.6364,71276.97153,0.0,0.0,0.0,0.0,NA,81.64690925,81.26073601,97.19495782,107.64752050000001,113.2787358,117.5468913,124.86561909999999,0,0,0,0,0,1,0,0,0
2288,5445,Bakchar,Tomskaia oblast',Sibirskii,0,0,1,70.0,57.02,82.1,3251.2804,6740.41,4681.342000000001,0,0,0,0,NA,7308,8788.243492,21503.68447,37597.70153,48354.67886,56876.352179999994,76258.7414,0.0,0.0,0.0,0.0,NA,79.15171426,82.46765112,99.52016838,110.97986609999998,116.3446618,119.8726068,126.3800307,0,0,0,0,0,1,0,0,0
2289,5448,Belyi Iar,Tomskaia oblast',Sibirskii,0,0,1,70.0,58.44,85.03,3415.2336,7230.1009,4969.1532,0,0,0,0,NA,8850,7911.236639,19228.96175,33176.36511,42700.7345,50402.96687,68094.00477999999,0.0,0.0,0.0,0.0,NA,82.59488372,80.56928308,97.30190594,108.35962659999998,113.6776341,117.241368,123.84672739999999,0,0,0,0,0,1,0,0,0
2290,5450,Zyrianskoe,Tomskaia oblast',Sibirskii,0,0,1,70.0,56.83,86.63,3229.6489,7504.7569,4923.1829,0,0,0,0,NA,7514,8876.872584,22264.66522,40065.83756,50860.29395,59541.975379999996,79684.18072,0.0,0.0,0.0,0.0,NA,79.64711481,82.65000085,100.2152393,112.3235245,117.43705390000001,120.87764080000001,127.36987659999998,0,0,0,0,0,1,0,0,0
2291,5453,Kargasok,Tomskaia oblast',Sibirskii,0,0,1,70.0,59.05,80.86,3486.9025,6538.3396,4774.782999999999,0,0,0,0,NA,8450,8106.397770999999,19248.656280000003,32704.33926,42263.42032,50187.58883,68256.88766000001,0.0,0.0,0.0,0.0,NA,81.75634840000001,81.00735996,97.32210264,108.06149380000001,113.4582277,117.148651,123.89990959999999,0,0,0,0,0,1,0,0,0
2292,5455,Kozhevnikovo,Tomskaia oblast',Sibirskii,0,0,1,70.0,56.26,83.99,3165.1876,7054.3201,4725.2774,0,0,0,0,NA,8567,10151.569609999999,25304.43729,45373.75015,58059.227979999996,68074.77176,90944.71174,0.0,0.0,0.0,0.0,NA,82.00521153,85.10770282,102.7939483,114.97606,120.3237642,123.84043999999999,130.3708847,0,0,0,0,0,1,0,0,0
2293,5458,Togur,Tomskaia oblast',Sibirskii,0,0,0,70.0,58.36,82.85,3405.8896,6864.1225,4835.126,0,0,0,0,NA,9399,8379.162343,22197.44285,37578.6326,47707.350439999995,56237.20896,74891.00757,0.0,0.0,0.0,0.0,NA,83.6924647,81.60418059999999,100.1547073,110.96917759999998,116.05409809999999,119.62527279999999,125.9734418,0,0,0,0,0,1,0,0,0
2294,5460,Krasnyi Iar,Tomskaia oblast',Sibirskii,0,0,0,70.0,57.14,84.51,3264.9796,7141.9401,4828.9014,0,0,0,0,NA,4624,9208.497397,22404.00491,39490.41132,50626.62305,59574.87828,79991.68087000001,0.0,0.0,0.0,0.0,NA,71.2169811,83.3182292,100.34018909999999,112.01710120000001,117.3372688,120.8897888,127.45682749999999,0,0,0,0,0,1,0,0,0
2295,5461,Krivosheino,Tomskaia oblast',Sibirskii,0,0,1,70.0,57.34,83.91,3287.8756,7040.8881,4811.3994,0,0,0,0,NA,6825,8800.507811,21499.845559999998,37667.54992,48353.63981,56914.25196,76582.27913,0.0,0.0,0.0,0.0,NA,77.9397217,82.49298161,99.51660621,111.0189756,116.34419820000001,119.8871938,126.4752372,0,0,0,0,0,1,0,0,0
2296,5464,Mogochin,Tomskaia oblast',Sibirskii,0,0,0,70.0,57.71,83.58,3330.4441,6985.6164,4823.4018,0,0,0,0,NA,4353,8464.848985999999,20666.88712,35926.46832,46164.61489,54400.98562000001,73464.10469,0.0,0.0,0.0,0.0,NA,70.20128218,81.78810190000002,98.72982006,110.02393719999999,115.3469314,118.90021570000002,125.5419899,0,0,0,0,0,1,0,0,0
2297,5466,Molchanovo,Tomskaia oblast',Sibirskii,0,0,1,70.0,56.26,84.12,3165.1876,7076.1744,4732.5912,0,0,0,0,NA,6411,10338.74106,25645.255259999998,45990.386360000004,58828.911439999996,69015.69593999999,92405.41541,0.0,0.0,0.0,0.0,NA,76.83873323,85.44512793,103.0654157,115.26572549999999,120.61286170000001,124.14615249999999,130.7350037,0,0,0,0,0,1,0,0,0
2298,5469,Parabel',Tomskaia oblast',Sibirskii,0,0,1,70.0,58.72,81.52,3448.0384,6645.5104,4786.8544,0,0,0,0,NA,6944,8131.725204,19462.514369999997,33208.98084,42849.2908,50766.99709,68931.96569,0.0,0.0,0.0,0.0,NA,78.24522771,81.06352333,97.54022625,108.38008490000001,113.75170370000001,117.3972631,124.11910230000001,0,0,0,0,0,1,0,0,0
2299,5473,Pervomaiskoe,Tomskaia oblast',Sibirskii,0,0,1,70.0,57.08,86.25,3258.1264,7439.0625,4923.15,0,0,0,0,NA,5851,8798.158492,21805.45923,40541.2308,51550.88938,60290.15845,80245.98906,0.0,0.0,0.0,0.0,NA,75.24465787,82.48813181,99.79841451,112.5736868,117.729547,121.1523795,127.52850759999998,0,0,0,0,0,1,0,0,0
2300,5476,Tegul'det,Tomskaia oblast',Sibirskii,0,0,1,70.0,57.3,88.17,3283.29,7773.9489,5052.141,0,0,0,0,NA,5193,7887.956586,19712.82834,34609.98154,44451.62033,52251.50546,70469.48289,0.0,0.0,0.0,0.0,NA,73.18916870000001,80.51638708,97.79281323,109.24215929999998,114.53615790000002,118.0226715,124.61111840000001,0,0,0,0,0,1,0,0,0
2301,5479,Bogashevo,Tomskaia oblast',Sibirskii,0,0,0,70.0,56.37,85.14,3177.5769,7248.8196,4799.3418,0,0,0,0,NA,3988,14950.59388,33044.787580000004,58579.39671,75283.95114,89365.79539,116271.59,0.0,0.0,0.0,0.0,NA,68.74142937,92.40027741,108.27690929999999,120.519521,126.09094089999999,129.9712472,136.0415251,0,0,0,0,0,1,0,0,0
2302,5481,Moriakovskii Zaton,Tomskaia oblast',Sibirskii,0,0,0,70.0,56.69,84.64,3213.7561,7163.9296,4798.2416,0,0,0,0,NA,5234,11222.002840000001,26274.444209999998,46580.91616,59820.57532,70626.62644,94630.03181,0.0,0.0,0.0,0.0,NA,73.32378873,86.96740603,103.55814090000001,115.53984469999999,120.9803097,124.66085359999998,131.27958049999998,0,0,0,0,0,1,0,0,0
2303,5483,Samus',Tomskaia oblast',Sibirskii,0,0,0,70.0,56.74,84.62,3219.4276,7160.5444,4801.3388,0,0,0,0,NA,5837,10783.19675,25490.30426,45180.69489,57979.05491,68384.99992999999,91754.02006,0.0,0.0,0.0,0.0,NA,75.20310262,86.22504804,102.9424003,114.8846381,120.2934507,123.94165790000001,130.5732798,0,0,0,0,0,1,0,0,0
2304,5484,Svetlyi,Tomskaia oblast',Sibirskii,0,0,0,70.0,56.58,85.09,3201.2964,7240.3081,4814.3922,0,0,0,0,NA,6905,14420.295740000001,31631.16585,55956.981770000006,72185.89143999999,85818.39318,112021.567,0.0,0.0,0.0,0.0,NA,78.14561884,91.70728220000001,107.3689338,119.5160249,125.14896670000002,129.0493418,135.17426269999999,0,0,0,0,0,1,0,0,0
2305,5485,Timiriazevskii,Tomskaia oblast',Sibirskii,0,0,0,70.0,56.47,84.91,3188.8609,7209.7081,4794.8677,0,0,0,0,NA,7869,36827.94077,67065.17583,116830.799,154814.9758,188573.0705,234706.4751,0.0,0.0,0.0,0.0,NA,80.47321213,110.5444504,123.50810849999999,136.15347230000003,142.8021649,147.55546030000002,152.9202059,0,0,0,0,0,1,0,0,0
2306,5487,Podgornoe,Tomskaia oblast',Sibirskii,0,0,1,70.0,57.78,82.67,3338.5284,6834.3289,4776.6726,0,0,0,0,NA,6230,8424.892392,20533.227759999998,35533.71075,45695.760389999996,53887.22493,72740.86332,0.0,0.0,0.0,0.0,NA,76.3374688,81.70254448,98.60092247,109.79345320000002,115.1277669,118.6933706,125.32038090000002,0,0,0,0,0,1,0,0,0
2307,5490,Mel'nikovo,Tomskaia oblast',Sibirskii,0,0,1,70.0,56.55,84.1,3197.9025,7072.81,4755.855,0,0,0,0,NA,10130,10185.81435,24782.4143,44087.507789999996,56512.92842999999,66446.26577,88548.08606,0.0,0.0,0.0,0.0,NA,85.06846226,85.16985021,102.3716895,114.3601763,119.7322817,123.302122,129.76173909999997,0,0,0,0,0,1,0,0,0
2311,5505,Ialutorovsk,Tiumenskaia oblast',Uralskii,0,1,0,69.0,56.64,66.3,3208.0896,4395.69,3755.232,5658,13634,20188,25400,32900,36841,12730.98974,29315.886560000003,50310.78576,66294.84286,78458.52971,104760.1358,74.66386967,90.63653007,98.26446918,102.87039659999999,108.18554259999999,110.5519057,89.33641808,105.79942720000001,117.2017295,123.2514595,127.0202364,133.62038940000002,1,0,0,0,0,0,0,1,0
2312,5507,Abatskii,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.28,70.46,3167.4384,4964.6116,3965.4888,0,0,0,0,NA,8578,10821.20881,24962.83858,42369.14383,54749.19707,64647.624410000004,86272.63592,0.0,0.0,0.0,0.0,NA,82.02845316,86.29041203,102.5185317,113.5114585,119.03940259999999,122.69342990000001,129.16931090000003,1,0,0,0,0,0,0,1,0
2313,5509,Armizonskoe,Tiumenskaia oblast',Uralskii,0,0,1,69.0,55.94,67.7,3129.2836,4583.29,3787.138,0,0,0,0,NA,5557,11655.212790000001,27079.036760000003,46310.786960000005,60022.045,70818.32765,94245.60145,0.0,0.0,0.0,0.0,NA,74.35291564,87.67529721,104.17295159999999,115.4148463,121.05428429999999,124.72138980000001,131.1863145,1,0,0,0,0,0,0,1,0
2314,5512,Aromashevo,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.85,68.66,3231.9225,4714.1956,3903.321,0,0,0,0,NA,6050,11299.71197,26056.09422,44155.42034,57178.50924,67567.96756,90467.01749,0.0,0.0,0.0,0.0,NA,75.82601684,87.09616314,103.3883656,114.3930993,119.9886568,123.67417879999999,130.25064840000002,1,0,0,0,0,0,0,1,0
2315,5515,Berdiuzh'e,Tiumenskaia oblast',Uralskii,0,0,1,69.0,55.79,68.32,3112.5241,4667.6224,3811.5728,0,0,0,0,NA,5516,11374.41014,26440.382830000002,45161.455539999995,58400.79585,68867.45051,91604.26367999999,0.0,0.0,0.0,0.0,NA,74.22525912,87.21918828,103.6863157,114.87550790000002,120.45248629999999,124.09823929999999,130.5359513,1,0,0,0,0,0,0,1,0
2316,5518,Vagai,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.47,67.29,3188.8609,4527.9441,3799.8663,0,0,0,0,NA,5339,12004.55327,27759.78412,47373.171389999996,61714.13775,72936.99509,97492.34247,0.0,0.0,0.0,0.0,NA,73.66434681,88.22922479,104.6803926,115.9026939,121.6668192,125.3806754,131.9633252,1,0,0,0,0,0,0,1,0
2317,5521,Vikulovo,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.82,70.62,3228.5124,4987.1844,4012.6284,0,0,0,0,NA,6751,10612.6239,24435.54104,41370.73082,53507.15851,63270.01648,84790.11494,0.0,0.0,0.0,0.0,NA,77.74735257,85.92918287,102.0866522,113.00389299999999,118.53919640000001,122.2167135,128.7756116,1,0,0,0,0,0,0,1,0
2318,5524,Golyshmanovo,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.47,68.62,3188.8609,4708.7044,3874.9714,0,0,0,0,NA,12810,11365.2726,26259.161630000002,44595.9408,57721.3681,68150.44624,90946.41417999999,0.0,0.0,0.0,0.0,NA,89.45341207,87.20417788,103.5462996,114.6055489,120.19576059999999,123.8651689,130.3713122,1,0,0,0,0,0,0,1,0
2319,5526,Zavodoukovsk,Tiumenskaia oblast',Uralskii,0,1,1,69.0,56.5,66.54,3192.25,4427.5716,3759.51,0,0,0,17500,21500,25827,12713.736570000001,29386.1093,50250.95628,65207.77534,77184.83718999999,102782.2476,0.0,0.0,0.0,95.45204337,99.51674952,103.20885159999999,89.3107842,105.8486512,117.1759672,122.8846298,126.65157759999998,133.1800919,1,0,0,0,0,0,0,1,0
2320,5529,Isetskoe,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.47,65.32,3188.8609,4266.7024,3688.6204,0,0,0,0,NA,6954,13502.39214,31293.60227,53999.8279,70358.97712000001,83113.39361,110050.5949,0.0,0.0,0.0,0.0,NA,78.2706885,90.45193358,107.1466987,118.73885849999999,124.5760834,128.32270359999998,134.76181100000002,1,0,0,0,0,0,0,1,0
2321,5533,Kazanskoe,Tiumenskaia oblast',Uralskii,0,0,1,69.0,55.64,69.23,3095.8096,4792.7929,3851.9572,0,0,0,0,NA,5975,11118.64615,25825.47832,44012.96445,56829.81389,66992.93682999999,88900.67872000001,0.0,0.0,0.0,0.0,NA,75.60892688,86.79491416,103.2076545,114.32398590000001,119.85468300000001,123.48415520000002,129.8522936,1,0,0,0,0,0,0,1,0
2322,5535,Nizhniaia Tavda,Tiumenskaia oblast',Uralskii,0,0,1,69.0,57.67,66.15,3325.8289,4375.8225,3814.8705,0,0,0,0,NA,6941,12789.78623,29454.1992,50151.222330000004,65173.94481,77103.34262000001,102535.925,0.0,0.0,0.0,0.0,NA,78.23758312,89.42354221,105.89627890000001,117.1329602,122.87312469999999,126.62780149999999,133.1247172,1,0,0,0,0,0,0,1,0
2323,5537,Omutinskii,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.48,67.67,3189.9904,4579.2289,3822.0016,0,0,0,0,NA,10380,11769.95141,27214.65201,46369.76036,60233.97237999999,71159.84163,95060.80597999999,0.0,0.0,0.0,0.0,NA,85.51877449,87.85884798,104.2749525,115.44219170000001,121.1318554,124.8288659,131.3836801,1,0,0,0,0,0,0,1,0
2324,5540,Sladkovo,Tiumenskaia oblast',Uralskii,0,0,1,69.0,55.53,70.35,3083.5809,4949.1225,3906.5355,0,0,0,0,NA,3651,10835.135909999999,25142.57881,42866.66637,55364.21614,65291.642479999995,86711.4688,0.0,0.0,0.0,0.0,NA,67.28521226,86.31430921,102.66386920000001,113.7603519,119.2832851,122.913128,129.2846644,1,0,0,0,0,0,0,1,0
2325,5543,Bol'shoe Sorokino,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.63,69.82,3206.9569,4874.8324,3953.9066,0,0,0,0,NA,6167,10949.92231,25244.59873,42757.83483,55271.4459,65285.92115,87322.89216,0.0,0.0,0.0,0.0,NA,76.15996655,86.51023129,102.74594609999998,113.7061317,119.24665559999998,122.91118490000001,129.444501,1,0,0,0,0,0,0,1,0
2326,5547,Bogandinskii,Tiumenskaia oblast',Uralskii,0,0,0,69.0,56.9,65.88,3237.61,4340.1744,3748.572,0,0,0,0,NA,8829,13844.44595,31430.974660000003,54032.3116,71502.36202,85175.81985,114804.5108,0.0,0.0,0.0,0.0,NA,82.5517078,90.92841908,107.237398,118.75196480000001,124.93618799999999,128.8786402,135.745476,1,0,0,0,0,0,0,1,0
2327,5548,Borovskii,Tiumenskaia oblast',Uralskii,0,0,0,69.0,57.06,65.72,3255.8436,4319.1184,3749.9832,0,0,0,0,NA,15431,15584.75885,34222.04758,59295.12155,80691.61329,97355.58936,130570.3986,0.0,0.0,0.0,0.0,NA,93.00931583,93.20065667,109.0066584,120.78630530000001,127.6536149,131.9310773,138.7605738,1,0,0,0,0,0,0,1,0
2328,5549,Vinzili,Tiumenskaia oblast',Uralskii,0,0,0,69.0,56.96,65.78,3244.4416,4327.0084,3746.8288,0,0,0,0,NA,11571,14349.86535,32265.42785,55608.26907,74171.81181,88678.95072000001,119772.323,0.0,0.0,0.0,0.0,NA,87.53954967,91.61353258,107.78076609999998,119.3793814,125.7569239,129.7953867,136.7343854,1,0,0,0,0,0,0,1,0
2329,5551,Uvat,Tiumenskaia oblast',Uralskii,0,0,1,69.0,59.14,68.89,3497.5396,4745.8321,4074.1546,0,0,0,0,NA,4039,10627.565770000001,24393.428219999998,40794.45745,52707.84847,62519.286270000004,84078.79544,0.0,0.0,0.0,0.0,NA,68.95230418,85.95526902,102.05179890000001,112.70585759999999,118.21168359999999,121.952937,128.5844798,1,0,0,0,0,0,0,1,0
2330,5554,Uporovo,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.31,66.28,3170.8161,4393.0384,3732.2268,0,0,0,0,NA,5466,12734.02228,29490.443180000002,50651.63522,66393.1414,78513.11985,104055.04,0.0,0.0,0.0,0.0,NA,74.06844042,89.34092046,105.92159040000001,117.34796979999999,123.28435990000001,127.0359149,133.4643059,1,0,0,0,0,0,0,1,0
2331,5559,Iurginskoe,Tiumenskaia oblast',Uralskii,0,0,1,69.0,56.82,67.4,3228.5124,4542.76,3829.6679999999997,0,0,0,0,NA,4985,11970.72889,27609.20548,46983.989180000004,61126.88006,72284.60487000001,96617.19431,0.0,0.0,0.0,0.0,NA,72.49140892,88.17622583,104.56912340000001,115.72514380000001,121.4559824,125.1795439,131.7562377,1,0,0,0,0,0,0,1,0
2332,5564,Iarkovo,Tiumenskaia oblast',Uralskii,0,0,1,69.0,57.4,67.09,3294.76,4501.0681,3850.966,0,0,0,0,NA,5626,12145.779779999999,27928.6937,47392.27834,61581.11125,72868.96097999999,97250.74276000001,0.0,0.0,0.0,0.0,NA,74.56588441,88.44907890000002,104.80456120000001,115.91137659999998,121.61922050000001,125.35977720000001,131.9063252,1,0,0,0,0,0,0,1,0
2333,5567,Khanty-Mansiisk,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,61.0,69.01,3721.0,4762.3801,4209.61,0,7488,20677,24800,28300,34462,9903.364569,22626.146119999998,37486.426739999995,48487.16657,57803.3684,78572.23272,0.0,79.58525832,98.73954212,102.3860443,105.0751506,109.15260790000002,84.65158934,100.53795,110.91742509999999,116.4036956,120.22689009999998,127.0528811,1,0,0,0,0,0,0,1,0
2334,5569,Langepas,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,61.26,75.16,3752.7876,5649.0256,4604.3016,0,0,0,0,NA,37154,8517.991671,19628.77165,32669.76678,42907.323280000004,52947.90115,75229.04551,0.0,0.0,0.0,0.0,NA,110.7298821,81.90133929999999,97.70831637,108.03950520000001,113.78057520000002,118.310515,126.0745565,1,0,0,0,0,0,0,1,0
2335,5572,Megion,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,61.05,76.11,3727.1025,5792.7321,4646.5155,0,0,400,6400,23600,39783,8391.062735,19388.31604,32379.90469,42670.53387,54462.03577,79911.67154,0.0,0.0,35.89764742,76.80862971,101.38480109999999,112.1734108,81.62982383,97.4647931,107.85431659999999,113.66254769999999,118.9246771,127.43423290000001,1,0,0,0,0,0,0,1,0
2336,5573,Vysokii,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,0,0,69.0,61.17,75.97,3741.7689,5771.4409,4647.0849,0,0,0,0,NA,6788,8392.589888,19378.758130000002,32336.005339999996,42829.97082,54552.552520000005,79185.93003999999,0.0,0.0,0.0,0.0,NA,77.84376957,81.63311223,97.45505727,107.8261394,113.742084,118.96089909999999,127.2283364,1,0,0,0,0,0,0,1,0
2337,5574,Nefteiugansk,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,61.1,72.6,3733.21,5270.76,4435.86,0,0,600,16700,52400,93930,9053.675928,20782.84781,34551.76943,45267.919839999995,55328.436579999994,79437.47201,0.0,0.0,40.92070901,94.53991814,118.0843402,131.109487,83.00897502,98.84104357,109.2069735,114.9259875,119.2691645,127.2998942,1,0,0,0,0,0,0,1,0
2339,5576,Raduzhnyi,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,62.1,77.48,3856.41,6003.1504,4811.508,0,0,0,0,NA,43726,7986.035132999999,18446.55,30609.6242,39849.89548,48216.68972,67409.85231,0.0,0.0,0.0,0.0,NA,114.18414540000002,80.73830608,96.48411199,106.689682,112.20900209999999,116.28302040000001,123.6220754,1,0,0,0,0,0,0,1,0
2341,5579,Urai,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,60.13,74.81,3615.6169,5596.5361,4498.3253,0,0,0,17400,21500,37198,8800.497117,20323.11061,33978.41436,44210.61769,53556.97303,74460.05726,0.0,0.0,0.0,95.34009933,99.51674952,110.75479229999999,82.49295954,98.39675742,108.85752009999999,114.4198243,118.55946019999999,125.8439305,1,0,0,0,0,0,0,1,0
2343,5581,Niagan',Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,62.13,65.41,3860.1369,4278.4681,4063.9233,0,0,0,0,NA,54061,10424.79888,23713.11329,39047.588130000004,50260.6051,59614.88265,80331.96372,0.0,0.0,0.0,0.0,NA,118.76353390000001,85.59844474,101.4811135,111.7785257,117.18012379999999,120.90455049999998,127.55269390000001,1,0,0,0,0,0,0,1,0
2344,5583,Kogalym,Khanty-Mansiiskii avtonomnyi okrug,Uralskii,0,1,0,69.0,62.24,74.54,3873.8176,5556.2116,4639.3696,0,0,0,0,NA,44297,8429.129286,19352.86091,32016.50865,41749.45949,50607.72734,71191.03091,0.0,0.0,0.0,0.0,NA,114.46158759999999,81.71163385,97.42865628,107.62002009999999,113.19772150000001,117.32918149999999,124.83865790000002,1,0,0,0,0,0,0,1,0
