,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1125,2477,Volovo,Lipetskaia oblast',Tsentralny,0,0,1,29.0,52.02,37.89,2706.0804,1435.6521,1971.0378,0,0,0,0,0,4307,4072,NA,29126.475410000003,56970.4101,83152.16083,110798.8211,132214.4714,171667.6501,172458.2283,159905.7164,0.0,0.0,0.0,0.0,0.0,70.02337187,69.08750803,NA,105.6661229,119.9087918,128.333269,134.91917619999998,139.0555249,145.2824174,145.39320159999997,143.5764634,0,0,0,0,0,0,1,0,0
1126,2482,Dobrinka,Lipetskaia oblast',Tsentralny,0,0,1,42.0,52.17,40.47,2721.7089,1637.8209,2111.3199,0,0,0,0,0,9673,10153,NA,29796.50863,58937.841179999996,86493.75352,114923.455,136160.5654,176048.7855,175802.2824,162765.9519,0.0,0.0,0.0,0.0,0.0,84.21905021,85.11030243,NA,106.1342226,120.6534982,129.2275015,135.76960680000002,139.74999240000002,145.8905591,145.85671269999997,144.00164569999998,0,0,0,0,0,0,1,0,0
1127,2484,Dobroe,Lipetskaia oblast',Tsentralny,0,0,1,42.0,52.85,39.83,2793.1225,1586.4289,2105.0155,0,0,0,0,0,5547,5600,NA,32697.4316,65091.821229999994,95983.80454,128229.9185,152579.9383,195268.2669,195358.5442,181199.6352,0.0,0.0,0.0,0.0,0.0,74.32185687,74.48590786,NA,108.0571021,122.84517340000002,131.605287,138.3347681,142.4548217,148.4042821,148.4155439,146.5880368,0,0,0,0,0,0,1,0,0
1128,2487,Dolgorukovo,Lipetskaia oblast',Tsentralny,0,0,1,29.0,52.32,38.35,2737.3824,1470.7225,2006.4720000000002,0,0,0,0,0,5555,5649,NA,30862.45252,60569.63712000001,88436.1003,117663.0775,139839.7098,180026.1091,180529.1372,167081.2597,0.0,0.0,0.0,0.0,0.0,74.34670784,74.63636095,NA,106.85968020000001,121.25421159999999,129.7329096,136.31918100000001,140.3810782,146.4307442,146.49828200000002,144.6303417,0,0,0,0,0,0,1,0,0
1129,2491,Zadonsk,Lipetskaia oblast',Tsentralny,0,1,1,29.0,52.38,38.94,2743.6644,1516.3236,2039.6772,7560,6900,8100,9200,10300,11186,10473,9695,31132.16473,61993.24132000001,90989.9052,121715.3814,144857.3444,186163.2437,186638.237,173123.5548,79.75608913,78.13281241,80.99314828,83.30137626,85.37573675,86.9074825,85.6838252,84.26075223,107.03964979999999,121.76638390000002,130.3822301,137.1110005,141.2176841,147.2431591,147.3050082,145.4860738,0,0,0,0,0,0,1,0,0
1130,2493,Izmalkovo,Lipetskaia oblast',Tsentralny,0,0,1,29.0,52.68,37.98,2775.1824,1442.4804,2000.7864,0,0,0,0,0,4159,4108,NA,31704.29803,62418.97441,90890.87312,120362.035,142713.1303,182966.6341,183417.5263,169204.1978,0.0,0.0,0.0,0.0,0.0,69.43938798,69.23390822,NA,107.41679779999998,121.91747350000001,130.35736229999998,136.84927390000001,140.8634716,146.8231209,146.8827747,144.9341871,0,0,0,0,0,0,1,0,0
1131,2496,Krasnoe,Lipetskaia oblast',Tsentralny,0,0,1,42.0,52.86,38.8,2794.1796,1505.44,2050.968,0,0,0,0,0,4338,4057,NA,32818.65083,65052.22357,95116.75922,126208.3786,149680.77800000002,191125.5032,191436.4219,176838.3464,0.0,0.0,0.0,0.0,0.0,70.14345061,69.02617167,NA,108.1340485,122.83168459999999,131.3971699,137.9612246,141.99725619999998,147.88227369999998,147.9218096,145.99867869999997,0,0,0,0,0,0,1,0,0
1133,2501,Lev Tolstoi,Lipetskaia oblast',Tsentralny,0,0,1,35.0,53.21,39.45,2831.3041,1556.3025,2099.1345,0,0,0,0,0,9139,9035,NA,33554.19376,66894.69907,97662.35429,129085.856,152749.0311,194916.0541,194928.3553,179937.1741,0.0,0.0,0.0,0.0,0.0,83.17998608,82.97135242,NA,108.5955139,123.4515434,132.00335829999997,138.4913082,142.4812625,148.3602989,148.36183630000002,146.41878559999998,0,0,0,0,0,0,1,0,0
1134,2504,Stanovoe,Lipetskaia oblast',Tsentralny,0,0,1,42.0,52.76,38.34,2783.6176,1469.9556,2022.8184,0,0,0,0,0,4966,5258,NA,33063.26933,64757.564620000005,94491.31938,125119.1323,148076.16,188950.8937,189197.1309,174615.4005,0.0,0.0,0.0,0.0,0.0,72.42639696,73.40215915,NA,108.2885459,122.7310751,131.24596770000002,137.7576765,141.740502,147.60409180000002,147.6357382,145.69313480000002,0,0,0,0,0,0,1,0,0
1135,2507,Terbuny,Lipetskaia oblast',Tsentralny,0,0,1,29.0,52.15,38.29,2719.6225,1466.1241,1996.8235,0,0,0,0,0,6702,6998,NA,29986.623839999997,59091.067610000006,86214.38652999999,114891.9076,136771.775,176724.3282,177296.7088,164404.8921,0.0,0.0,0.0,0.0,0.0,77.61894157,78.38233163,NA,106.2653102,120.71054450000001,129.1539591,135.76320890000002,139.8559066,145.9830928,146.06124219999998,144.24220219999998,0,0,0,0,0,0,1,0,0
1137,2511,Khlevnoe,Lipetskaia oblast',Tsentralny,0,0,1,9.0,52.19,39.1,2723.7961,1528.81,2040.629,0,0,0,0,0,5898,6205,NA,31022.19083,61893.95259,90462.64214,121215.3196,144243.3059,185457.83,185772.27899999998,173188.5853,0.0,0.0,0.0,0.0,0.0,75.38352432,76.26722246,NA,106.96643870000001,121.7310114,130.24954440000002,137.014604,141.11674159999998,147.15103919999999,147.19214269999998,145.49513380000002,0,0,0,0,0,0,1,0,0
1138,2514,Chaplygin,Lipetskaia oblast',Tsentralny,0,1,1,35.0,53.23,39.97,2833.4329,1597.6009,2127.6031,9558,10129,10700,13700,13400,14343,13656,12656,32855.023519999995,65577.7325,95959.45871,126637.5991,149760.4172,192355.0842,192085.9717,177084.6216,83.99967719,85.0666412,86.08126582,90.7285037,90.30719879,91.60437211,90.66723214,89.22477536,108.15708670000001,123.0100919,131.59946670000002,138.04099209999998,142.0099334,148.038282,148.0042156,146.0323121,0,0,0,0,0,0,1,0,0
1146,2530,Bondari,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.95,42.07,2803.7025,1769.8849,2227.6065,0,0,0,0,0,4364,4068,NA,31186.288930000002,60238.63782999999,89009.66856,117052.0131,138178.4682,177629.3935,176765.5183,162957.3203,0.0,0.0,0.0,0.0,0.0,70.24358056,69.07117113,NA,107.07559520000001,121.13356029999998,129.8802186,136.1976216,140.0980303,146.1065587,145.9887244,144.02984809999998,0,0,0,0,0,0,1,0,1
1149,2538,Znamenka,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.41,41.43,2746.8081,1716.4449,2171.3463,0,0,0,0,0,9540,9210,6169,31099.589780000002,60484.525129999995,89265.96142,117860.5056,139195.7204,178761.5937,177837.65300000002,164023.012,0.0,0.0,0.0,0.0,0.0,83.96512792,83.32120788,76.16562616,107.0179886,121.22324509999999,129.94576229999998,136.3583322,140.27172040000002,146.2601996,146.13488710000001,144.1863486,0,0,0,0,0,0,1,0,1
1150,2540,Inzhavino,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.32,42.51,2737.3824,1807.1001,2224.1232,0,0,0,0,0,12627,10588,9591,29344.723169999997,56237.0061,83450.68049,110218.925,130181.1551,167899.9555,167114.1294,153883.3103,0.0,0.0,0.0,0.0,0.0,89.18144228,85.88612185,84.06286724,105.81965359999998,119.6251939,128.4144752,134.79729890000002,138.690245,144.74793459999998,144.6350731,142.6579385,0,0,0,0,0,0,1,0,1
1151,2544,Mordovo,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.09,40.77,2713.3681,1662.1929,2123.7093,0,0,0,0,0,8445,7327,6525,29298.52409,57813.977739999995,84894.90284,112535.5696,133182.7372,172843.4629,172453.7068,158919.5265,0.0,0.0,0.0,0.0,0.0,81.74564508,79.19792199,77.14804937,105.7872402,120.23091480000001,128.8036446,135.28073380000004,139.2276676,145.447016,145.39256930000002,143.4282462,0,0,0,0,0,0,1,0,1
1153,2548,Muchkapskii,Tambovskaia oblast',Tsentralny,0,0,1,42.0,51.85,42.47,2688.4225,1803.7009,2202.0695,0,0,0,0,0,8604,8050,7095,27756.16473,54276.51337000001,80086.60218,106082.4157,125289.1839,162132.6489,161637.7037,148886.3741,0.0,0.0,0.0,0.0,0.0,82.08328273,80.88173587,78.62627091,104.6777245,118.85026529999999,127.48360659999999,133.91052620000002,137.78956069999998,143.9080971,143.83475249999998,141.8704608,0,0,0,0,0,0,1,0,1
1154,2550,Dmitrievka,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.88,40.79,2796.2944,1663.8241,2156.9752,0,0,0,0,0,9518,9287,8338,33610.3234,64896.351839999996,94682.69566,124580.5536,146989.499,188435.3559,186993.49300000002,172869.5292,0.0,0.0,0.0,0.0,0.0,83.92282208,83.47327234,81.51523259,108.63035190000001,122.7785149,131.2923303,137.6564324,141.5651745,147.5377122,147.3511719,145.4506533,0,0,0,0,0,0,1,0,1
1155,2552,Pervomaiskii,Tambovskaia oblast',Tsentralny,0,0,1,42.0,53.25,40.29,2835.5625,1623.2841,2145.4425,0,0,0,0,0,13767,13748,12662,33279.34197,65663.71241000001,95838.94694,126243.9752,149023.8095,190867.3617,190309.56399999998,175439.8263,0.0,0.0,0.0,0.0,0.0,90.82146614,90.79514487,89.23372974,108.4241572,123.0391577,131.5706365,137.9678494,141.89244119999998,147.8494039,147.77823869999997,145.80686609999998,0,0,0,0,0,0,1,0,1
1156,2554,Petrovskoe,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.64,40.28,2770.9696,1622.4784,2120.3392,0,0,0,0,0,5828,5993,NA,32246.91422,63535.15204,93189.80746,123739.4461,146644.7801,188243.0483,187727.9366,173996.6949,0.0,0.0,0.0,0.0,0.0,75.17634195,75.6612475,NA,107.7688491,122.30919159999999,130.928372,137.4975139,141.5093077,147.51290830000002,147.4463544,145.6074591,0,0,0,0,0,0,1,0,1
1158,2561,Rzhaksa,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.13,42.03,2717.5369,1766.5209,2191.0239,0,0,0,0,0,6164,5864,5196,28938.587369999997,56396.423570000006,83065.01048,110154.9153,130180.2244,168171.0855,167387.223,154160.2946,0.0,0.0,0.0,0.0,0.0,76.15147407,75.2831662,73.19905072,105.5331152,119.6871232,128.30951140000002,134.78381000000002,138.6900767,144.78676230000002,144.6743502,142.7009004,0,0,0,0,0,0,1,0,1
1160,2566,Sosnovka,Tambovskaia oblast',Tsentralny,0,0,1,42.0,53.24,41.36,2834.4976,1710.6496,2202.0064,0,0,0,0,0,11814,10791,9189,32066.31382,62841.91077,92322.95811,121213.0796,143042.791,183399.0178,182669.1713,168320.2097,0.0,0.0,0.0,0.0,0.0,87.92888944,86.23848294,83.2795393,107.65227320000001,122.06664540000001,130.71458940000002,137.01417130000002,140.9182455,146.88032859999998,146.7836923,144.80809340000002,0,0,0,0,0,0,1,0,1
1161,2568,Staroiur'evo,Tambovskaia oblast',Tsentralny,0,0,1,42.0,53.31,40.7,2841.9561,1656.49,2169.717,0,0,0,0,0,7722,6886,NA,32673.575289999997,64558.05636,94475.05546,124225.6549,146620.4205,188243.7058,187657.6723,173141.1478,0.0,0.0,0.0,0.0,0.0,80.13523666,78.09691057,NA,108.0419285,122.6627175,131.2420236,137.589498,141.50535530000002,147.51299319999998,147.4372631,145.4885251,0,0,0,0,0,0,1,0,1
1162,2571,Novaia Liada,Tambovskaia oblast',Tsentralny,0,0,0,42.0,52.71,41.68,2778.3441,1737.2224,2196.9528,0,0,0,0,0,4820,4997,5205,34719.01852,65608.33692,96982.15464,127695.8936,150547.2043,191557.799,190068.4642,175611.8204,0.0,0.0,0.0,0.0,0.0,71.91937563,72.53235652,73.22866657,109.30792199999999,123.0204418,131.8428061,138.23661669999998,142.13484619999997,147.93722780000002,147.74741930000002,145.83053130000002,0,0,0,0,0,0,1,0,1
1163,2573,Tokarevka,Tambovskaia oblast',Tsentralny,0,0,1,42.0,51.99,41.17,2702.9601,1694.9689,2140.4283,0,0,0,0,0,8111,7441,NA,28897.897039999996,56701.27017999999,83319.10633,110204.4055,130264.7359,168800.86899999998,168367.6127,155304.5931,0.0,0.0,0.0,0.0,0.0,81.01757695,79.47295526,NA,105.5042074,119.8051062,128.3787158,134.7942398,138.7053627,144.87673069999997,144.8148705,142.8776415,0,0,0,0,0,0,1,0,1
1164,2576,Umet,Tambovskaia oblast',Tsentralny,0,0,1,42.0,52.56,42.98,2762.5536,1847.2804,2259.0288,0,0,0,0,0,5276,5000,NA,29514.93525,56077.86306,83464.32972000001,110058.756,129946.9032,168068.8667,167271.9831,154096.3193,0.0,0.0,0.0,0.0,0.0,73.46072988,72.54257986,NA,105.93867890000001,119.5632119,128.4181819,134.76353269999998,138.64782749999998,144.7721306,144.6577833,142.69098369999998,0,0,0,0,0,0,1,0,1
1166,2582,Gorodovikovsk,Kalmytskaia ASSR,Yuzhny,0,1,1,2.0,46.09,41.93,2124.2881,1758.1249,1932.5537,0,4000,4600,7800,11900,11902,10940,9565,20100.803809999998,38911.427910000006,57463.30382000001,76693.15288,90990.47355,121867.1941,124842.82699999999,113535.4319,0.0,68.79125943,71.12917781,80.31527544,88.06496786,88.068122,86.49336805,84.01309736,98.17867117,111.7046755,120.0975293,126.5077794,130.38237279999998,137.1401937,137.7057855,135.48657930000002,0,1,0,0,0,0,0,0,0
1167,2584,Iki-Burul,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,45.82,44.68,2099.4724,1996.3024,2047.2376,0,0,0,0,0,4274,3810,NA,17250.1624,34486.73908,51330.04262,69006.02777,82031.94261,109011.4884,111455.6651,102054.1041,0.0,0.0,0.0,0.0,0.0,69.89470698,67.98636503,NA,95.17127942,109.167603,117.636399,124.14303059999999,128.0261472,134.54163909999997,135.0565235,133.016049,0,1,0,0,0,0,0,0,0
1169,2590,Malye Derbety,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,47.95,44.68,2299.2025,1996.3024,2142.406,0,0,0,0,0,6637,5980,NA,20218.4041,41430.6351,61830.87066,82747.15504,97995.64536000001,128000.0011,129694.29800000001,119276.6457,0.0,0.0,0.0,0.0,0.0,77.44731004,75.62347436,NA,98.29430742,113.03465800000001,121.70851110000001,128.2226694,132.081655,138.29255619999998,138.6020081,136.637416,0,1,0,0,0,0,0,0,0
1170,2592,Bol'shoi Tsaryn,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,47.64,45.4,2269.5696,2061.16,2162.856,0,0,0,0,0,5772,5070,NA,18868.85048,38063.71548,57033.11381,76308.96764,90411.00507999999,118554.9466,119975.1044,110172.1289,0.0,0.0,0.0,0.0,0.0,75.00900489,72.77960061,NA,96.92929645,111.2395625,119.93288429999998,126.3948348,130.236512,136.495569,136.77394980000003,134.7874382,0,1,0,0,0,0,0,0,0
1171,2595,Sovetskoe,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,47.32,44.52,2239.1824,1982.0304,2106.6864,0,0,0,0,0,4940,3938,NA,18851.97976,38060.18295,56777.2433,75837.19251000001,89953.286,118504.1867,120188.1434,110100.4351,0.0,0.0,0.0,0.0,0.0,72.33707659,68.53237444,NA,96.91168399,111.2376048,119.8344199,126.2554291,130.1206932,136.48556269999997,136.8154497,134.7723237,0,1,0,0,0,0,0,0,0
1172,2597,Priiutnoe,Kalmytskaia ASSR,Yuzhny,0,0,1,12.0,46.1,43.52,2125.21,1893.9904,2006.2720000000002,0,0,0,0,0,6860,5785,NA,18337.92409,36545.321019999996,54194.05812,72675.34491,86427.51568,115406.0801,118066.3269,107540.2782,0.0,0.0,0.0,0.0,0.0,78.03006364,75.04797858,NA,96.36812014,110.38251709999999,118.81711899999999,125.30020630000001,129.21008419999998,135.8672856,136.39908390000002,134.2266079,0,1,0,0,0,0,0,0,0
1173,2600,Sadovoe,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,47.78,44.52,2282.9284,1982.0304,2127.1656,0,0,0,0,0,7342,6505,NA,19802.27026,40353.12758,60197.32787000001,80446.43702,95316.30991,124921.8648,126567.0663,116185.7995,0.0,0.0,0.0,0.0,0.0,79.23432671,77.09413153,NA,97.88236859999999,112.47502209999999,121.1184603,127.5848608,131.4452211,137.72063980000001,138.0279011,136.0243073,0,1,0,0,0,0,0,0,0
1174,2603,Troitskoe,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,46.42,44.26,2154.8164,1958.9476,2054.5492,0,0,0,0,0,8717,10298,NA,17958.0607,37106.678889999996,55067.2629,75022.47673,89879.16171,118987.2815,122088.5854,112573.3887,0.0,0.0,0.0,0.0,0.0,82.31988102,85.37214813,NA,95.95758709,110.7030619,119.1658388,126.0128165,130.1018866,136.58063719999998,137.1827071,135.28855019999997,0,1,0,0,0,0,0,0,0
1175,2606,Komsomol's-kii,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,45.33,46.05,2054.8089,2120.6025,2087.4465,0,0,0,0,0,4050,3983,NA,16058.96299,32119.46153,47963.20627,64523.26647,76547.07363,101354.9144,103432.3349,95280.88513,0.0,0.0,0.0,0.0,0.0,68.99747975,68.72062791,NA,93.78029012,107.686641,116.16936799999999,122.6507777,126.4648952,132.85751979999998,133.3256553,131.4366976,0,1,0,0,0,0,0,0,0
1176,2608,Tsagan Aman,Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,47.58,46.71,2263.8564,2181.8241,2222.4618,0,0,0,0,0,6545,5926,NA,17961.53378,35700.000439999996,53868.6264,72019.54929,85282.57322,111961.7761,112989.2022,103731.6783,0.0,0.0,0.0,0.0,0.0,77.20182096,75.46578856,NA,95.96137576,109.89131780000001,118.6858491,125.09735479999999,128.9070807,135.1618486,135.3743312,133.39240149999998,0,1,0,0,0,0,0,0,0
1177,2610,Iashalta,Kalmytskaia ASSR,Yuzhny,0,0,1,12.0,46.34,42.28,2147.3956,1787.5984,1959.2552,0,0,0,0,0,4996,4851,NA,19775.79295,38794.99416,57261.42392000001,76381.75692999999,90751.26827,121019.2363,123603.7057,112514.8838,0.0,0.0,0.0,0.0,0.0,72.52894754,72.02815308,NA,97.85589565,111.6413387,120.0204045,126.41627340000002,130.3222643,136.97670580000002,137.4717747,135.2764575,0,1,0,0,0,0,0,0,0
1178,2612,Iashkul',Kalmytskaia ASSR,Yuzhny,0,0,1,2.0,46.17,45.34,2131.6689,2055.7156,2093.3478,0,0,0,0,0,6662,7399,NA,17102.3766,34218.040160000004,51067.57095,68485.04621,81299.49416,107511.5886,109449.08099999999,100499.2196,0.0,0.0,0.0,0.0,0.0,77.51349776,79.37206521,NA,95.00347711,109.004213,117.5252202,123.9742108,127.8232634,134.22042549999998,134.6345915,132.66214109999999,0,1,0,0,0,0,0,0,0
1191,2642,Aktiubinskii,Tatarskaia ASSR,Privolzhskii,0,0,0,36.0,54.81,52.81,3004.1361,2788.8961,2894.5161,0,0,0,0,0,8370,9945,9236,20592.456869999998,44377.707930000004,76202.07867999999,101569.9332,123319.0877,163166.5953,163843.2852,150477.9651,0.0,0.0,0.0,0.0,0.0,81.58441529999999,84.7288068,83.3726805,98.65813429,114.50054080000001,126.3633189,132.9063777,137.417721,144.0606547,144.1600206,142.1238776,0,0,0,1,0,0,0,0,0
1192,2644,Aksubaevo,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,54.85,50.8,3008.5225,2580.64,2786.38,0,0,0,0,0,7601,9519,10008,22360.50261,47508.182239999995,77355.26233,103377.3103,125033.7477,164053.5445,164063.5,150954.1844,0.0,0.0,0.0,0.0,0.0,79.85272325,83.92474696,84.84510106,100.3012546,115.96397859999999,126.7012254,133.3133669,137.74165219999998,144.1908186,144.192276,142.199225,0,0,0,1,0,0,0,0,0
1193,2646,Aktanysh,Tatarskaia ASSR,Privolzhskii,0,0,1,45.0,55.71,54.09,3103.6041,2925.7281,3013.3539,0,0,0,0,0,6814,8148,NA,19691.89877,43550.9482,72440.15557,96200.44565,116702.4712,155586.644,155012.3302,142481.439,0.0,0.0,0.0,0.0,0.0,77.91124367,81.09953055,NA,97.77180438,114.09843190000001,125.2276497,131.65701940000002,136.1278259,142.921022,142.8326142,140.8249062,0,0,0,1,0,0,0,0,0
1194,2649,Alekseevskoe,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,55.3,50.11,3058.09,2511.0121,2771.083,0,0,0,0,0,8146,9720,11224,23915.46439,50887.876789999995,81638.3883,108657.7308,130766.7116,170903.1013,170722.5891,158181.0389,0.0,0.0,0.0,0.0,0.0,81.09510909,84.30803864,86.9707251,101.6523816,117.44880520000001,127.91734129999999,134.46624509999998,138.795971,145.1748349,145.14937,143.31670380000003,0,0,0,1,0,0,0,0,0
1195,2651,Bazarnye Mataki,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,54.9,49.93,3014.01,2493.0049,2741.157,0,0,0,0,0,4257,5329,NA,23638.607030000003,49926.26848,80302.25752,107384.2534,129361.1637,169147.3861,169009.52300000002,156164.5312,0.0,0.0,0.0,0.0,0.0,69.82808337,73.63216886,NA,101.41772040000001,117.03567040000001,127.54433970000001,134.1929676,138.54145669999997,144.9261015,144.90647030000002,143.00967859999997,0,0,0,1,0,0,0,0,0
1198,2659,Arsk,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,56.09,49.86,3146.0881,2486.0196,2796.6474,2627,0,0,0,0,13938,17211,18114,24269.69148,52661.51624,83830.79265,111242.5394,133219.87300000002,173408.478,173007.4208,160998.0208,61.99354215,0.0,0.0,0.0,0.0,91.05690541,95.12693879,96.12705154,101.9490775,118.1925612,128.5174945,135.0120398,139.23424690000002,145.5257459,145.4698864,143.7396542,0,0,0,1,0,0,0,0,0
1200,2662,Urussu,Tatarskaia ASSR,Privolzhskii,0,0,0,36.0,54.6,53.45,2981.16,2856.9025,2918.37,0,0,0,0,0,10663,11258,10681,19990.58777,43520.33228,73930.53992000001,98077.80389,118163.4426,157823.3933,158294.2422,143716.668,0.0,0.0,0.0,0.0,0.0,86.01700102,87.02714876,86.04828979,98.06974234,114.08340890000001,125.6838591,132.1009183,136.4182899,143.2625128,143.3338332,141.029853,0,0,0,1,0,0,0,0,0
1201,2664,Baltasi,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,56.34,50.21,3174.1956,2521.0441,2828.8314,0,0,0,0,0,5064,6996,7711,22792.78083,49389.28834,78851.405,104336.2239,125255.4107,164678.0875,164002.4632,151969.00400000002,0.0,0.0,0.0,0.0,0.0,72.75939811,78.37727047,80.10971672,100.6851523,116.80181509999998,127.1328504,133.5266656,137.7832315,144.28208669999998,144.18333969999998,142.35906619999997,0,0,0,1,0,0,0,0,0
1202,2667,Karabash,Tatarskaia ASSR,Privolzhskii,0,0,0,36.0,54.7,52.58,2992.09,2764.6564,2876.1259999999997,0,0,0,0,0,4272,5139,5004,20934.530580000002,44780.97704,78663.09019,104561.0282,126542.50099999999,166688.6066,167531.812,153981.715,0.0,0.0,0.0,0.0,0.0,69.88688103,73.01042477,72.55620256,98.98569029999999,114.69421940000001,127.0789357,133.5764115,138.02334019999998,144.5737557,144.6951217,142.67320969999997,0,0,0,1,0,0,0,0,0
1208,2683,Nizhnie Viazovye,Tatarskaia ASSR,Privolzhskii,0,0,0,14.0,55.81,48.52,3114.7561,2354.1904,2707.9012,0,0,0,0,0,6011,8275,8048,27943.132380000003,68427.26795,111540.5251,147842.6293,174147.2005,220966.4363,222249.1191,209236.867,0.0,0.0,0.0,0.0,0.0,75.71342923,81.37833636,80.87726659,104.8151439,123.9554163,135.0742139,141.7029226,145.62832619999998,151.4318792,151.5743666,150.092446,0,0,0,1,0,0,0,0,0
1209,2685,Kamskoe Ust'e,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,55.2,49.26,3047.04,2426.5476,2719.152,0,0,0,0,0,4367,4451,4482,25253.89329,53475.11232,85018.45916,113442.8666,135984.1041,177211.5319,177038.0003,164347.2632,0.0,0.0,0.0,0.0,0.0,70.25510019,70.57485314,70.69151542,102.7534089,118.5261514,128.8366579,135.46759219999998,139.7193331,146.0496273,146.0259484,144.233781,0,0,0,1,0,0,0,0,0
1211,2688,Kuibyshev,Tatarskaia ASSR,Privolzhskii,0,1,1,14.0,54.97,49.03,3021.7009,2403.9409,2695.1791,3500,6200,7000,7200,8400,8397,8655,8650,25135.33156,52780.94391,83812.36322999999,112162.4853,134717.7754,175905.7681,175771.9541,162743.7712,66.59405807,76.25314312,78.38739151,78.88701615,81.64906079,81.64260549,82.19040623,82.1799288,102.6580272,118.24182069999999,128.5125096,135.2034971,139.49824030000002,145.87092719999998,145.85254540000003,143.99837490000002,0,0,0,1,0,0,0,0,0
1212,2690,Kukmor,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,56.19,50.88,3157.3161,2588.7744,2858.9472,2343,0,0,0,0,14731,16764,16917,21982.22652,48685.462360000005,78855.05688999999,104372.9785,126188.8205,166245.5026,165421.5818,152907.0488,60.20498971,0.0,0.0,0.0,0.0,92.11602565,94.61431518,94.79114302,99.95979445,116.4917793,127.1338947,133.5348056,137.957584,144.5097521,144.390325,142.50594740000003,0,0,0,1,0,0,0,0,0
1214,2693,Laishevo,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,55.4,49.55,3069.16,2455.2025,2745.07,3763,0,0,0,0,7067,7730,7735,25357.67122,54388.381929999996,86589.28302999999,115368.7661,138151.7623,179213.3472,179069.2627,166715.9141,67.7818245,0.0,0.0,0.0,0.0,78.55616074,80.15377634,80.16535498,102.8365665,118.89516259999999,129.2525997,135.859747,140.09345459999997,146.3212541,146.30179640000003,144.5776949,0,0,0,1,0,0,0,0,0
1217,2698,Mamadysh,Tatarskaia ASSR,Privolzhskii,0,1,1,14.0,55.72,51.41,3104.7184,2642.9881,2864.5652,3848,7700,9000,9700,10300,11835,13509,14432,21726.97609,47119.05403,76524.07642,102938.8622,128519.4733,170813.7776,171734.6955,159690.1663,68.15012358,80.08416443,82.90065818,84.27021819,85.37573675,87.96219935,90.46124023,91.72282194,99.72638552,115.7869128,126.4581372,133.2152368,138.38783069999997,145.162237,145.2918307,143.5441395,0,0,0,1,0,0,0,0,0
1219,2702,Menzelinsk,Tatarskaia ASSR,Privolzhskii,0,1,1,45.0,55.73,53.09,3105.8329,2818.5481,2958.7057,7524,10900,11800,15900,16700,15223,16730,16474,20233.39098,44579.75428,73588.15157,98011.06035,123058.5096,164707.0472,164578.5593,152169.6146,79.67085518,86.42524819,87.90665343,93.58771527,94.53991814,92.74773832,94.57482354,94.27514098,98.30900053,114.5977764,125.5797994,132.0852704,137.3681327,144.2863111,144.2675634,142.3905479,0,0,0,1,0,0,0,0,0
1220,2704,Musliumovo,Tatarskaia ASSR,Privolzhskii,0,0,1,45.0,55.3,53.2,3058.09,2830.24,2941.96,0,0,0,0,0,6206,7392,NA,20155.02507,43952.97792,73269.73288,97401.8525,119772.9661,159335.0293,159350.9743,146714.73,0.0,0.0,0.0,0.0,0.0,76.27003712,79.35520079999999,NA,98.23206224,114.29482229999999,125.48262820000001,131.94199129999998,136.7345109,143.4907958,143.49319309999998,141.5206539,0,0,0,1,0,0,0,0,0
