,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1497,3367,Khunzakh,Dagestanskaia ASSR,Yuzhny,0,0,1,53.0,42.54,46.71,1809.6516,2181.8241,1987.0434,0,0,0,0,0,2901,3694,13611.478430000001,28175.401639999996,42192.53047,57038.71118,67928.8161,91507.68344,95889.95942,0.0,0.0,0.0,0.0,0.0,63.5657118,67.47743788,90.60505416,104.98470859999999,113.42246770000001,119.9350338,123.79267390000001,130.511848,131.5828443,0,1,0,0,0,0,0,1,0
1498,3370,Agvali,Dagestanskaia ASSR,Yuzhny,0,0,1,53.0,42.54,46.13,1809.6516,2127.9769,1962.3702,0,0,0,0,0,2101,2016,13877.20341,28565.954210000004,42682.64478,57765.90077000001,68571.74354,92067.58735,95714.10906,0.0,0.0,0.0,0.0,0.0,58.52508115,57.89491225,90.97349609,105.2670024,113.66859869999999,120.21267140000002,124.00238529999999,130.6512604,131.54073640000001,0,1,0,0,0,0,0,1,0
1499,3373,Bezhta,Dagestanskaia ASSR,Yuzhny,0,0,1,53.0,42.14,46.13,1775.7796,2127.9769,1943.9182,0,0,0,0,0,3117,3731,12993.218859999999,26638.03199,39906.55313,53748.32215,63839.96596,85325.89482999999,88341.60342,0.0,0.0,0.0,0.0,0.0,64.71601198,67.6412747,89.72224840000001,103.8380412,112.23910409999999,118.63713940000001,122.41507659999998,128.9186129,129.7085565,0,1,0,0,0,0,0,1,0
1500,3376,Tsurib,Dagestanskaia ASSR,Yuzhny,0,0,1,53.0,42.24,46.85,1784.2176,2194.9225,1978.944,0,0,0,0,0,1911,1789,12905.1613,26614.005869999997,39956.50462,53808.94665,64053.51919,86335.08368,90140.96855,0.0,0.0,0.0,0.0,0.0,57.08379632,56.09129336,89.59346797,103.81965179999999,112.2656111,118.66169790000001,122.4889863,129.1857588,130.1682483,0,1,0,0,0,0,0,1,0
1513,3416,Buron,Severo-Osetinskaia ASSR,Yuzhny,0,0,0,59.0,42.79,44.01,1830.9841,1936.8801,1883.1879,0,0,0,0,0,404,487,15566.79156,31554.295489999997,46820.67308,63547.69956,75515.90654,100399.5754,104582.6273,0.0,0.0,0.0,0.0,0.0,36.01698054,38.29461286,93.17838531,107.3185152,115.6502392,122.3135594,126.1600389,132.639291,133.5811859,0,1,0,0,0,0,0,1,0
1514,3417,Verkhnii Zgid,Severo-Osetinskaia ASSR,Yuzhny,0,0,0,59.0,42.86,43.95,1836.9796,1931.6025,1883.6970000000001,0,0,0,0,0,682,204,15729.3748,31948.528469999997,47412.15866,64403.19033,76570.38475,102054.5138,106367.0056,0.0,0.0,0.0,0.0,0.0,42.57601204,28.28240027,93.37908181,107.57592379999998,115.9204074,122.609523,126.4717436,133.0161416,133.97253909999998,0,1,0,0,0,0,0,1,0
1515,3418,Verkhnii Fiagdon,Severo-Osetinskaia ASSR,Yuzhny,0,0,0,59.0,42.83,44.31,1834.4089,1963.3761,1897.7973,0,0,0,0,0,2049,1083,16464.19516,33310.80287,49127.747989999996,66822.76252,79253.39762,104261.8069,109453.519,0.0,0.0,0.0,0.0,0.0,58.14225902,48.82501995,94.26358023,108.44383629999999,116.6870773,123.4276351,127.2475497,133.5101767,134.63553249999998,0,1,0,0,0,0,0,1,0
1516,3419,Mizur,Severo-Osetinskaia ASSR,Yuzhny,0,0,0,59.0,42.86,44.04,1836.9796,1939.5216,1887.5544,0,0,0,0,0,4005,2883,15892.86956,32319.11267,47881.33643,65048.10572000001,77275.67822999999,102363.8654,106948.84599999999,0.0,0.0,0.0,0.0,0.0,68.81198317,63.46650361,93.57903674,107.8152875,116.13254429999999,122.8302815,126.67805359999998,133.08596509999998,134.0988532,0,1,0,0,0,0,0,1,0
1517,3420,Sadon,Severo-Osetinskaia ASSR,Yuzhny,0,0,0,59.0,42.86,43.99,1836.9796,1935.1201,1885.4114,0,0,0,0,0,1264,741,15796.857469999999,32104.80737,47609.691569999995,64674.339660000005,76866.1216,102667.8268,106939.8079,0.0,0.0,0.0,0.0,0.0,51.00868643,43.66567226,93.46183825,107.67717009999998,116.00995220000001,122.702583,126.55846140000001,133.1543846,134.0968959,0,1,0,0,0,0,0,1,0
1518,3421,Kholst,Severo-Osetinskaia ASSR,Yuzhny,0,0,0,59.0,42.82,44.15,1833.5524,1949.2225,1890.503,0,0,0,0,0,275,44,15957.03584,32386.63205,47921.573710000004,65096.34689,77277.51367,102394.8821,107026.7404,0.0,0.0,0.0,0.0,0.0,31.54811756,14.32009119,93.6570088,107.85863159999998,116.15064950000001,122.8467146,126.67858829999999,133.0929552,134.115716,0,1,0,0,0,0,0,1,0
1530,3451,Vedeno,Checheno-Ingushskaia ASSR,Yuzhny,0,0,1,59.0,42.96,46.12,1845.5616,2127.0544,1981.3152,0,0,0,0,0,2504,1469,15140.97855,31464.27224,46854.49735,63959.717670000005,75725.10272000001,101396.6617,104720.7789,0.0,0.0,0.0,0.0,0.0,61.24071547,53.17818149,92.64370807,107.25932859999999,115.665772,122.4565497,126.22219140000001,132.8670133,133.61170249999998,0,1,0,0,0,0,0,1,0
1592,3612,Achuevo,Krasnodarskii krai,Yuzhny,0,0,0,56.0,45.71,37.78,2089.4041,1427.3284,1726.9238,0,0,0,0,0,495,479,19903.243619999997,37071.35571,53991.75607999999,71639.66892000001,84839.04379,112291.9949,115098.8123,0.0,0.0,0.0,0.0,0.0,38.49653703,38.08988826,97.98303412,110.6830216,118.73560060000001,124.979079,128.788705,135.230335,135.8051408,0,1,0,0,0,0,0,0,0
1608,3657,Tliustenkhabl',Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.98,39.1,2023.2004,1528.81,1758.7179999999998,0,0,0,0,0,3869,4961,33572.39469,51626.21148,78555.88046,107947.0532,129705.5136,173225.63100000002,180287.5468,0.0,0.0,0.0,0.0,0.0,68.24001294,72.40925207,108.60681650000001,117.76123329999999,127.0481889,134.31410280000003,138.60404419999998,145.5002935,146.4658671,0,1,0,0,0,0,0,0,0
1609,3659,Shovgenovskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,45.02,30.24,2026.8004,914.4576,1361.4048,0,0,0,0,0,4101,3828,11403.423929999999,22919.39024,33578.01925,44097.40437,52248.104810000004,68005.17276,68354.40582,0.0,0.0,0.0,0.0,0.0,69.20553015,68.06411293,87.26677847,100.7963505,108.6103081,114.3649769,118.0212574,123.8176744,123.9316946,0,1,0,0,0,0,0,0,0
1649,3764,Adyge-Khabl',Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.33,41.95,1965.1489,1759.8025,1859.6435,0,0,0,0,0,3775,3650,20693.7993,38554.79677,57507.797739999995,78906.96105,94613.05115,127477.33,131949.747,0.0,0.0,0.0,0.0,0.0,67.83426008,67.28071829,98.75568276,111.51013209999999,120.1144943,127.14873370000001,131.2754682,138.1963373,139.0082601,0,1,0,0,0,0,0,1,0
1651,3771,Novyi Karachai,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.82,41.9,1920.1924,1755.61,1836.058,0,0,0,0,0,2138,2163,17975.523380000002,35357.851819999996,52516.93877,71923.01096,85593.11159,116957.0919,120583.8572,0.0,0.0,0.0,0.0,0.0,58.79248988,58.97090246,95.97662993,109.68950520000001,118.13279240000001,125.06735149999999,128.9896281,136.1786869,136.8923564,0,1,0,0,0,0,0,1,0
1653,3776,Udarnyi,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.35,42.52,1966.9225,1807.9504,1885.7620000000002,0,0,0,0,0,1221,1137,20230.98948,37875.200280000005,56582.88837000001,76783.58098,91673.28641,123305.3762,127979.2652,0.0,0.0,0.0,0.0,0.0,50.51549687,49.50738563,98.30664676,111.1348568,119.7593582,126.53428899999999,130.5531629,137.415114,138.28874580000002,0,1,0,0,0,0,0,1,0
1654,3777,Kavkazskii,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.27,42.24,1959.8329,1784.2176,1869.9648,0,0,0,0,0,3771,3039,20582.80833,38434.78745,57382.31096,78422.08903999999,94008.14946,125880.3973,130511.0623,0.0,0.0,0.0,0.0,0.0,67.81679785,64.30891255,98.64882447,111.44430020000001,120.066617,127.00976499999999,131.128533,137.9001042,138.7498653,0,1,0,0,0,0,0,1,0
1694,3901,Miliutinskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.63,31.68,2364.8769,1003.6224,1540.5984,0,0,0,0,0,2758,2747,15150.85457,30287.40715,43885.92961,57601.9249,68306.78914,88572.2973,88983.0238,0.0,0.0,0.0,0.0,0.0,62.76222028,62.69891564,92.65626083,106.47118020000002,114.2621828,120.1503446,123.91617959999999,129.7679677,129.8733947,0,1,0,0,0,0,0,0,0
1710,3940,Uglegorskii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,48.24,41.24,2327.0976,1700.7376,1989.4176,0,0,0,0,0,3019,2489,22716.31895,45519.1599,67205.37325,88022.3592,103889.86,139892.5997,141207.9542,0.0,0.0,0.0,0.0,0.0,64.20305568,61.14671189999999,100.6177279,115.0446865,123.5545288,129.6261068,133.4276012,140.3900391,140.61190159999998,0,1,0,0,0,0,0,0,0
1732,4000,Aksenovo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.91,54.63,2906.2881,2984.4369,2945.1033,0,0,0,0,0,1224,1134,19217.42136,41291.22006,69988.43303,92275.42908999999,110254.7127,145626.0316,145211.4009,0.0,0.0,0.0,0.0,0.0,50.55038598,49.47021346,97.29006264,112.96299640000001,124.45823840000001,130.7028149,134.8048374,141.3434986,141.2757099,0,0,0,1,0,0,0,0,0
1733,4001,Shafranovo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.98,54.78,2913.8404,3000.8484,2957.0244,0,0,0,0,0,3126,2606,19261.30071,41502.84378,70558.48314,93046.36474,111150.4703,146517.5387,146096.5688,0.0,0.0,0.0,0.0,0.0,64.76240933,61.86721908,97.33505971,113.07168870000001,124.639299,130.8931218,134.992799,141.488656,141.42021369999998,0,0,0,1,0,0,0,0,0
1738,4013,Tubinskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,52.88,58.23,2796.2944,3390.7329,3079.2024,2130,0,0,0,0,1608,1385,15569.82856,34498.15472,58856.164710000005,76636.40629,90336.21562,118086.2469,117033.6369,58.73501464,0.0,0.0,0.0,0.0,54.50494514,52.32287729,93.18215145,109.17451909999998,120.62303500000002,126.49112930000001,130.2176243,136.4030246,136.1939571,0,0,0,1,0,0,0,0,0
1740,4018,Starobaltachevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,56.01,55.93,3137.1201,3128.1649,3132.6393,0,0,0,0,0,4171,5601,18737.04642,42172.491669999996,71153.34384,92799.9726,110493.1535,146025.5412,144137.5174,0.0,0.0,0.0,0.0,0.0,69.48741377,74.48898995,96.79131919,113.4123493,124.82682539999999,130.8324564,134.8550066,141.4086481,141.0993111,0,0,0,1,0,0,0,0,0
1742,4025,Verkhnii Avzian,Bashkirskaia ASSR,Privolzhskii,0,0,0,28.0,53.55,57.51,2867.6025,3307.4001,3079.6605,0,0,0,0,0,3269,2576,16975.81064,37308.70451,63951.832689999996,83389.2732,98566.11426,128816.9603,127561.7449,0.0,0.0,0.0,0.0,0.0,65.48433862,61.68520741,94.85873108,110.81734879999999,122.45382109999998,128.3977923,132.21510700000002,138.4422332,138.2119017,0,0,0,1,0,0,0,0,0
1749,4043,Starosubkhangulovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,53.1,57.44,2819.61,3299.3536,3050.0640000000003,0,0,0,0,0,3655,4343,16381.751530000001,35804.438930000004,61130.3658,79937.3863,94569.76672999999,123684.3429,122595.3846,0.0,0.0,0.0,0.0,0.0,67.30317734,70.16274734,94.16612707,109.95257120000001,121.4572393,127.441497,131.2649826,137.48706830000003,137.279762,0,0,0,1,0,0,0,0,0
1754,4056,Ermekeevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,54.08,53.67,2924.6464,2880.4689,2902.4736,0,0,0,0,0,3577,4206,19933.232790000002,42533.02144,71397.87095,94085.82323,112736.2996,149218.8913,149111.331,0.0,0.0,0.0,0.0,0.0,66.94970173,69.62679771,98.01284344,113.593732,124.90349750000001,131.14744869999998,135.3221926,141.9236094,141.9064291,0,0,0,1,0,0,0,0,0
1758,4067,Kudeevskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.86,56.86,3009.6196,3233.0596,3119.3396,0,0,0,0,0,2730,2867,19425.51555,43693.82512,75875.60823,98739.03547,117217.6232,153983.9326,151534.2349,0.0,0.0,0.0,0.0,0.0,62.600644200000005,63.37786278,97.50264406,114.1684144,126.2668102,132.2554199,136.23062380000002,142.6735538,142.2907071,0,0,0,1,0,0,0,0,0
1759,4068,Ulu-Teliak,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.91,56.98,3015.1081,3246.7204,3128.7718,0,0,0,0,0,3052,3281,19363.186009999998,43648.10302,75534.70885,97835.43571,115764.6972,150300.0147,147811.606,0.0,0.0,0.0,0.0,0.0,64.37739299,65.54365402,97.43918604,114.1460419,126.16563149999999,132.044049,135.93962480000002,142.0956661,141.6979263,0,0,0,1,0,0,0,0,0
1760,4069,Urman,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.87,56.87,3010.7169,3234.1969,3120.4569,0,0,0,0,0,2687,2504,19415.66582,43680.40247,75819.6785,98620.51752000001,117041.0448,153846.5871,151636.8084,0.0,0.0,0.0,0.0,0.0,62.3496682,61.24071547,97.49262819,114.1618487,126.25023870000001,132.22779690000002,136.1954344,142.6522372,142.306851,0,0,0,1,0,0,0,0,0
1763,4076,Kaltasy,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.96,54.82,3131.5216,3005.2324,3067.7272,0,0,0,0,0,4121,4445,19351.73506,43274.98117,72009.58346000001,95317.15295,114628.0913,152913.3428,151892.9592,0.0,0.0,0.0,0.0,0.0,69.28649766,70.5521907,97.4275078,113.96266940000001,125.0942592,131.4454239,135.7096428,142.5069301,142.3471225,0,0,0,1,0,0,0,0,0
1764,4080,Karaidel',Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.83,56.94,3116.9889,3242.1636,3178.9602,0,0,0,0,0,4284,5174,18423.92378,41672.64263,71001.47556,91813.28577,108615.3511,142290.1597,139856.6882,0.0,0.0,0.0,0.0,0.0,69.93378844,73.12646527,96.46000216,113.15853670000001,124.77908590000001,130.5880372,134.457198,140.7930241,140.3839551,0,0,0,1,0,0,0,0,0
1765,4083,Pribel'skii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.37,56.46,2956.0969,3187.7316,3069.7302,0,0,0,0,0,4111,4959,19388.11186,43079.80364,75345.67182999999,99110.6954,118261.2755,153085.5516,151381.1676,0.0,0.0,0.0,0.0,0.0,69.24605723,72.40238984,97.46458517,113.86617690000001,126.109346,132.3418467,136.4376231,142.5338042,142.26659750000002,0,0,0,1,0,0,0,0,0
1774,4102,Voskresenskoe,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.12,56.15,2821.7344,3152.8225,2982.688,0,0,0,0,0,2098,1988,17607.145269999997,38083.83489,66948.05287,89024.41618,106027.1182,138372.5413,138236.0297,0.0,0.0,0.0,0.0,0.0,58.50322036,57.68226886,95.57135068,111.2507095,123.46926059999998,129.88399479999998,133.8984591,140.13125730000002,140.1078898,0,0,0,1,0,0,0,0,0
1775,4103,Zirgan,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.22,55.91,2832.3684,3125.9281,2975.5302,0,0,0,0,0,3686,4075,17929.39744,38929.23176,70491.42475,94886.51543,112976.8574,146196.7659,146334.7259,0.0,0.0,0.0,0.0,0.0,67.44182429,69.09975144,95.92629409,111.71434520000001,124.61806899999999,131.3416135,135.3717887,141.4365203,141.458956,0,0,0,1,0,0,0,0,0
1779,4114,Krasnyi Kliuch,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.39,56.65,3068.0521,3209.2225,3137.8435,0,0,0,0,0,2635,2344,18945.22036,42584.256480000004,73018.33107,94883.13404,112634.1794,147708.0397,145668.9427,0.0,0.0,0.0,0.0,0.0,62.04143344,60.21161177,97.00884749,113.6193952,125.40563629999998,131.3407967,135.30110919999998,141.68124,141.3505041,0,0,0,1,0,0,0,0,0
1780,4115,Pavlovka,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.41,56.56,3070.2681,3199.0336,3133.9896,0,0,0,0,0,3649,4269,18979.1315,42632.47715,73052.53391,95009.83272,112862.9669,147944.9025,145818.723,0.0,0.0,0.0,0.0,0.0,67.27622323,69.87513606,97.04407885,113.643523,125.41612509999999,131.3713845,135.3483198,141.719387,141.3749419,0,0,0,1,0,0,0,0,0
1781,4116,Krasnaia Gorka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.19,56.68,3045.9361,3212.6224,3128.1692,0,0,0,0,0,3805,4071,19260.79137,43303.59867,74689.22326,97165.26834,115427.8362,150271.8136,148075.8306,0.0,0.0,0.0,0.0,0.0,67.96471111,69.08342513,97.33453792,113.97678429999999,125.91288529999999,131.88612849999998,135.87168,142.0911924,141.740449,0,0,0,1,0,0,0,0,0
1782,4119,Pervomaiskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.1,58.72,3036.01,3448.0384,3235.472,0,0,0,0,0,512,510,19440.64335,44029.21957,76580.6335,96545.27304,112163.1794,144962.3956,141521.4715,0.0,0.0,0.0,0.0,0.0,38.91669413,38.8678771,97.51801815,114.3318824,126.47475390000001,131.7391428,135.203641,141.2349143,140.6645036,0,0,0,1,0,0,0,0,0
1783,4120,Maloiaz,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.18,58.16,3044.8324,3382.5856,3209.2688,0,0,0,0,0,3751,4764,18803.3882,42368.76034,73150.40352,93272.94793,109206.9893,141758.4782,138619.1359,0.0,0.0,0.0,0.0,0.0,67.72924182,71.72130058,96.86087678,113.5112656,125.4461135,130.94878070000001,134.583209,140.7041979,140.17341509999997,0,0,0,1,0,0,0,0,0
1786,4132,Fedorovka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45.0,55.28,56.32,3055.8784,3171.9424,3113.3696,0,0,0,0,0,3923,4128,19455.90108,43598.532999999996,75032.50776000001,97960.77689,116734.7517,152298.9993,150394.9107,0.0,0.0,0.0,0.0,0.0,68.46920286,69.31475461,97.5335134,114.1217625,126.0158182,132.0734751,136.13427959999999,142.4108321,142.1107143,0,0,0,1,0,0,0,0,0
1787,4135,Buribai,Bashkirskaia ASSR,Privolzhskii,0,0,0,28.0,51.94,58.17,2697.7636,3383.7489,3021.3498,0,0,0,0,0,4276,4452,14754.897780000001,32446.280130000003,55111.34607000001,72276.27676000001,85224.32934,111712.2555,110656.5784,0.0,0.0,0.0,0.0,0.0,69.90252971,70.57862759999999,92.14714335,107.8968547,119.1833102,125.1769656,128.89156780000002,135.10997619999998,134.88933490000002,0,0,0,1,0,0,0,0,0
1788,4136,Ak'iar,Bashkirskaia ASSR,Privolzhskii,0,0,1,28.0,51.86,58.23,2689.4596,3390.7329,3019.8078,0,0,0,0,0,4278,5549,14643.40261,32294.886360000004,54986.69937,72222.10521000001,85124.11506,111495.01400000001,110288.5376,0.0,0.0,0.0,0.0,0.0,69.91034921,74.32807258,92.00157558,107.7997155,119.13387639999999,125.1601886,128.8648537,135.0647279,134.8119603,0,0,0,1,0,0,0,0,0
1801,4172,Grakhovo,Udmurtskaia ASSR,Privolzhskii,0,0,1,10.0,56.04,51.97,3140.4816,2700.8809,2912.3988,0,0,0,0,0,3350,3438,21304.29995,47013.89555,76283.29582999999,101787.8832,127446.2777,169901.454,170236.45,0.0,0.0,0.0,0.0,0.0,65.88107253,66.30267062,99.33439542,115.73883470000001,126.3872692,132.9558053,138.1906095,145.0332195,145.0806671,0,0,0,1,0,0,0,0,0
1805,4182,Fakel,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,57.63,53.01,3321.2169,2810.0601,3054.9663,0,0,0,0,0,2196,2029,19417.40043,43655.71847,71458.922,93301.58979,111464.9505,149370.0882,147096.9354,0.0,0.0,0.0,0.0,0.0,59.2036806,57.99276879999999,97.49439239,114.1497697,124.92260290000002,130.95580759999999,135.05845980000004,141.94774030000002,141.58256169999999,0,0,0,1,0,0,0,0,0
1807,4185,Kama,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,56.31,54.09,3170.8161,2925.7281,3045.8079,0,0,0,0,0,3830,3478,20580.27412,46780.07648,77039.85501,102784.476,123848.5633,163015.5108,161825.8434,0.0,0.0,0.0,0.0,0.0,68.07273174,66.49118467,98.64637858,115.6315828,126.60926299999998,133.1805923,137.5181862,144.03841780000002,143.86265669999997,0,0,0,1,0,0,0,0,0
1811,4194,Kiiasovo,Udmurtskaia ASSR,Privolzhskii,0,0,1,10.0,56.34,53.13,3174.1956,2822.7969,2993.3442,0,0,0,0,0,3372,3302,21210.84906,47289.635089999996,77238.47517,102549.3425,125178.515,164786.4091,163739.7812,0.0,0.0,0.0,0.0,0.0,65.98737446,65.64699993,99.24678526,115.8646953,126.66721399999999,133.1277367,137.76881509999998,144.2978841,144.1448463,0,0,0,1,0,0,0,0,0
1814,4205,Pychas,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,56.5,52.44,3192.25,2749.9536,2962.86,0,0,0,0,0,3609,3219,21139.60635,47687.22575,77241.64697999999,102311.5772,124528.9208,164087.5423,163149.8248,0.0,0.0,0.0,0.0,0.0,67.09552816,65.23511874,99.17976168,116.04500759999999,126.6681384,133.0741767,137.64670519999999,144.1957951,144.05818730000001,0,0,0,1,0,0,0,0,0
1816,4211,Kil'mez',Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,57.01,51.33,3250.1401,2634.7689,2926.3233,0,0,0,0,0,3799,3141,20658.31999,45527.647469999996,73191.98442000001,96247.68296,115590.9866,152964.5186,151600.7961,0.0,0.0,0.0,0.0,0.0,67.93869338,64.83947892,98.72158066,115.0486861,125.4588434,131.66828519999999,135.90461000000002,142.51491930000003,142.3011842,0,0,0,1,0,0,0,0,0
1823,4228,Pudem,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,58.3,52.15,3398.89,2719.6225,3040.345,0,0,0,0,0,2964,2304,18952.21075,42419.59469,69106.28902000001,89481.97955,106222.0441,140911.7993,138509.725,0.0,0.0,0.0,0.0,0.0,63.90875233,59.94478907,97.01611466,113.53681759999999,124.17538629999999,130.00087309999998,133.9409706,140.56211430000002,140.1547187,0,0,0,1,0,0,0,0,0
1844,4281,Chastoozer'e,Kurganskaia oblast',Uralskii,0,0,1,69.0,55.57,67.92,3088.0249,4613.1264,3774.3144,0,0,0,0,0,3013,2843,11454.10678,26734.758990000002,45850.78879,59264.646029999996,69847.1776,92708.59064,90735.06575,0.0,0.0,0.0,0.0,0.0,64.17117894,63.24408711,87.34965279,103.911924,115.2004591,120.77500549999999,124.41316509999999,130.8099194,130.3181876,1,0,0,0,0,0,0,0,0
1862,4328,Aleksandrovka,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.68,54.43,2775.1824,2962.6249,2867.3724,0,0,0,0,0,3976,4152,18161.3346,38206.73358,63450.91849,83574.08899,99692.06134,130947.2966,130387.2623,0.0,0.0,0.0,0.0,0.0,68.69146727,69.41131659,96.17823246,111.3186854,122.27984939999999,128.4479686,132.4764474,138.82848930000003,138.7275085,0,0,0,1,0,0,0,0,0
1865,4339,Koltubanovskii,Orenburgskaia oblast',Privolzhskii,0,0,0,36.0,52.95,52.05,2803.7025,2709.2025,2756.0475,0,0,0,0,0,4173,3852,21094.295319999997,43934.05932,72001.28774,95151.68085,113370.3552,147717.2558,147141.9769,0.0,0.0,0.0,0.0,0.0,69.49540624,68.16727855,99.13702826,114.2856172,125.0916821,131.4055856,135.4527088,141.68272530000002,141.5898476,0,0,0,1,0,0,0,0,0
1869,4353,Krasnoiarskii,Orenburgskaia oblast',Privolzhskii,0,0,0,28.0,51.95,59.91,2698.8025,3589.2081,3112.3245,0,0,0,0,0,3662,3236,13459.65857,30030.855089999997,50887.38534,66364.40687,78144.17115,102515.9674,101153.3778,0.0,0.0,0.0,0.0,0.0,67.33457473,65.32023176,90.39164803,106.2957007,117.4485959,123.27474699999999,126.92975790000001,133.12022530000002,132.8116395,0,0,0,1,0,0,0,0,0
1870,4354,Kvarkeno,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.09,59.73,2713.3681,3567.6729,3111.3357,0,0,0,0,0,3874,4184,13697.52361,30555.65535,51848.35945,67582.87387000001,79565.2616,104324.521,102933.2244,0.0,0.0,0.0,0.0,0.0,68.26135196,69.53930469,90.72505992,106.65322990000001,117.85444199999999,123.67908510000001,127.3361682,133.5240733,133.2139725,0,0,0,1,0,0,0,0,0
1871,4357,Pleshanovo,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.84,53.5,2792.0656,2862.25,2826.94,0,0,0,0,0,4135,3767,18918.560390000002,39733.73575,65397.44067999999,86167.67531,102730.1848,134859.1187,134352.5354,0.0,0.0,0.0,0.0,0.0,69.34296944,67.79931933,96.9811098,112.1471654,122.94903090000001,129.1416413,133.168398,139.52301200000002,139.43411830000002,0,0,0,1,0,0,0,0,0
1873,4363,Matveevka,Orenburgskaia oblast',Privolzhskii,0,0,1,36.0,52.15,53.29,2719.6225,2839.8241,2779.0735,0,0,0,0,0,3086,3294,18486.079830000002,38443.561239999995,62431.663239999994,82215.92212999999,97944.53908,128643.2651,128183.5312,0.0,0.0,0.0,0.0,0.0,64.55529584,65.60769817,96.52617013,111.44911950000001,121.92196229999999,128.07684890000002,132.0696649,138.4104829,138.3262572,0,0,0,1,0,0,0,0,0
1879,4376,Pervomaiskii,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.91,51.65,2694.6481,2667.7225,2681.1515,0,0,0,0,0,4025,6576,19047.99171,39591.278,63813.84782,84360.86706,100465.4831,131092.8489,130497.2088,0.0,0.0,0.0,0.0,0.0,68.89465123,77.28487984,97.11544623,112.07110530000001,122.4060219,128.6604483,132.6544071,138.8546694,138.7473645,0,0,0,1,0,0,0,0,0
1882,4385,Sakmara,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,51.98,55.35,2701.9204,3063.6225,2877.093,0,0,0,0,0,4157,4620,19878.49178,39655.63811,65235.19186,85530.60381,103039.5211,134209.3304,133582.5197,0.0,0.0,0.0,0.0,0.0,69.43137183,71.20237515,97.95840029,112.1054987,122.8939496,128.9730343,133.2377992,139.4089334,139.29840880000003,0,0,0,1,0,0,0,0,0
1885,4392,Severnoe,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,54.1,52.55,2926.81,2761.5025,2842.955,0,0,0,0,0,4078,4721,20634.4752,43735.84289,73421.18088,97136.57702000001,116548.2289,153189.1164,153004.77,0.0,0.0,0.0,0.0,0.0,69.11198693,71.56780863,98.69863186,114.18895570000001,125.52889309999999,131.8793455,136.0969664,142.54995269999998,142.5212013,0,0,0,1,0,0,0,0,0
