,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,mp1897,mp1926,mp1939,spop1897,spop1926,spop1939,smp1897,smp1926,smp1939,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1603,3643,Koshekhabl',Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.9,40.51,2016.01,1641.0601,1818.899,0,NA,NA,12373.79406,22842.25189,40777.76237,0.0,NA,NA,88.79926387,100.7286676,112.6971666,0,1,0,0,0,0,0,0,0
1604,3646,Krasnogvardeiskoe,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,45.13,39.59,2036.7169,1567.3681,1786.6967,0,NA,NA,13273.49513,24449.96722,42677.21648,0.0,NA,NA,90.12700702,102.0985791,113.6658868,0,1,0,0,0,0,0,0,0
1605,3649,Tul'skii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.52,40.18,1982.0304,1614.4324,1788.8136,0,NA,NA,13870.069119999998,24604.13444,42396.29435,0.0,NA,NA,90.96368682,102.2256433,113.5251091,0,1,0,0,0,0,0,0,0
1606,3650,Kamennomostskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.3,40.18,1962.49,1614.4324,1779.974,0,NA,NA,11150.30271,20240.31096,37402.52198,0.0,NA,NA,86.84789729,98.31578157,110.87023159999998,0,1,0,0,0,0,0,0,0
1607,3653,Iablonovskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.99,38.95,2024.1001,1517.1025,1752.3605,0,NA,NA,23989.27611,49944.24864,68948.57985,0.0,NA,NA,101.71453029999999,117.0434612,124.12447209999999,0,1,0,0,0,0,0,0,0
1608,3657,Tliustenkhabl',Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.98,39.1,2023.2004,1528.81,1758.7179999999998,0,NA,NA,16992.906909999998,33572.39469,51626.21148,0.0,NA,NA,94.87833953,108.60681650000001,117.76123329999999,0,1,0,0,0,0,0,0,0
1609,3659,Shovgenovskii,Adygeiskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,45.02,30.24,2026.8004,914.4576,1361.4048,0,NA,NA,6669.446747999999,11403.423929999999,22919.39024,0.0,NA,NA,77.53317054,87.26677847,100.7963505,0,1,0,0,0,0,0,0,0
1616,3678,Lermontov,Stavropol'skii krai,Yuzhny,0,1,0,59.0,44.12,42.98,1946.5744,1847.2804,1896.2776,0,NA,NA,12321.91347,26978.00026,47008.29864,0.0,NA,NA,88.72009546,104.0966587,115.73627309999999,0,1,0,0,0,0,0,1,0
1620,3688,Aleksandrovskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.72,43.02,1999.8784,1850.7204,1923.8544,10257,NA,NA,10338.09329,19322.847859999998,37014.23883,85.29844409,NA,NA,85.44396958,97.39801964,110.65058020000001,0,1,0,0,0,0,0,1,0
1621,3691,Kursavka,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.46,42.51,1976.6916,1807.1001,1889.9946,0,NA,NA,10698.01922,20082.61534,37746.25535,0.0,NA,NA,86.07783046,98.16073217,111.0629658,0,1,0,0,0,0,0,1,0
1622,3694,Divnoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.91,43.35,2107.7281,1879.2225,1990.1985,0,NA,NA,10420.7463,18436.12806,36650.54351,0.0,NA,NA,85.5912502,96.47300997,110.44293859999999,0,1,0,0,0,0,0,1,0
1623,3697,Arzgir,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.38,44.23,2059.3444,1956.2929,2007.1574,0,NA,NA,9829.787928,17541.02084,34731.34974,0.0,NA,NA,84.51442317,95.49779774,109.31534750000002,0,1,0,0,0,0,0,1,0
1624,3700,Blagodarnyi,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.1,43.42,2034.01,1885.2964,1958.2420000000002,12212,14156,16100,10104.27241,18201.14664,35833.9051,88.55138137,91.35333468,93.82972653,85.02155974,96.2211869,109.96982390000001,0,1,0,0,0,0,0,1,0
1625,3704,Grachevka,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.21,42.42,2043.9441,1799.4564,1917.8082,0,NA,NA,11384.25655,20286.94498,38815.23884,0.0,NA,NA,87.23535109,98.36142496,111.6523636,0,1,0,0,0,0,0,1,0
1626,3707,Izobil'nyi,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.37,41.71,2058.4369,1739.7241,1892.3827,0,NA,6700,11902.78603,21372.914090000002,39763.83165,0.0,NA,77.61368265,88.0693615,99.39850128,112.1632024,0,1,0,0,0,0,0,1,0
1627,3708,Ryzdvianyi,Stavropol'skii krai,Yuzhny,0,0,0,58.0,45.27,41.85,2049.3729,1751.4225,1894.5495,0,NA,NA,12195.50014,21813.48308,40829.13983,0.0,NA,NA,88.52593748,99.80576536,112.72390209999999,0,1,0,0,0,0,0,1,0
1628,3709,Solnechnodol'sk,Stavropol'skii krai,Yuzhny,0,0,0,58.0,45.3,41.49,2052.09,1721.4201,1879.497,0,NA,NA,12013.18165,22032.06586,40707.522560000005,0.0,NA,NA,88.24272312,100.0050843,112.6605662,0,1,0,0,0,0,0,1,0
1629,3711,Ipatovo,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.71,42.91,2089.4041,1841.2681,1961.4161,0,NA,12400,10676.109559999999,18904.5788,37015.70018,0.0,NA,88.83914072,86.03979356,96.96654897,110.65141080000001,0,1,0,0,0,0,0,1,0
1630,3713,Novopavlovsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,43.96,43.63,1932.4816,1903.5769,1917.9748,0,NA,6400,10013.829029999999,19176.22753,37323.10957,0.0,NA,76.80862971,84.8558281,97.24773540000001,110.8254764,0,1,0,0,0,0,0,1,0
1631,3715,Kochubeevskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.66,41.84,1994.5156,1750.5856,1868.5744,0,NA,NA,11308.27993,22593.780909999998,41185.54713,0.0,NA,NA,87.11031107,100.50924599999999,112.90853259999999,0,1,0,0,0,0,0,1,0
1632,3718,Krasnogvardeiskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.84,41.53,2101.3056,1724.7409,1903.7352,12383,NA,NA,11470.19423,20677.317180000002,39504.87519,88.81328089,NA,NA,87.37588981,98.73984698,112.02485279999999,0,1,0,0,0,0,0,1,0
1633,3721,Kurskaia,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.04,44.48,1939.5216,1978.4704,1958.8992,0,NA,NA,9314.607108,17189.271230000002,34534.20377,0.0,NA,NA,83.52751925,95.10229787,109.1963456,0,1,0,0,0,0,0,1,0
1634,3724,Levokumskoe,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.82,44.66,2008.8324,1994.5156,2001.6612,0,NA,NA,9433.40717,17074.51078,33873.13405,0.0,NA,NA,83.75933504,94.97169134,108.79277420000001,0,1,0,0,0,0,0,1,0
1635,3728,Neftekumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.75,44.99,2002.5625,2024.1001,2013.3025,0,NA,NA,9180.01607,16583.158,33093.69201,0.0,NA,NA,83.26168732,94.40343248,108.30768810000001,0,1,0,0,0,0,0,1,0
1636,3729,Zaterechnyi,Stavropol'skii krai,Yuzhny,0,0,0,59.0,44.79,45.21,2006.1441,2043.9441,2024.9559,0,NA,NA,9079.606617,16357.84639,32714.453289999998,0.0,NA,NA,83.06109793,94.13778754,108.06792250000001,0,1,0,0,0,0,0,1,0
1637,3731,Novoaleksandrovsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,45.5,41.21,2070.25,1698.2641,1875.055,0,NA,NA,12092.35945,21819.21791,40466.00417,0.0,NA,NA,88.36618685,99.81101769,112.53427849999999,0,1,0,0,0,0,0,1,0
1638,3733,Novoselitskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.75,43.44,2002.5625,1887.0336,1943.94,0,NA,NA,10473.23775,18825.76842,36428.76623,0.0,NA,NA,85.68424547,96.88429211,110.31540420000002,0,1,0,0,0,0,0,1,0
1639,3736,Svetlograd,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.34,42.86,2055.7156,1836.9796,1943.2724,0,NA,18000,10786.52238,19165.05087,36956.21742,0.0,NA,96.00329343,86.23077486,97.23623714,110.61757859999999,0,1,0,0,0,0,0,1,0
1640,3738,Essentukskaia,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.03,42.88,1938.6409,1838.6944,1888.0064,0,NA,NA,14428.019559999999,31379.0294,47922.55565,0.0,NA,NA,91.71753838,107.2031436,116.1510912,0,1,0,0,0,0,0,1,0
1641,3741,Zelenokumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.41,43.87,1972.2481,1924.5769,1948.2667,0,NA,10700,9891.493075,18332.45118,35642.83612,0.0,NA,86.08126582,84.62951934,96.3622598,109.85772209999999,0,1,0,0,0,0,0,1,0
1642,3743,Stepnoe,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.26,44.6,1958.9476,1989.16,1973.996,0,NA,NA,9253.537931,16974.462330000002,33954.63423,0.0,NA,NA,83.40732779999999,94.85718390000001,108.8429116,0,1,0,0,0,0,0,1,0
1643,3746,Donskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.44,41.97,2064.7936,1761.4809,1907.1168,0,NA,NA,11659.61651,20720.91381,39438.14918,0.0,NA,NA,87.68237169,98.78170932,111.9890709,0,1,0,0,0,0,0,1,0
1644,3749,Letniaia Stavka,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.43,43.45,2063.8849,1887.9025,1973.9335,0,NA,NA,10427.78794,18473.686569999998,36364.11937,0.0,NA,NA,85.60374959,96.5129929,110.2780963,0,1,0,0,0,0,0,1,0
1645,3752,Shpakovskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.13,42.02,2036.7169,1765.6804,1896.3626,0,NA,NA,14117.12207,24529.35712,44543.141260000004,0.0,NA,NA,91.30077057,102.1641019,114.58018590000002,0,1,0,0,0,0,0,1,0
1647,3757,Karachaevsk,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,0,56.0,43.77,41.91,1915.8129,1756.4481,1834.4007,0,NA,5900,9492.118531,17779.86782,33978.51435,0.0,NA,75.38941179,83.87294054,95.76231368,108.85758159999999,0,1,0,0,0,0,0,1,0
1648,3763,Erken-Shakhar,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.37,41.97,1968.6969,1761.4809,1862.2089,0,NA,NA,10965.78366,20641.08165,38457.23412,0.0,NA,NA,86.53715979,98.70499246,111.45662759999999,0,1,0,0,0,0,0,1,0
1649,3764,Adyge-Khabl',Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.33,41.95,1965.1489,1759.8025,1859.6435,0,NA,NA,11031.46117,20693.7993,38554.79677,0.0,NA,NA,86.64829467,98.75568276,111.51013209999999,0,1,0,0,0,0,0,1,0
1650,3768,Zelenchukskaia,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.85,41.59,1922.8225,1729.7281,1823.7215,0,NA,NA,9596.01376,17797.74146,34148.42282,0.0,NA,NA,84.07245089,95.78197967,108.96169099999999,0,1,0,0,0,0,0,1,0
1651,3771,Novyi Karachai,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.82,41.9,1920.1924,1755.61,1836.058,0,NA,NA,9594.133101000001,17975.523380000002,35357.851819999996,0.0,NA,NA,84.06885659,95.97662993,109.68950520000001,0,1,0,0,0,0,0,1,0
1652,3774,Uchkeken,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.93,42.53,1929.8449,1808.8009,1868.3429,0,NA,NA,10106.08651,20954.551,38857.498569999996,0.0,NA,NA,85.02487042,99.00471157,111.67536070000001,0,1,0,0,0,0,0,1,0
1653,3776,Udarnyi,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.35,42.52,1966.9225,1807.9504,1885.7620000000002,0,NA,NA,10626.14932,20230.98948,37875.200280000005,0.0,NA,NA,85.95279752,98.30664676,111.1348568,0,1,0,0,0,0,0,1,0
1654,3777,Kavkazskii,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.27,42.24,1959.8329,1784.2176,1869.9648,0,NA,NA,10897.285090000001,20582.80833,38434.78745,0.0,NA,NA,86.42061663,98.64882447,111.44430020000001,0,1,0,0,0,0,0,1,0
1655,3780,Kurdzhinovo,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.99,40.95,1935.1201,1676.9025,1801.3905,0,NA,NA,9887.179094,18146.32449,34401.301680000004,0.0,NA,NA,84.62149348,96.16201564,109.1157756,0,1,0,0,0,0,0,1,0
1656,3781,Mednogorskii,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.92,41.18,1928.9664,1695.7924,1808.6256,0,NA,NA,9713.609346,17879.848169999997,34052.22799,0.0,NA,NA,84.29596132,95.87209277,108.9028064,0,1,0,0,0,0,0,1,0
1657,3783,Pregradnaia,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.96,41.2,1932.4816,1697.44,1811.152,0,NA,NA,9794.349373000001,18039.74342,34293.00658,0.0,NA,NA,84.4480296,96.0465185,109.04991480000001,0,1,0,0,0,0,0,1,0
1658,3786,Ust'-Dzheguta,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,1,56.0,44.08,41.99,1943.0464,1763.1601,1850.9192,0,NA,6400,10437.35256,19597.08309,36726.52171,0.0,NA,76.80862971,85.62071540000001,97.67637744,110.48646979999998,0,1,0,0,0,0,0,1,0
1659,3788,Khabez,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.05,41.78,1940.4025,1745.5684,1840.4089999999999,0,NA,NA,10108.351999999999,18866.653980000003,35979.24958,0.0,NA,NA,85.0290041,96.92700418,110.05473719999999,0,1,0,0,0,0,0,1,0
1663,3803,Belaia Kalitva,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.19,40.78,2322.2761,1663.0084,1965.1882,0,NA,8200,13474.837319999999,23591.97111,47356.598289999994,0.0,NA,81.21415116,90.41308074,101.377949,115.89516,0,1,0,0,0,0,0,0,0
1664,3809,Volgodonsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.52,42.14,2258.1504,1775.7796,2002.4928,0,NA,NA,12016.037479999999,21009.30602,42074.72683,0.0,NA,NA,88.24718891,99.05665057,113.3629216,0,1,0,0,0,0,0,0,0
1665,3811,Gukovo,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.05,39.95,2308.8025,1596.0025,1919.5975,0,NA,8837,14408.14264,25692.2379,52376.31283,0.0,NA,82.56816653,91.69113457,103.1025828,118.07451370000001,0,1,0,0,0,0,0,0,0
1666,3816,Donetsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.33,39.96,2335.7889,1596.8016,1931.2668,0,NA,NA,13907.889119999998,24296.06176,49120.61983,0.0,NA,NA,91.01563586,101.97100859999999,116.6839425,0,1,0,0,0,0,0,0,0
1667,3817,Gundorovskii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,46.78,41.9,2188.3684,1755.61,1960.082,0,NA,NA,12040.62372,20995.68479,40996.84779,0.0,NA,NA,88.28559627,99.04374126,112.81096129999999,0,1,0,0,0,0,0,0,0
1669,3823,Krasnyi Sulin,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.89,40.07,2293.4521,1605.6049,1918.9523,0,14345,33938,15225.04973,26604.979919999998,56340.5188,0.0,91.60704112,108.83268740000001,92.75033162,103.8127396,119.66542390000001,0,1,0,0,0,0,0,0,0
1670,3825,Millerovo,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.92,40.41,2393.1664,1632.9681,1976.8572,0,12822,24048,13202.32343,22639.55795,44971.8429,0.0,89.47112452,101.7638523,90.02495457,100.54983390000001,114.78533600000002,0,1,0,0,0,0,0,0,0
1672,3832,Novoshakhtinsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.76,39.94,2281.0176,1595.2036,1907.5344,0,6709,48035,16140.124319999999,28588.31055,57903.03189,0.0,77.63733686,116.2016128,93.8779543,105.2830561,120.26467120000001,0,1,0,0,0,0,0,0,0
1673,3836,Sal'sk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,46.47,31.53,2159.4609,994.1409,1465.1991,0,6902,11365,7705.764466,13073.442809999999,26149.26769,0.0,78.13793597,87.20372991,80.09755895,89.83889475,103.46096779999999,0,1,0,0,0,0,0,0,0
1676,3851,Aksai,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.27,39.86,2234.4529,1588.8196,1884.1822,7600,8700,9800,26287.73216,48165.05955,87757.09409,79.85037183,82.28446161,84.4586303,103.5684317,116.25991540000001,129.55739029999998,0,1,0,0,0,0,0,0,0
1677,3853,Bagaevskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.23,40.4,2230.6729,1632.16,1908.092,0,NA,NA,16255.043780000002,28121.29563,54185.149000000005,0.0,NA,NA,94.01549016,104.9453223,118.8135348,0,1,0,0,0,0,0,0,0
1678,3856,Bokovskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.23,41.84,2423.5929,1750.5856,2059.7832,0,NA,NA,13029.1706,22472.07395,44625.80278,0.0,NA,NA,89.77460198,100.4009743,114.61988149999999,0,1,0,0,0,0,0,0,0
1679,3859,Kazanskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.8,41.14,2480.04,1692.4996,2048.772,0,NA,NA,13932.013009999999,23531.67253,46048.04066,0.0,NA,NA,91.04870608,101.3264207,115.2926283,0,1,0,0,0,0,0,0,0
1680,3862,Veselyi,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.33,39.31,2240.1289,1545.2761,1860.5423,0,NA,NA,18779.492430000002,33053.85805,62648.6605,0.0,NA,NA,96.83584814,108.28262099999999,121.99859860000001,0,1,0,0,0,0,0,0,0
1681,3864,Romanovskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.54,42.03,2260.0516,1766.5209,1998.1062,0,NA,NA,12126.36824,21190.4704,42447.58428,0.0,NA,NA,88.41899585,99.22763416,113.55087479999999,0,1,0,0,0,0,0,0,0
1682,3867,Dubovskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.41,42.78,2247.7081,1830.1284,2028.1998,0,NA,NA,11501.42344,20162.21651,40569.45505,0.0,NA,NA,87.42672782,98.23913387,112.5884554,0,1,0,0,0,0,0,0,0
1683,3870,Egorlykskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.57,40.67,2168.7649,1654.0489,1894.0019,0,NA,NA,13001.13882,22710.38158,43749.93339,0.0,NA,NA,89.73379271,100.61248370000001,114.19584009999998,0,1,0,0,0,0,0,0,0
1684,3873,Zavetnoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.11,43.9,2219.3521,1927.21,2068.129,0,NA,NA,10755.13752,18927.90795,38101.35153,0.0,NA,NA,86.17666651,96.99083922,111.2604102,0,1,0,0,0,0,0,0,0
1685,3876,Zernograd,Rostovskaia oblast',Yuzhny,0,1,1,12.0,46.85,40.31,2194.9225,1624.8961,1888.5235,0,NA,8774,14666.43254,25610.49714,48854.873830000004,0.0,NA,82.43819337,92.03172456,103.0378797,116.56677509999999,0,1,0,0,0,0,0,0,0
1686,3878,Zimovniki,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.16,42.48,2224.0656,1804.5504,2003.3568,0,NA,NA,11542.66575,20213.59262,40238.0868,0.0,NA,NA,87.4936776,98.28958818,112.4144749,0,1,0,0,0,0,0,0,0
1687,3880,Kagal'nitskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.88,40.16,2197.7344,1612.8256,1882.7008,0,NA,NA,15410.02815,26950.306310000004,51891.50106,0.0,NA,NA,92.98308569,104.07570190000001,117.87250130000001,0,1,0,0,0,0,0,0,0
1688,3883,Glubokii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,48.52,40.32,2354.1904,1625.7024,1956.3264,0,7291,14613,13627.177569999998,23588.78052,47443.34502,0.0,79.11028002,91.96170977,90.62700003,101.3752254,115.93456709999998,0,1,0,0,0,0,0,0,0
1689,3885,Kashary,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.04,41.0,2404.9216,1681.0,2010.64,0,NA,NA,13102.23625,22733.10554,45085.30173,0.0,NA,NA,89.88060458,100.6325478,114.83933359999999,0,1,0,0,0,0,0,0,0
1690,3888,Konstantinovsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.58,41.11,2263.8564,1690.0321,1956.0138,9267,9745,10222,13184.612290000001,23100.14091,46264.529480000005,83.43388333,84.35521681,85.23531785,89.99948226,100.95414509999999,115.3933751,0,1,0,0,0,0,0,0,0
1691,3891,Kuibyshevo,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.82,38.92,2286.7524,1514.7664,1861.1544,0,NA,NA,14003.227930000001,24243.718999999997,47545.81104,0.0,NA,NA,91.14603287,101.9274563,115.9810311,0,1,0,0,0,0,0,0,0
1692,3894,Bol'shaia Martynovka,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.29,41.66,2236.3441,1735.5556,1970.1014,0,NA,NA,12428.44325,21657.303630000002,42797.79257,0.0,NA,NA,88.88233686,99.66224621,113.7260533,0,1,0,0,0,0,0,0,0
1693,3898,Matveev Kurgan,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.47,38.86,2253.4009,1510.0996,1844.6842,0,NA,NA,15593.00775,26962.339760000003,52533.300639999994,0.0,NA,NA,93.21087387,104.0848103,118.139564,0,1,0,0,0,0,0,0,0
1694,3901,Miliutinskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.63,31.68,2364.8769,1003.6224,1540.5984,0,NA,NA,9041.012163,15150.85457,30287.40715,0.0,NA,NA,82.98347145,92.65626083,106.47118020000002,0,1,0,0,0,0,0,0,0
1695,3904,Morozovsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,48.35,41.82,2337.7225,1748.9124,2021.997,0,12418,21662,12555.434640000001,21730.78661,43466.79733,0.0,88.8664872,99.66657544,89.07412422,99.72988809,114.0571166,0,1,0,0,0,0,0,0,0
1696,3906,Chaltyr',Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.29,39.5,2236.3441,1560.25,1867.955,0,NA,NA,23334.89289,42216.0846,77634.48091,0.0,NA,NA,101.1574312,113.4343554,126.78235169999999,0,1,0,0,0,0,0,0,0
1697,3909,Pokrovskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.42,38.91,2248.6564,1513.9881,1845.1122,0,NA,NA,16328.4357,28240.4887,55044.165810000006,0.0,NA,NA,94.10287018,105.0319981,119.1566797,0,1,0,0,0,0,0,0,0
1698,3912,Oblivskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.53,42.51,2355.1609,1807.1001,2063.0103,0,NA,NA,12473.41294,21812.64389,43624.68545,0.0,NA,NA,88.95045136,99.80499667,114.13457509999999,0,1,0,0,0,0,0,0,0
1699,3915,Kamenolomni,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.67,40.22,2272.4289,1617.6484,1917.2874,0,NA,9498,19418.45891,34786.61145,83222.52895,0.0,NA,83.88428657,97.49546886,109.3485952,128.3524351,0,1,0,0,0,0,0,0,0
1700,3917,Orlovskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.88,42.06,2197.7344,1769.0436,1971.7728,0,NA,NA,11791.42425,20607.28229,40538.21746,0.0,NA,NA,87.89302104,98.67243162,112.5721095,0,1,0,0,0,0,0,0,0
1701,3919,Peschanokopskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.2,41.09,2134.44,1688.3881,1898.358,0,NA,NA,12193.059,21297.383159999998,40830.41627,0.0,NA,NA,88.52217046,99.32792278,112.7245659,0,1,0,0,0,0,0,0,0
1702,3922,Proletarsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,46.7,41.72,2180.89,1740.5584,1948.3239999999998,5583,8442,11300,11816.26946,20674.28041,40541.39186,74.43343781,81.73922039,87.09663891,87.93249177,98.73692806,112.57377109999999,0,1,0,0,0,0,0,0,0
1703,3924,Remontnoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.57,43.67,2168.7649,1907.0689,2033.7119,0,NA,NA,10512.122659999999,18521.01938,37114.42641,0.0,NA,NA,85.75286733,96.5632772,110.7074551,0,1,0,0,0,0,0,0,0
1704,3927,Rodionovo-Nesvetaiskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.61,39.71,2266.7121,1576.8841,1890.5931,0,NA,NA,17265.28975,30444.85788,60071.9418,0.0,NA,NA,95.1883828,106.57821159999999,121.0725702,0,1,0,0,0,0,0,0,0
1705,3930,Gigant,Rostovskaia oblast',Yuzhny,0,0,0,12.0,46.51,41.34,2163.1801,1708.9956,1922.7234,0,NA,NA,12218.564559999999,21325.25785,41303.56291,0.0,NA,NA,88.56149582,99.35399596,112.9693497,0,1,0,0,0,0,0,0,0
1706,3932,Semikarakorsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.51,40.81,2257.2001,1665.4561,1938.8831,0,NA,5900,14405.22304,24919.8408,49232.57208,0.0,NA,75.38941179,91.68725352,102.48362409999999,116.7331301,0,1,0,0,0,0,0,0,0
1707,3934,Tarasovskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.73,40.36,2374.6129,1628.9296,1966.7428,0,NA,NA,13270.34985,23567.28015,46952.066439999995,0.0,NA,NA,90.12250738,101.3568636,115.7105211,0,1,0,0,0,0,0,0,0
1708,3936,Tatsinskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.2,41.26,2323.24,1702.3876,1988.7320000000002,0,NA,NA,12942.75905,22704.968090000002,45487.455369999996,0.0,NA,NA,89.64854893,100.6077012,115.0297405,0,1,0,0,0,0,0,0,0
1709,3938,Zhirnov,Rostovskaia oblast',Yuzhny,0,0,0,12.0,48.16,41.12,2319.3856,1690.8544,1980.3392,0,NA,NA,13098.26127,22933.24469,46102.291730000004,0.0,NA,NA,89.87485135,100.80848490000001,115.3179153,0,1,0,0,0,0,0,0,0
1710,3940,Uglegorskii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,48.24,41.24,2327.0976,1700.7376,1989.4176,0,NA,NA,12947.72157,22716.31895,45519.1599,0.0,NA,NA,89.65580836,100.6177279,115.0446865,0,1,0,0,0,0,0,0,0
1711,3942,Ust'-Donetskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.65,40.87,2270.5225,1670.3569,1947.4555,0,NA,NA,14207.21122,24570.26367,49166.421819999996,0.0,NA,NA,91.42237685,102.1977887,116.7040784,0,1,0,0,0,0,0,0,0
1712,3944,Tselina,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.53,41.03,2165.0409,1683.4609,1909.1259,0,NA,NA,12511.36533,21854.74487,42219.221939999996,0.0,NA,NA,89.0077663,99.84352793,113.43593840000001,0,1,0,0,0,0,0,0,0
1713,3946,Tsimliansk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.65,42.08,2270.5225,1770.7264,2005.112,0,NA,4400,12132.23868,21217.622919999998,42230.88144,0.0,NA,70.38135819,88.42809811,99.25314741,113.4418203,0,1,0,0,0,0,0,0,0
