"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Romania","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","1978","19027367",""
"Romania","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","18927081",""
"Romania","1963","Total","Both Sexes","Estimate - de facto","Final figure, complete","1964","18812192",""
"Romania","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","18813131",""
"Romania","1962","Total","Both Sexes","Estimate - de facto","Final figure, complete","1963","18690720",""
"Romania","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","18680721",""
"Romania","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","18566932",""
"Romania","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","18403414",""
"Romania","1959","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","18225830",""
"Romania","1958","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","18055948",""
"Romania","1957","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","17829327",""
"Romania","1956","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1967","17489450",""
"Romania","1956","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","17583304",""
"Romania","1955","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","17325000",""
"Romania","1954","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","17040000",""
"Romania","1953","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","16847000",""
"Romania","1952","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","16630000",""
"Romania","1951","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","16464000",""
"Romania","1950","Total","Both Sexes","Estimate - de facto","Final figure, complete","1974","16311000",""
"Romania","1949","Total","Both Sexes","Estimate - de facto","Final figure, complete","1968","16084000",""
"Romania","1948","Total","Both Sexes","Census - de jure - complete tabulation","Provisional figure","1964","15872624",""
"Romania","1948","Total","Both Sexes","Estimate - de facto","Final figure, complete","1968","15893000",""
"Serbia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","7040272","35,36"
"Serbia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","7020858","1,35,36"
"Serbia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","7058322","35,36"
"Serbia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","7114393","35,36"
"Serbia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","7095383","35,36"
"Serbia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7146759","20,35"
"Serbia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7131787","35,36"
"Serbia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","7181505","35"
"Serbia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7166552","35,36"
"Serbia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","7216649","35"
"Serbia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7201497","35,36"
"Serbia","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2013","7186862","35"
"Serbia","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","7251549","35"
"Serbia","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7236519","35,36"
"Serbia","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","7291436","35"
"Serbia","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2010","7320807","35"
"Serbia","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","7365507","35"
"Serbia","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","7350222","35"
"Serbia","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","7381579","35"
"Serbia","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","7397651","35"
"Serbia","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7411569","35"
"Serbia","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7440769","35"
"Serbia","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7463157","35"
"Serbia","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7480591","35"
"Serbia","2002","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2004","7498001","35"
"Serbia","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7500031","35"
"Serbia","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7503433","35"
"Serbia","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7516346","35"
"Serbia","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7540401","35"
"Serbia","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7567745","35"
"Serbia","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9956662",""
"Serbia","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9937639",""
"Serbia","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9911878",""
"Serbia","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9884657",""
"Serbia","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9855359",""
"Serbia","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9826397",""
"Serbia","1991","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2004","7576837",""
"Serbia","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9792264",""
"Serbia","1990","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9884993",""
"Serbia","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9832581",""
"Serbia","1988","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9778349",""
"Serbia","1987","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9716138",""
"Serbia","1986","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9657403",""
"Serbia","1985","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9596034",""
"Serbia","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9530433",""
"Serbia","1983","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9464425",""
"Serbia","1982","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9398228",""
"Serbia","1981","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9331238",""
"Serbia","1980","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9262323",""
"Serbia","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9107992",""
"Serbia","1978","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9029977",""
"Serbia","1977","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8949599",""
"Serbia","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8864974",""
"Serbia","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8773694",""
"Serbia","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8691922",""
"Serbia","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8611755",""
"Serbia","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8542977",""
"Serbia","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8465691",""
"Serbia","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8384989",""
"Serbia","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8312389",""
"Serbia","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8190538",""
"Serbia","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8117144",""
"Serbia","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8045972",""
"Serbia","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7958794",""
"Serbia","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7884353",""
"Serbia","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7810168",""
"Serbia","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7734940",""
"Serbia","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7656430",""
"Serbia","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7582990",""
"Serbia","1959","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7508012",""
"Serbia","1958","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7425018",""
"Serbia","1957","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7354981",""
"Serbia","1956","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7281999",""
"Serbia","1955","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7211436",""
"Serbia","1954","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7103018",""
"Serbia","1953","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","6998980",""
"Serbia","1952","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","6899977",""
"Serbia","1951","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","6825986",""
"Serbia","1950","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","6733976",""
"Slovakia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","5435343",""
"Slovakia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","5439232","1"
"Slovakia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","5426252",""
"Slovakia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","5430798",""
"Slovakia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","5421349",""
"Slovakia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","5423800.5",""
"Slovakia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","5415949","20"
"Slovakia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","5418649",""
"Slovakia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","5410836",""
"Slovakia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","5413392.5",""
"Slovakia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5407579",""
"Slovakia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","5404322",""
"Slovakia","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2012","5397036",""
"Slovakia","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","5398384",""
"Slovakia","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5391428",""
"Slovakia","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5386405.5",""
"Slovakia","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5379232.5",""
"Slovakia","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5374622",""
"Slovakia","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5373054",""
"Slovakia","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5372806.5",""
"Slovakia","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5372280",""
"Slovakia","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5373374",""
"Slovakia","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5376912",""
"Slovakia","2001","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2009","5193376",""
"Slovakia","2001","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2009","5379455",""
"Slovakia","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","5379780",""
"Slovakia","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","5400679",""
"Slovakia","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","5395324",""
"Slovakia","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","5390866",""
"Slovakia","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","5383233",""
"Slovakia","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","5373793",""
"Slovakia","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","5363676",""
"Slovakia","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5347413",""
"Slovakia","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5324632",""
"Slovakia","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5306539",""
"Slovakia","1991","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1993","5274335",""
"Slovakia","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5283404",""
"Slovakia","1990","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5297774",""
"Slovakia","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5276186",""
"Slovakia","1988","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5251120",""
"Slovakia","1987","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5223609",""
"Slovakia","1986","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5192789",""
"Slovakia","1985","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5161789",""
"Slovakia","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5127719",""
"Slovakia","1983","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5091537",""
"Slovakia","1982","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5054770",""
"Slovakia","1981","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","5017032",""
"Slovakia","1980","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4984331",""
"Slovakia","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4940223",""
"Slovakia","1978","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4891673",""
"Slovakia","1977","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4840819",""
"Slovakia","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4789452",""
"Slovakia","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4739301",""
"Slovakia","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4691014",""
"Slovakia","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4640673",""
"Slovakia","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4596330",""
"Slovakia","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4559341",""
"Slovakia","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4528459",""
"Slovakia","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4518773",""
"Slovakia","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4483656",""
"Slovakia","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4450880",""
"Slovakia","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4413853",""
"Slovakia","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4373595",""
"Slovakia","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4327949",""
"Slovakia","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4282865",""
"Slovakia","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4238056",""
"Slovakia","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","4191977",""
"Slovakia","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","1999","3994270",""
"Slovenia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","2065895",""
"Slovenia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","2066388","1"
"Slovenia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","2064188",""
"Slovenia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","2064241",""
"Slovenia","2015","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2017","2062874",""
"Slovenia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","2063077",""
"Slovenia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","2062874",""
"Slovenia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","2061085","20,37"
"Slovenia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","2061623",""
"Slovenia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","2058821",""
"Slovenia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","2059114",""
"Slovenia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","2055496",""
"Slovenia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","2056262",""
"Slovenia","2011","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","2058051",""
"Slovenia","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2011","2050189",""
"Slovenia","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","2052496",""
"Slovenia","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2011","2049261",""
"Slovenia","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2010","2042335",""
"Slovenia","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","2025866",""
"Slovenia","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","2022629",""
"Slovenia","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","2019406",""
"Slovenia","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","2010377",""
"Slovenia","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","2008516",""
"Slovenia","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","2001114",""
"Slovenia","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1997004",""
"Slovenia","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1996773",""
"Slovenia","2002","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2009","1987971","33"
"Slovenia","2002","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2009","1964036",""
"Slovenia","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1995718",""
"Slovenia","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1992035",""
"Slovenia","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1990272",""
"Slovenia","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1985557",""
"Slovenia","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1982603",""
"Slovenia","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1986848",""
"Slovenia","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1991169",""
"Slovenia","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1987505",""
"Slovenia","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1988850",""
"Slovenia","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1990623",""
"Slovenia","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1995832",""
"Slovenia","1991","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1993","1965986",""
"Slovenia","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","2001768",""
"Slovenia","1990","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1998090",""
"Slovenia","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1999404",""
"Slovenia","1988","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1999988",""
"Slovenia","1987","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1989462",""
"Slovenia","1986","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1980718",""
"Slovenia","1985","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1941640",""
"Slovenia","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1932154",""
"Slovenia","1983","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1922322",""
"Slovenia","1982","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1910335",""
"Slovenia","1981","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1896133",""
"Slovenia","1980","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1884477",""
"Slovenia","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1824001",""
"Slovenia","1978","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1810997",""
"Slovenia","1977","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1799384",""
"Slovenia","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1786977",""
"Slovenia","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1778454",""
"Slovenia","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1766040",""
"Slovenia","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1753296",""
"Slovenia","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1741343",""
"Slovenia","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1729941",""
"Slovenia","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","1738101",""
"Slovenia","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1714022",""
"Slovenia","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1703708",""
"Slovenia","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1690939",""
"Slovenia","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1669606",""
"Slovenia","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1650413",""
"Slovenia","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1630553",""
"Slovenia","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1614414",""
"Slovenia","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1604980",""
"Slovenia","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1595450",""
"Slovenia","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1580145",""
"Spain","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","46549044.639388","27"
"Spain","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","46445828","27"
"Spain","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","46450439.298377","27"
"Spain","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","46449565","27"
"Spain","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","46447696.5","27"
"Spain","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","46512199","27"
"Spain","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","46480882","27"
"Spain","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46727890",""
"Spain","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","46593236",""
"Spain","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46818219",""
"Spain","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46766399",""
"Spain","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2013","46815915",""
"Spain","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46667174",""
"Spain","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46736255",""
"Spain","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46486619",""
"Spain","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46562486",""
"Spain","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46239273",""
"Spain","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","46367545",""
"Spain","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","45668939",""
"Spain","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","45983167",""
"Spain","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","44784666",""
"Spain","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","45236002",""
"Spain","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","44009971",""
"Spain","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","44360525",""
"Spain","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","43296338",""
"Spain","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","43662617",""
"Spain","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","42547451",""
"Spain","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","42859173",""
"Spain","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","41827838",""
"Spain","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","42196233",""
"Spain","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","41035278",""
"Spain","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","41423525",""
"Spain","2001","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2009","40847371","38"
"Spain","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","40721447",""
"Spain","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","40264162",""
"Spain","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39927224",""
"Spain","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39722075",""
"Spain","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39583381",""
"Spain","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39479159",""
"Spain","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39387976",""
"Spain","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39295902",""
"Spain","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39190358",""
"Spain","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","39068718",""
"Spain","1991","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1992","39433942",""
"Spain","1991","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1992","38872268",""
"Spain","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","38940002",""
"Spain","1990","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38851322","39"
"Spain","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38792361","39"
"Spain","1988","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38716779","39"
"Spain","1987","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38631722","39"
"Spain","1986","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38536531","39"
"Spain","1985","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38419709","39"
"Spain","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38279494","39"
"Spain","1983","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","38123298","39"
"Spain","1982","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","37943702","39"
"Spain","1981","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1982","37746260",""
"Spain","1981","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1982","37682355",""
"Spain","1981","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","37741460","39"
"Spain","1980","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","37526911","40"
"Spain","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","37289006","40"
"Spain","1978","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","36971471","40"
"Spain","1977","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","36563834","40"
"Spain","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","36118035","40"
