ID89,name,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop26,pop39,pop59,pop70,pop79,pop89,pop02,pop10
3938,пгт Жирнов,Zhirnov,Rostovskaia oblast',Yuzhny,0,0,0,12,48.16,41.12,"2319,3856","1690,8544","1980,3392",,,,,,,6747.0,6078.0,
3940,пгт Углегорский,Uglegorskii,Rostovskaia oblast',Yuzhny,0,0,0,12,48.24,41.24,"2327,0976","1700,7376","1989,4176",,,,,,,3019.0,2489.0,
3942, пгт Усть-Донецкий,Ust'-Donetskii,Rostovskaia oblast',Yuzhny,0,0,1,12,47.65,40.87,"2270,5225","1670,3569","1947,4555",,,,,,,10008.0,11374.0,
3944,п. Целина,Tselina,Rostovskaia oblast',Yuzhny,0,0,1,12,46.53,41.03,"2165,0409","1683,4609","1909,1259",,,,,,,12545.0,11092.0,
3946, г. Цимлянск,Tsimliansk,Rostovskaia oblast',Yuzhny,0,1,1,12,47.65,42.08,"2270,5225","1770,7264","2005,112",,,4400.0,9900.0,13000.0,15400.0,15343.0,15444.0,15029.0
3948,п. Чертково,Chertkovo,Rostovskaia oblast',Yuzhny,0,0,1,12,49.39,40.13,"2439,3721","1610,4169","1982,0207",,,,,,,10751.0,11029.0,
3950,ст-ца Вешенская,Veshenskaia,Rostovskaia oblast',Yuzhny,0,0,1,12,49.63,41.73,"2463,1369","1741,3929","2071,0599",,,,,,,9578.0,9317.0,
3954, г. Уфа,Ufa,Bashkirskaia ASSR,Privolzhskii,1,1,0,45,54.73,55.99,"2995,3729","3134,8801","3064,3327",49275.0,98537.0,257915.0,546878.0,771000.0,969200.0,1082052.0,1042437.0,1071634.0
3963,г. Белебей,Belebei,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,54.1,54.12,"2926,81","2928,9744","2927,892",5835.0,11320.0,15535.0,26172.0,32500.0,43200.0,76394.0,85836.0,60183.0
3968,г. Белорецк,Beloretsk,Bashkirskaia ASSR,Privolzhskii,0,1,0,28,53.97,58.41,"2912,7609","3411,7281","3152,3877",12838.0,28516.0,40566.0,59315.0,67100.0,71200.0,87725.0,81817.0,68804.0
3972,г. Бирск,Birsk,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,55.42,55.54,"3071,3764","3084,6916","3078,0268",8589.0,12044.0,18825.0,24837.0,29600.0,30200.0,34881.0,39992.0,43574.0
3973,г. Ишимбай,Ishimbai,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,53.45,56.04,"2856,9025","3140,4816","2995,338",,,21836.0,46568.0,54200.0,57000.0,69896.0,70195.0,66242.0
3975,г. Кумертау,Kumertau,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,52.77,55.79,"2784,6729","3112,5241","2944,0383",,,,30937.0,44400.0,51900.0,67661.0,68502.0,67082.0
3977, г. Мелеуз,Meleuz,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,52.96,55.93,"2804,7616","3128,1649","2962,0528",3654.0,5724.0,9057.0,17772.0,24800.0,38400.0,53448.0,62949.0,61408.0
3979,г. Нефтекамск,Neftekamsk,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,56.09,54.26,"3146,0881","2944,1476","3043,4434",,,,2900.0,46500.0,69600.0,111367.0,127124.0,133573.0
3981,г. Октябрьский,Oktiabr'skii,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,54.76,55.49,"2998,6576","3079,1401","3038,6324",,,,64717.0,77000.0,88000.0,104732.0,108647.0,109379.0
3982,г. Салават,Salavat,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,53.36,55.93,"2847,2896","3128,1649","2984,4248",,,,60667.0,114000.0,137200.0,149627.0,158600.0,156085.0
3984,г. Сибай,Sibai,Bashkirskaia ASSR,Privolzhskii,0,1,0,28,52.71,58.67,"2778,3441","3442,1689","3092,4957",,,2396.0,28822.0,37700.0,40300.0,47257.0,59082.0,63808.0
3985,г. Стерлитамак,Sterlitamak,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,53.62,55.95,"2875,1044","3130,4025","3000,039",15550.0,25337.0,38786.0,111575.0,184000.0,220100.0,247457.0,264362.0,273432.0
3987,г. Туймазы,Tuimazy,Bashkirskaia ASSR,Privolzhskii,0,1,0,45,54.6,53.72,"2981,16","2885,8384","2933,112",,,9220.0,23408.0,37000.0,43700.0,87650.0,98544.0,66849.0
3993,г. Учалы,Uchaly,Bashkirskaia ASSR,Privolzhskii,0,1,0,28,54.3,59.44,"2948,49","3533,1136","3227,592",,,,11300.0,21800.0,27600.0,35475.0,40145.0,37771.0
3996,с. Аскарово,Askarovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,28,53.47,57.34,"2859,0409","3287,8756","3065,9698",,,,,,,5251.0,7067.0,
3999,пгт Раевский,Raevskii,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.04,55.24,"2920,3216","3051,4576","2985,1696",,,,,,,17750.0,20022.0,
4000,пгт Аксеново,Aksenovo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,53.91,54.63,"2906,2881","2984,4369","2945,1033",,,,,,,1224.0,1134.0,
4001,пгт Шафраново,Shafranovo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,53.98,54.78,"2913,8404","3000,8484","2957,0244",,,,,,,3126.0,2606.0,
4003,с. Архангельское,Arkhangel'skoe,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.07,56.42,"2923,5649","3183,2164","3050,6294",,,,,,,5387.0,5641.0,
4006,с. Аскино,Askino,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,56.09,56.59,"3146,0881","3202,4281","3174,1331",,,,,,,5800.0,6853.0,
4009,с. Толбазы,Tolbazy,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.01,55.89,"2917,0801","3123,6921","3018,6189",,,,,,,9096.0,10164.0,
4012,г. Баймак,Baimak,Bashkirskaia ASSR,Privolzhskii,0,1,1,45,52.59,58.32,"2765,7081","3401,2224","3067,0488",,3324.0,13900.0,11300.0,12500.0,13500.0,15976.0,17223.0,17710.0
4013, пгт Тубинский,Tubinskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,52.88,58.23,"2796,2944","3390,7329","3079,2024",,2130.0,,,,,1608.0,1385.0,
4015,с. Бакалы,Bakaly,Bashkirskaia ASSR,Privolzhskii,0,0,1,28,55.82,55.73,"3115,8724","3105,8329","3110,8486",,,,,,,8240.0,9514.0,
4018,с. Старобалтачево,Starobaltachevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,56.01,55.93,"3137,1201","3128,1649","3132,6393",,,,,,,4171.0,5601.0,
4022,с. Новобелокатай,Novobelokatai,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.71,58.95,"3103,6041","3475,1025","3284,1045",,,,,,,5270.0,5912.0,
4025,пгт Верхний Авзян,Verkhnii Avzian,Bashkirskaia ASSR,Privolzhskii,0,0,0,28,53.55,57.51,"2867,6025","3307,4001","3079,6605",,,,,,,3269.0,2576.0,
4026,пгт Инзер,Inzer,Bashkirskaia ASSR,Privolzhskii,0,0,0,28,54.22,57.56,"2939,8084","3313,1536","3120,9032",,,,,,,4949.0,4380.0,
4028,с. Бижбуляк,Bizhbuliak,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,53.7,54.28,"2883,69","2946,3184","2914,836",,,,,,,5926.0,6373.0,
4032,с. Языково,Iazykovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.69,55.03,"2990,9961","3028,3009","3009,5907",,,,,,,4665.0,5918.0,4217.0
4035,г. Благовещенск,Blagoveshchensk,Bashkirskaia ASSR,Privolzhskii,0,1,1,45,55.03,55.99,"3028,3009","3134,8801","3081,1297",,6899.0,11700.0,12900.0,14800.0,21100.0,27705.0,32989.0,34246.0
4037,п. Буздяк,Buzdiak,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.56,54.54,"2976,7936","2974,6116","2975,7024",,,,,,,8719.0,9733.0,
4040,с. Бураево,Buraevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.83,55.4,"3116,9889","3069,16","3092,982",,,,,,,7879.0,8946.0,
4043,с. Старосубхангулово,Starosubkhangulovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,53.1,57.44,"2819,61","3299,3536","3050,064",,,,,,,3655.0,4343.0,
4046, пгт Красноусольский,Krasnousol'skii,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,53.89,56.48,"2904,1321","3189,9904","3043,7072",,6116.0,,,,,10662.0,11796.0,
4048,г. Давлеканово,Davlekanovo,Bashkirskaia ASSR,Privolzhskii,0,1,1,45,54.21,55.01,"2938,7241","3026,1001","2982,0921",,8180.0,14215.0,17072.0,20100.0,20700.0,21911.0,23860.0,24040.0
4050,с. Месягутово,Mesiagutovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.54,58.26,"3084,6916","3394,2276","3235,7604",,4184.0,,,,,8266.0,9761.0,
4053,г. Дюртюли,Diurtiuli,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.48,54.87,"3078,0304","3010,7169","3044,1876",,,,,,,25264.0,29984.0,31723.0
4056,с. Ермекеево,Ermekeevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.08,53.67,"2924,6464","2880,4689","2902,4736",,,,,,,3577.0,4206.0,
4059,с. Исянгулово,Isiangulovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,28,52.19,56.59,"2723,7961","3202,4281","2953,4321",,,,,,,6017.0,7441.0,
4063,с. Зилаир,Zilair,Bashkirskaia ASSR,Privolzhskii,0,0,1,28,52.23,57.45,"2727,9729","3300,5025","3000,6135",,5625.0,,,,,5037.0,5861.0,
4066,пгт Иглино,Iglino,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.84,56.42,"3007,4256","3183,2164","3094,0728",,,,,,,12879.0,13931.0,
4067,пгт Кудеевский,Kudeevskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,54.86,56.86,"3009,6196","3233,0596","3119,3396",,,,,,,2730.0,2867.0,
4068,пгт Улу-Теляк,Ulu-Teliak,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,54.91,56.98,"3015,1081","3246,7204","3128,7718",,,,,,,3052.0,3281.0,
4069,пгт Урман,Urman,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,54.87,56.87,"3010,7169","3234,1969","3120,4569",,,,,,,2687.0,2504.0,
4071,с. Верхнеяркеево,Verkhneiarkeevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.44,54.32,"3073,5936","2950,6624","3011,5008",,,,,,,8001.0,9339.0,
4075, пгт Краснохолмский,Krasnokholmskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,55.98,55.04,"3133,7604","3029,4016","3081,1392",,,,,,,7325.0,8101.0,
4076,с. Калтасы,Kaltasy,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.96,54.82,"3131,5216","3005,2324","3067,7272",,,,,,,4121.0,4445.0,
4080,с. Караидель,Karaidel',Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.83,56.94,"3116,9889","3242,1636","3178,9602",,,,,,,4284.0,5174.0,
4083, пгт Прибельский,Pribel'skii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,54.37,56.46,"2956,0969","3187,7316","3069,7302",,,,,,,4111.0,4959.0,
4084,с. Кармаскалы,Karmaskaly,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.37,56.19,"2956,0969","3157,3161","3055,0503",,,,,,,6121.0,7843.0,
4087,с. Верхние Киги,Verkhnie Kigi,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.41,58.6,"3070,2681","3433,96","3247,026",,,,,,,6259.0,6872.0,
4090, пгт Николо-Березовка,Nikolo-Berezovka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,56.12,54.16,"3149,4544","2933,3056","3039,4592",,,,,,,5270.0,5981.0,
4091,г. Агидель,Agidel',Bashkirskaia ASSR,Privolzhskii,0,0,0,45,55.9,53.94,"3124,81","2909,5236","3015,246",,,,,,,16067.0,18721.0,16365.0
4093, пгт Юмагузино,Iumaguzino,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,52.91,55.84,"2799,4681","3118,1056","2954,4944",,,,,,,5165.0,5343.0,
4094,с. Мраково,Mrakovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,52.72,56.63,"2779,3984","3206,9569","2985,5336",,,,,,,7159.0,8378.0,
4097, пгт Ермолаево,Ermolaevo,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,52.7,55.81,"2777,29","3114,7561","2941,187",,,,,,,5538.0,6342.0,
4099,с. Кушнаренково,Kushnarenkovo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.1,55.37,"3036,01","3065,8369","3050,887",,,,,,,9032.0,10630.0,
4102,пгт Воскресенское,Voskresenskoe,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,53.12,56.15,"2821,7344","3152,8225","2982,688",,,,,,,2098.0,1988.0,
4103,пгт Зирган,Zirgan,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,53.22,55.91,"2832,3684","3125,9281","2975,5302",,,,,,,3686.0,4075.0,
4105,с. Большеустьикинское,Bol'sheust'ikinskoe,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.95,58.28,"3130,4025","3396,5584","3260,766",,,,,,,6713.0,7557.0,
4108,с. Мишкино,Mishkino,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.53,55.97,"3083,5809","3132,6409","3108,0141",,,,,,,5582.0,5797.0,8030.0
4111,с. Киргиз-Мияки,Kirgiz-Miiaki,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,53.63,54.8,"2876,1769","3003,04","2938,924",,,,,,,6905.0,7658.0,
4114,пгт Красный Ключ,Krasnyi Kliuch,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,55.39,56.65,"3068,0521","3209,2225","3137,8435",,,,,,,2635.0,2344.0,
4115,пгт Павловка,Pavlovka,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,55.41,56.56,"3070,2681","3199,0336","3133,9896",,,,,,,3649.0,4269.0,5626.0
4116,с. Красная Горка,Krasnaia Gorka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.19,56.68,"3045,9361","3212,6224","3128,1692",,,,,,,3805.0,4071.0,
4119,пгт Первомайский,Pervomaiskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45,55.1,58.72,"3036,01","3448,0384","3235,472",,,,,,,512.0,510.0,
4120,с. Малояз,Maloiaz,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.18,58.16,"3044,8324","3382,5856","3209,2688",,,,,,,3751.0,4764.0,
4123,с. Стерлибашево,Sterlibashevo,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,53.44,55.26,"2855,8336","3053,6676","2953,0944",,,,,,,5546.0,5775.0,
4126,с. Верхние Татышлы,Verkhnie Tatyshly,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,56.29,55.87,"3168,5641","3121,4569","3144,9223",,,,,,,5282.0,6329.0,
4132,с. Федоровка,Fedorovka,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.28,56.32,"3055,8784","3171,9424","3113,3696",,,,,,,3923.0,4128.0,
4135, пгт Бурибай,Buribai,Bashkirskaia ASSR,Privolzhskii,0,0,0,28,51.94,58.17,"2697,7636","3383,7489","3021,3498",,,,,,,4276.0,4452.0,
4136,с. Акъяр,Ak'iar,Bashkirskaia ASSR,Privolzhskii,0,0,1,28,51.86,58.23,"2689,4596","3390,7329","3019,8078",,,,,,,4278.0,5549.0,
4139,с. Чекмагуш,Chekmagush,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,55.13,54.67,"3039,3169","2988,8089","3013,9571",,,,,,,10164.0,11204.0,
4142,пгт Чишмы,Chishmy,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.58,55.38,"2978,9764","3066,9444","3022,6404",,,,,,,18982.0,21008.0,21198.0
4144,с. Шаран,Sharan,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,54.82,54.01,"3005,2324","2917,0801","2960,8282",,,,,,,4734.0,5544.0,
4147,г. Янаул,Ianaul,Bashkirskaia ASSR,Privolzhskii,0,0,1,45,56.27,54.93,"3166,3129","3017,3049","3090,9111",,3333.0,11861.0,,,,25727.0,27909.0,26988.0
4149,г. Ижевск,Izhevsk,Udmurtskaia ASSR,Privolzhskii,1,1,0,10,56.84,53.22,"3230,7856","2832,3684","3025,0248",41074.0,63211.0,175567.0,285294.0,422000.0,548700.0,635109.0,632140.0,628116.0
4155,г. Воткинск,Votkinsk,Udmurtskaia ASSR,Privolzhskii,0,1,0,10,57.06,53.99,"3255,8436","2914,9201","3080,6694",21621.0,19236.0,38634.0,59666.0,74100.0,89800.0,103509.0,99441.0,100034.0
4156,г. Глазов,Glazov,Udmurtskaia ASSR,Privolzhskii,0,1,0,10,58.14,52.66,"3380,2596","2773,0756","3061,6524",3509.0,6594.0,16459.0,59012.0,68300.0,81400.0,104072.0,100894.0,95835.0
4157,г. Можга,Mozhga,Udmurtskaia ASSR,Privolzhskii,0,1,0,10,56.37,52.26,"3177,5769","2731,1076","2945,8962",,2469.0,22168.0,29987.0,38900.0,40300.0,46049.0,47119.0,47959.0
4159,г. Сарапул,Sarapul,Udmurtskaia ASSR,Privolzhskii,0,1,0,10,56.47,53.8,"3188,8609","2894,44","3038,086",21398.0,25335.0,42248.0,68741.0,97000.0,106600.0,110381.0,103141.0,101390.0
4162,с. Алнаши,Alnashi,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.19,52.48,"3157,3161","2754,1504","2948,8512",,,,,,,5759.0,6275.0,
4165, пгт Балезино,Balezino,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,58.02,53.06,"3366,3204","2815,3636","3078,5412",,,,,,,18492.0,16804.0,16120.0
4167,с. Вавож,Vavozh,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.76,51.94,"3221,6976","2697,7636","2948,1144",,,,,,,5085.0,5631.0,
4172,с. Грахово,Grakhovo,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.04,51.97,"3140,4816","2700,8809","2912,3988",,,,,,,3350.0,3438.0,
4175,с. Дебёсы,Debesy,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.65,53.82,"3323,5225","2896,5924","3102,723",,,,,,,5383.0,5828.0,
4178,с. Завьялово,Zav'ialovo,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.79,53.38,"3225,1041","2849,4244","3031,4502",,,,,,,6830.0,7457.0,
4181,пгт Игра,Igra,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.55,53.04,"3312,0025","2813,2416","3052,452",,,,,,,22866.0,22280.0,20747.0
4182,пгт Факел,Fakel,Udmurtskaia ASSR,Privolzhskii,0,0,0,10,57.63,53.01,"3321,2169","2810,0601","3054,9663",,,,,,,2196.0,2029.0,
4184,г. Камбарка,Kambarka,Udmurtskaia ASSR,Privolzhskii,0,1,1,10,56.27,54.19,"3166,3129","2936,5561","3049,2713",,,9400.0,13400.0,14100.0,13000.0,13258.0,12636.0,11028.0
4185,пгт Кама,Kama,Udmurtskaia ASSR,Privolzhskii,0,0,0,10,56.31,54.09,"3170,8161","2925,7281","3045,8079",,,,,,,3830.0,3478.0,
4187,с. Каракулино,Karakulino,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.01,53.71,"3137,1201","2884,7641","3008,2971",,,,,,,5144.0,5109.0,
4190, пгт Кез,Kez,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.89,53.73,"3351,2521","2886,9129","3110,4297",,,,,,,10030.0,10913.0,
4192, пгт Кизнер,Kizner,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.31,51.51,"3170,8161","2653,2801","2900,5281",,,,,,,9894.0,9957.0,
4194,с. Киясово,Kiiasovo,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.34,53.13,"3174,1956","2822,7969","2993,3442",,,,,,,3372.0,3302.0,
4198,с. Красногорское,Krasnogorskoe,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.7,52.51,"3329,29","2757,3001","3029,827",,,,,,,4684.0,4559.0,
4202,с. Малая Пурга,Malaia Purga,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.55,53.01,"3197,9025","2810,0601","2997,7155",,,,,,,6163.0,6879.0,
4205,п. Пычас,Pychas,Udmurtskaia ASSR,Privolzhskii,0,0,0,10,56.5,52.44,"3192,25","2749,9536","2962,86",,,,,,,3609.0,3219.0,
4208,с. Селты,Selty,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.31,52.13,"3284,4361","2717,5369","2987,5703",,,,,,,5846.0,5585.0,
4211,п. Кильмезь,Kil'mez',Udmurtskaia ASSR,Privolzhskii,0,0,0,10,57.01,51.33,"3250,1401","2634,7689","2926,3233",,,,,,,3799.0,3141.0,5954.0
4212,с. Сюмси,Siumsi,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.11,51.62,"3261,5521","2664,6244","2948,0182",,,,,,,5534.0,5645.0,
4215, пгт Ува,Uva,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,56.98,52.17,"3246,7204","2721,7089","2972,6466",,,,,,,18249.0,19358.0,19987.0
4217,с. Шаркан,Sharkan,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.3,53.88,"3283,29","2903,0544","3087,324",,,,,,,6532.0,6596.0,
4220,с. Юкаменское,Iukamenskoe,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.89,52.25,"3351,2521","2730,0625","3024,7525",,,,,,,4623.0,4326.0,
4224,с. Якшур-Бодья,Iakshur-Bod'ia,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,57.18,53.16,"3269,5524","2825,9856","3039,6888",,,,,,,6548.0,6944.0,
4227,пгт Яр,Iar,Udmurtskaia ASSR,Privolzhskii,0,0,1,10,58.23,52.11,"3390,7329","2715,4521","3034,3653",,,,,,,6917.0,7202.0,6596.0
4228,пгт Пудем,Pudem,Udmurtskaia ASSR,Privolzhskii,0,0,0,10,58.3,52.15,"3398,89","2719,6225","3040,345",,,,,,,2964.0,2304.0,
4231,г. Курган,Kurgan,Kurganskaia oblast',Uralskii,1,1,0,69,55.45,65.34,"3074,7025","4269,3156","3623,103",10301.0,28039.0,53253.0,145712.0,244000.0,309800.0,355517.0,345515.0,333640.0
4236,г. Шадринск,Shadrinsk,Kurganskaia oblast',Uralskii,0,1,0,28,56.08,63.63,"3144,9664","4048,7769","3568,3704",11678.0,19203.0,31149.0,52345.0,72600.0,81500.0,86713.0,80865.0,77744.0
4238,с. Альменево,Al'menevo,Kurganskaia oblast',Uralskii,0,0,1,28,54.95,63.59,"3019,5025","4043,6881","3494,2705",,,,,,,5013.0,4559.0,
4241,с. Белозерское,Belozerskoe,Kurganskaia oblast',Uralskii,0,0,1,69,55.82,65.58,"3115,8724","4300,7364","3660,6756",,,,,,,4519.0,4465.0,
4244, пгт Варгаши,Vargashi,Kurganskaia oblast',Uralskii,0,0,1,69,55.35,65.86,"3063,6225","4337,5396","3645,351",,,,,,,9889.0,9953.0,9254.0
4246, г. Далматово,Dalmatovo,Kurganskaia oblast',Uralskii,0,1,1,28,56.26,62.93,"3165,1876","3960,1849","3540,4418",564.0,,7700.0,11000.0,12600.0,15300.0,17494.0,14972.0,13913.0
4248,пгт Каргаполье,Kargapol'e,Kurganskaia oblast',Uralskii,0,0,1,28,55.86,64.22,"3120,3396","4124,2084","3587,3292",,,,,,,10037.0,8745.0,8433.0
4249,пгт Красный Октябрь,Krasnyi Oktiabr',Kurganskaia oblast',Uralskii,0,0,0,28,55.65,64.81,"3096,9225","4200,3361","3606,6765",,,,,,,4517.0,4178.0,4234.0
4251, г. Катайск,Kataisk,Kurganskaia oblast',Uralskii,0,1,1,28,56.29,62.55,"3168,5641","3912,5025","3520,9395",,,2800.0,11800.0,14300.0,15500.0,16789.0,15836.0,14017.0
4253,с. Кетово,Ketovo,Kurganskaia oblast',Uralskii,0,0,1,69,55.35,65.34,"3063,6225","4269,3156","3616,569",,,,,,,6377.0,7127.0,
4256, г. Куртамыш,Kurtamysh,Kurganskaia oblast',Uralskii,0,1,1,69,54.9,64.44,"3014,01","4152,5136","3537,756",,,8600.0,12300.0,16300.0,17200.0,19155.0,18154.0,17098.0
4258, пгт Лебяжье,Lebiazh'e,Kurganskaia oblast',Uralskii,0,0,1,69,55.28,66.51,"3055,8784","4423,5801","3676,6728",,,,,,,8039.0,6891.0,6451.0
4260, г. Макушино,Makushino,Kurganskaia oblast',Uralskii,0,1,1,69,55.21,67.25,"3048,1441","4522,5625","3712,8725",,,8700.0,13700.0,12900.0,13200.0,10535.0,9942.0,8337.0
4262, пгт Мишкино,Mishkino,Kurganskaia oblast',Uralskii,0,0,1,28,55.33,63.9,"3061,4089","4083,21","3535,587",,,,,,,9507.0,8914.0,8030.0
4264,с. Мокроусово,Mokrousovo,Kurganskaia oblast',Uralskii,0,0,1,69,55.81,66.77,"3114,7561","4458,2329","3726,4337",,,,,,,5105.0,4963.0,
4267, г. Петухово,Petukhovo,Kurganskaia oblast',Uralskii,0,1,1,69,55.1,67.97,"3036,01","4619,9209","3745,147",,,,13000.0,12100.0,11800.0,14584.0,12661.0,11291.0
4269,с. Половинное,Polovinnoe,Kurganskaia oblast',Uralskii,0,0,1,69,54.78,65.99,"3000,8484","4354,6801","3614,9322",,,,,,,5117.0,5221.0,
4272,с. Глядянское,Gliadianskoe,Kurganskaia oblast',Uralskii,0,0,1,69,54.9,65.09,"3014,01","4236,7081","3573,441",,,,,,,4993.0,4335.0,
4275,с. Сафакулево,Safakulevo,Kurganskaia oblast',Uralskii,0,0,1,28,54.99,62.56,"3023,9001","3913,7536","3440,1744",,,,,,,4557.0,4286.0,
4278,с. Целинное,Tselinnoe,Kurganskaia oblast',Uralskii,0,0,1,28,54.5,63.67,"2970,25","4053,8689","3470,015",,,,,,,6064.0,5843.0,
4281,с. Частоозерье,Chastoozer'e,Kurganskaia oblast',Uralskii,0,0,1,69,55.57,67.92,"3088,0249","4613,1264","3774,3144",,,,,,,3013.0,2843.0,
4285,с. Шатрово,Shatrovo,Kurganskaia oblast',Uralskii,0,0,1,28,56.52,64.64,"3194,5104","4178,3296","3653,4528",,,,,,,7308.0,6441.0,
4288, г. Шумиха,Shumikha,Kurganskaia oblast',Uralskii,0,1,1,28,55.23,63.29,"3050,3529","4005,6241","3495,5067",,3946.0,13083.0,19421.0,20600.0,21300.0,21984.0,19083.0,17821.0
4290, г. Щучье,Shchuch'e,Kurganskaia oblast',Uralskii,0,1,1,28,55.21,62.75,"3048,1441","3937,5625","3464,4275",,,7600.0,10300.0,10800.0,10400.0,11094.0,10602.0,10971.0
4292, пгт Юргамыш,Iurgamysh,Kurganskaia oblast',Uralskii,0,0,1,28,55.37,64.47,"3065,8369","4156,3809","3569,7039",,,,,,,9078.0,8070.0,7617.0
4295,г. Оренбург,Orenburg,Orenburgskaia oblast',Privolzhskii,1,1,0,28,51.77,55.1,"2680,1329","3036,01","2852,527",72425.0,123283.0,171726.0,267317.0,344000.0,458700.0,550205.0,551345.0,563791.0
4301,г. Абдулино,Abdulino,Orenburgskaia oblast',Privolzhskii,0,1,0,36,53.68,53.65,"2881,5424","2878,3225","2879,932",,13636.0,24282.0,29976.0,26000.0,23100.0,22639.0,21537.0,20183.0
4302, г. Бугуруслан,Buguruslan,Orenburgskaia oblast',Privolzhskii,0,1,0,36,53.65,52.43,"2878,3225","2748,9049","2812,8695",12109.0,17646.0,20872.0,42476.0,49400.0,54400.0,54097.0,53893.0,50222.0
